state_code,state_name,state_short,country,date,days,daily_cases,total_cases,deaths_daily,deaths_dotal,sdchool_closure,days_since_schools_closed,workplace_closure,days_workplace_closure,public_events_cancelled,public_events_cancelled_days,public_transit_suspended,days_since_transit_suspend,information_campaign,information_campaign_days,internal_travel_control,days_since_internal_travel_ban,international_travel_controls,days_since_international_ban,use_face_masks,days_use_face_mask,stay_at_home,days_since_stay_at_home,rest_on_gatherings,days_rest_on_gatherings,mobility_index,policy_index,policy_accumulated,ranking_mobility_daily,ranking_mobility_accumulated,ranking_policy_daily,ranking_policy_accumulated,face_mask_index,test_rate,testpositivityrate
5,Bahia,BA,Brasil,2020-04-08,43,,,,,1,21,0,0,1,19,.5,16,1,23,1,16,0,0,0,0,0,0,.75,21,-47.685711,26.55039,333.09189,6,5,18,17,0,,
5,Bahia,BA,Brasil,2020-04-09,44,,,,,1,22,0,0,1,20,.5,17,1,24,1,17,0,0,0,0,0,0,.75,22,-46.228569,27.27273,360.36459,6,5,18,17,0,,
5,Bahia,BA,Brasil,2020-04-10,45,,,,,1,23,0,0,1,21,.5,18,1,25,1,18,0,0,0,0,0,0,.75,23,-49.171429,27.962959,388.32761,6,5,18,17,0,,
5,Bahia,BA,Brasil,2020-04-11,46,,,,,1,24,0,0,1,22,.5,19,1,26,1,19,0,0,0,0,0,0,.75,24,-49.628571,28.62319,416.95071,6,5,18,17,0,,
5,Bahia,BA,Brasil,2020-04-12,47,,,,,1,25,0,0,1,23,.5,20,1,27,1,20,0,0,0,0,0,0,.75,25,-49.57143,29.25532,446.20609,5,5,18,17,0,,
5,Bahia,BA,Brasil,2020-04-13,48,,,,,1,26,0,0,1,24,.5,21,1,28,1,21,0,0,0,0,0,0,.75,26,-49.599998,29.861111,476.0672,5,5,18,17,0,,
5,Bahia,BA,Brasil,2020-04-14,49,,,,,1,27,0,0,1,25,.5,22,1,29,1,22,0,0,0,0,0,0,.75,27,-50.171429,30.442181,506.5094,5,5,18,17,0,,
5,Bahia,BA,Brasil,2020-04-15,50,,,,,1,28,0,0,1,26,.5,23,1,30,1,23,0,0,1,0,0,0,.75,28,-50.799999,31,537.50928,4,5,18,18,0,,
5,Bahia,BA,Brasil,2020-04-16,51,,,,,1,29,0,0,1,27,.5,24,1,31,1,24,0,0,1,1,0,0,.75,29,-51.628571,31.53595,569.04529,4,5,19,18,14.0028,,
5,Bahia,BA,Brasil,2020-04-17,52,,,,,1,30,0,0,1,28,.5,25,1,32,1,25,0,0,1,2,0,0,.75,30,-48.228569,32.051281,601.09662,6,5,19,18,19.61161,,
5,Bahia,BA,Brasil,2020-04-18,53,,,,,1,31,0,0,1,29,.5,26,1,33,1,26,0,0,1,3,0,0,.75,31,-47.657139,32.547169,633.64368,7,5,19,18,23.79155,,
5,Bahia,BA,Brasil,2020-04-19,54,,,,,1,32,0,0,1,30,.5,27,1,34,1,27,0,0,1,4,0,0,.75,32,-47.628571,33.024689,666.66852,8,5,19,19,27.216551,,
5,Bahia,BA,Brasil,2020-04-20,55,,,,,1,33,0,0,1,31,.5,28,1,35,1,28,0,0,1,5,0,0,.75,33,-47.028568,33.484852,700.15332,8,5,19,19,30.151131,,
5,Bahia,BA,Brasil,2020-04-21,56,,,,,1,34,0,0,1,32,.5,29,1,36,1,29,0,0,1,6,0,0,.75,34,-49.57143,33.92857,734.08179,7,5,19,19,32.732689,,
5,Bahia,BA,Brasil,2020-04-22,57,,,,,1,35,0,0,1,33,.5,30,1,37,1,30,0,0,1,7,0,0,.75,35,-49.14286,34.35672,768.4386,7,5,19,19,35.043831,,
5,Bahia,BA,Brasil,2020-04-23,58,,,,,1,36,0,0,1,34,.5,31,1,38,1,31,0,0,1,8,0,0,.75,36,-49.742859,34.770111,803.20868,6,6,20,18,37.139069,,
5,Bahia,BA,Brasil,2020-04-24,59,,,,,1,37,0,0,1,35,.5,32,1,39,1,32,0,0,1,9,0,0,.75,37,-49.914291,35.169491,838.37817,7,6,20,18,39.056671,,
5,Bahia,BA,Brasil,2020-04-25,60,,,,,1,38,0,0,1,36,.5,33,1,40,1,33,0,0,1,10,0,0,.75,38,-49.657139,35.55555,873.93372,7,6,20,18,40.824829,,
5,Bahia,BA,Brasil,2020-04-26,61,,,,,1,39,0,0,1,37,.5,34,1,41,1,34,0,0,1,11,0,0,.75,39,-49.657139,35.928959,909.86267,7,6,20,18,42.465031,,
5,Bahia,BA,Brasil,2020-04-27,62,,,,,1,40,0,0,1,38,.5,35,1,42,1,35,0,0,1,12,0,0,.75,40,-49.628571,36.290321,946.15302,7,6,21,18,43.994129,,
5,Bahia,BA,Brasil,2020-04-28,63,,,,,1,41,0,0,1,39,.5,36,1,43,1,36,0,0,1,13,0,0,.75,41,-46.400002,36.640209,982.79321,8,6,21,18,45.425671,,
5,Bahia,BA,Brasil,2020-04-29,64,,,,,1,42,0,0,1,40,.5,37,1,44,1,37,0,0,1,14,0,0,.75,42,-46.400002,36.979172,1019.772,8,6,21,18,46.770721,,
5,Bahia,BA,Brasil,2020-04-30,65,,,,,1,43,0,0,1,41,.5,38,1,45,1,38,0,0,1,15,0,0,.75,43,-44.48571,37.30769,1057.08,9,6,21,18,48.038441,,
5,Bahia,BA,Brasil,2020-05-01,66,,,,,1,44,0,0,1,42,.5,39,1,46,1,39,0,0,1,16,0,0,.75,44,-46.799999,37.626259,1094.7061,10,6,20,19,49.236599,,
5,Bahia,BA,Brasil,2020-05-02,67,,,,,1,45,0,0,1,43,.5,40,1,47,1,40,0,0,1,17,0,0,.75,45,-46.171429,37.935322,1132.642,10,6,20,19,50.37175,,
5,Bahia,BA,Brasil,2020-05-03,68,,,,,1,46,0,0,1,44,.5,41,1,48,1,41,0,0,1,18,0,0,.75,46,-45.57143,38.235291,1170.877,10,6,20,19,51.449581,,
5,Bahia,BA,Brasil,2020-05-04,69,,,,,1,47,0,0,1,45,.5,42,1,49,1,42,0,0,1,19,0,0,.75,47,-44.828571,38.526569,1209.4041,10,6,20,20,52.474979,,
5,Bahia,BA,Brasil,2020-05-05,70,,,,,1,48,0,0,1,46,.5,43,1,50,1,43,0,0,1,20,0,0,.75,48,-44.228569,38.809521,1248.213,10,6,20,20,53.452251,,
5,Bahia,BA,Brasil,2020-05-06,71,,,,,1,49,0,0,1,47,.5,44,1,51,1,44,0,0,1,21,0,0,.75,49,-43.371429,39.084511,1287.298,11,6,20,20,54.38517,,
5,Bahia,BA,Brasil,2020-05-07,72,,,,,1,50,0,0,1,48,.5,45,1,52,1,45,0,0,1,22,0,0,.75,50,-43.314289,39.351849,1326.649,12,6,20,20,55.277081,,
5,Bahia,BA,Brasil,2020-05-08,73,,,,,1,51,0,0,1,49,.5,46,1,53,1,46,0,0,1,23,0,0,.75,51,-39.57143,39.61187,1366.261,11,6,20,20,56.130959,,
5,Bahia,BA,Brasil,2020-05-09,74,,,,,1,52,0,0,1,50,.5,47,1,54,1,47,0,0,1,24,0,0,.75,52,-39.114281,39.864861,1406.126,11,6,20,20,56.949478,,
5,Bahia,BA,Brasil,2020-05-10,75,,,,,1,53,0,0,1,51,.5,48,1,55,1,48,0,0,1,25,0,0,.75,53,-38.42857,40.111111,1446.2371,11,6,21,20,57.735031,,
5,Bahia,BA,Brasil,2020-05-11,76,,,,,1,54,0,0,1,52,.5,49,1,56,1,49,0,0,1,26,0,0,.75,54,-38.599998,40.35088,1486.588,10,6,21,20,58.489769,,
5,Bahia,BA,Brasil,2020-05-12,77,,,,,1,55,0,0,1,53,.5,50,1,57,1,50,0,0,1,27,0,0,.75,55,-38.971432,40.584419,1527.173,11,6,21,20,59.215649,,
5,Bahia,BA,Brasil,2020-05-13,78,,,,,1,56,0,0,1,54,.5,51,1,58,1,51,0,0,1,28,0,0,.75,56,-39.799999,40.81197,1567.984,11,6,21,20,59.914471,,
5,Bahia,BA,Brasil,2020-05-14,79,,,,,1,57,0,0,1,55,.5,52,1,59,1,52,0,0,1,29,0,0,.75,57,-40.657139,41.03376,1609.0179,12,6,21,20,60.587841,,
5,Bahia,BA,Brasil,2020-05-15,80,,,,,1,58,0,0,1,56,.5,53,1,60,1,53,0,0,1,30,0,0,.75,58,-41.285709,41.25,1650.2679,12,7,21,20,61.23724,,
5,Bahia,BA,Brasil,2020-05-16,81,,,,,1,59,0,0,1,57,.5,54,1,61,1,54,0,0,1,31,0,0,.75,59,-41.771431,41.460899,1691.729,12,8,21,20,61.864052,,
5,Bahia,BA,Brasil,2020-05-17,82,,,,,1,60,0,0,1,58,.5,55,1,62,1,55,0,0,1,32,0,0,.75,60,-42.599998,41.666672,1733.396,12,8,21,20,62.469509,,
5,Bahia,BA,Brasil,2020-05-18,83,,,,,1,61,0,0,1,59,.5,56,1,63,1,56,0,0,1,33,0,0,.75,61,-42.657139,41.86747,1775.2629,13,8,21,20,63.054771,,
5,Bahia,BA,Brasil,2020-05-19,84,,,,,1,62,0,0,1,60,.5,57,1,64,1,57,0,0,1,34,0,0,.75,62,-43.400002,42.063492,1817.327,13,8,21,20,63.620899,,
5,Bahia,BA,Brasil,2020-05-20,85,,,,,1,63,0,0,1,61,.5,58,1,65,1,58,0,0,1,35,0,0,.75,63,-43.228569,42.254902,1859.582,13,8,21,20,64.168892,,
5,Bahia,BA,Brasil,2020-05-21,86,,,,,1,64,0,0,1,62,.5,59,1,66,1,59,0,0,1,36,0,0,.75,64,-44.05714,42.44186,1902.024,11,8,21,20,64.699661,,
5,Bahia,BA,Brasil,2020-05-22,87,,,,,1,65,0,0,1,63,.5,60,1,67,1,60,0,0,1,37,0,0,.75,65,-44.285709,42.624519,1944.6479,11,8,21,20,65.214058,,
5,Bahia,BA,Brasil,2020-05-23,88,,,,,1,66,0,0,1,64,.5,61,1,68,1,61,0,0,1,38,0,0,.75,66,-44.314289,42.803028,1987.451,11,8,21,20,65.712883,,
5,Bahia,BA,Brasil,2020-05-24,89,,,,,1,67,0,0,1,65,.5,62,1,69,1,62,0,0,1,39,0,0,.75,67,-43.971432,42.977531,2030.429,11,8,21,20,66.196854,,
5,Bahia,BA,Brasil,2020-05-25,90,,,,,1,68,0,0,1,66,.5,63,1,70,1,63,0,0,1,40,0,0,.75,68,-45.228569,43.148151,2073.5769,9,8,21,20,66.666656,,
5,Bahia,BA,Brasil,2020-05-26,91,,,,,1,69,0,0,1,67,.5,64,1,71,1,64,0,0,1,41,0,0,.75,69,-46.228569,43.315022,2116.8921,7,8,22,20,67.122978,,
5,Bahia,BA,Brasil,2020-05-27,92,,,,,1,70,0,0,1,68,.5,65,1,72,1,65,0,0,1,42,0,0,.75,70,-46.85714,43.47826,2160.3701,6,8,22,20,67.566391,,
5,Bahia,BA,Brasil,2020-05-28,93,,,,,1,71,0,0,1,69,.5,66,1,73,1,66,0,0,1,43,0,0,.75,71,-46.028568,43.637989,2204.0081,8,8,22,20,67.997467,,
5,Bahia,BA,Brasil,2020-05-29,94,,,,,1,72,0,0,1,70,.5,67,1,74,1,67,0,0,1,44,0,0,.75,72,-45.599998,43.794331,2247.802,6,8,22,20,68.416748,,
5,Bahia,BA,Brasil,2020-05-30,95,,,,,1,73,0,0,1,71,.5,68,1,75,1,68,0,0,1,45,0,0,.75,73,-45.285709,43.947369,2291.75,5,8,22,20,68.824722,,
5,Bahia,BA,Brasil,2020-05-31,96,,,,,1,74,0,0,1,72,.5,69,1,76,1,69,0,0,1,46,0,0,.75,74,-45.085709,44.097221,2335.8469,5,8,22,20,69.221863,,
5,Bahia,BA,Brasil,2020-06-01,97,,,,,1,75,0,0,1,73,.5,70,1,77,1,70,0,0,1,47,0,0,.75,75,-43.14286,44.24398,2380.0911,6,9,22,20,69.608627,,
5,Bahia,BA,Brasil,2020-06-02,98,,,,,1,76,0,0,1,74,.5,71,1,78,1,71,0,0,1,48,0,0,.75,76,-40.885719,44.38776,2424.479,8,9,22,20,69.98542,,
5,Bahia,BA,Brasil,2020-06-03,99,,,,,1,77,0,0,1,75,.5,72,1,79,1,72,0,0,1,49,0,0,.75,77,-39.657139,44.528622,2469.0071,10,9,22,20,70.352654,,
5,Bahia,BA,Brasil,2020-06-04,100,,,,,1,78,0,0,1,76,.5,73,1,80,1,73,0,0,1,50,0,0,.75,78,-39.457142,44.666672,2513.6741,8,9,22,20,70.710678,,
5,Bahia,BA,Brasil,2020-06-05,101,,,,,1,79,0,0,1,77,.5,74,1,81,1,74,0,0,1,51,0,0,.75,79,-39.114281,44.801979,2558.4761,8,9,22,20,71.059868,,
5,Bahia,BA,Brasil,2020-06-06,102,,,,,1,80,0,0,1,78,.5,75,1,82,1,75,0,0,1,52,0,0,.75,80,-38.85714,44.934639,2603.4109,8,9,22,20,71.400558,,
5,Bahia,BA,Brasil,2020-06-07,103,,,,,1,81,0,0,1,79,.5,76,1,83,1,76,0,0,1,53,0,0,.75,81,-38.742859,45.06472,2648.4751,7,9,22,20,71.733063,,
5,Bahia,BA,Brasil,2020-06-08,104,,,,,1,82,0,0,1,80,.5,77,1,84,1,77,0,0,1,54,0,0,.75,82,-38.371429,45.19231,2693.668,8,9,24,20,72.057671,,
5,Bahia,BA,Brasil,2020-06-09,105,,,,,1,83,0,0,1,81,.5,78,1,85,1,78,0,0,1,55,0,0,.75,83,-38.371429,45.317459,2738.9851,7,9,24,20,72.374687,,
5,Bahia,BA,Brasil,2020-06-10,106,,,,,1,84,0,0,1,82,.5,79,1,86,1,79,0,0,1,56,0,0,.75,84,-37.57143,45.44025,2784.425,8,9,24,20,72.68438,,
5,Bahia,BA,Brasil,2020-06-11,107,,,,,1,85,0,0,1,83,.5,80,1,87,1,80,0,0,1,57,0,0,.75,85,-39.114281,45.560749,2829.9861,7,9,24,20,72.987007,,
5,Bahia,BA,Brasil,2020-06-12,108,,,,,1,86,0,0,1,84,.5,81,1,88,1,81,0,0,1,58,0,0,.75,86,-38.342861,45.679008,2875.665,7,9,24,20,73.282806,,
5,Bahia,BA,Brasil,2020-06-13,109,,,,,1,87,0,0,1,85,.5,82,1,89,1,82,0,0,1,59,0,0,.75,87,-38.51429,45.795101,2921.46,8,9,24,20,73.572037,,
5,Bahia,BA,Brasil,2020-06-14,110,,,,,1,88,0,0,1,86,.5,83,1,90,1,83,0,0,1,60,0,0,.75,88,-38.314289,45.909088,2967.3689,7,9,24,20,73.854897,,
5,Bahia,BA,Brasil,2020-06-15,111,,,,,1,89,0,0,1,87,.5,84,1,91,1,84,0,0,1,61,0,0,.75,89,-38.657139,46.021019,3013.3899,8,9,25,21,74.131607,,
5,Bahia,BA,Brasil,2020-06-16,112,,,,,1,90,0,0,1,88,.5,85,1,92,1,85,0,0,1,62,0,0,.75,90,-38.599998,46.130951,3059.521,8,9,25,21,74.402382,,
5,Bahia,BA,Brasil,2020-06-17,113,,,,,1,91,0,0,1,89,.5,86,1,93,1,86,0,0,1,63,0,0,.75,91,-39.400002,46.238941,3105.76,8,9,25,22,74.667397,,
5,Bahia,BA,Brasil,2020-06-18,114,,,,,1,92,0,0,1,90,.5,87,1,94,1,87,0,0,1,64,0,0,.75,92,-37.542858,46.345032,3152.105,9,9,25,22,74.926857,,
5,Bahia,BA,Brasil,2020-06-19,115,,,,,1,93,0,0,1,91,.5,88,1,95,1,88,0,0,1,65,0,0,.75,93,-38.171429,46.44928,3198.554,8,9,25,22,75.180939,,
5,Bahia,BA,Brasil,2020-06-20,116,,,,,1,94,0,0,1,92,.5,89,1,96,1,89,0,0,1,66,0,0,.75,94,-37.742859,46.55172,3245.106,8,9,25,22,75.429802,,
5,Bahia,BA,Brasil,2020-06-21,117,,,,,1,95,0,0,1,93,.5,90,1,97,1,90,0,0,1,67,0,0,.75,95,-37.685711,46.65242,3291.759,8,9,25,22,75.673607,,
5,Bahia,BA,Brasil,2020-06-22,118,,,,,1,96,0,0,1,94,.5,91,1,98,1,91,0,0,1,68,0,0,.75,96,-37.342861,46.751411,3338.51,8,8,25,22,75.912529,,
5,Bahia,BA,Brasil,2020-06-23,119,,,,,1,97,0,0,1,95,.5,92,1,99,1,92,0,0,1,69,0,0,.75,97,-36.228569,46.84874,3385.3589,8,9,25,22,76.146698,,
5,Bahia,BA,Brasil,2020-06-24,120,,,,,1,98,0,0,1,96,.5,93,1,100,1,93,0,0,1,70,0,0,.75,98,-37.371429,46.944439,3432.303,8,8,26,22,76.376259,,
5,Bahia,BA,Brasil,2020-06-25,121,,,,,1,99,0,0,1,97,.5,94,1,101,1,94,0,0,1,71,0,0,.75,99,-37.599998,47.03857,3479.342,7,8,26,22,76.601357,,
5,Bahia,BA,Brasil,2020-06-26,122,,,,,1,100,0,0,1,98,.5,95,1,102,1,95,0,0,1,72,0,0,.75,100,-37.828571,47.131149,3526.4729,7,8,26,23,76.822128,,
5,Bahia,BA,Brasil,2020-06-27,123,,,,,1,101,0,0,1,99,.5,96,1,103,1,96,0,0,1,73,0,0,.75,101,-38.114281,47.222221,3573.6951,6,8,26,23,77.038689,,
6,Ceará,CE,Brasil,2020-02-25,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.94286,0,0,1,5,4,18,,,
6,Ceará,CE,Brasil,2020-02-26,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.6,0,0,1,2,21,2,0,,
6,Ceará,CE,Brasil,2020-02-27,2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.42857,0,0,1,1,12,26,0,,
6,Ceará,CE,Brasil,2020-02-28,3,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.8,0,0,1,1,16,5,0,,
6,Ceará,CE,Brasil,2020-02-29,4,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.88571,0,0,1,1,20,13,0,,
6,Ceará,CE,Brasil,2020-03-01,5,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.171431,0,0,1,1,9,7,0,,
6,Ceará,CE,Brasil,2020-03-02,6,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.91429,0,0,1,1,19,12,0,,
6,Ceará,CE,Brasil,2020-03-03,7,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.45714,0,0,2,1,26,18,0,,
6,Ceará,CE,Brasil,2020-03-04,8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.742857,0,0,3,1,26,23,0,,
6,Ceará,CE,Brasil,2020-03-05,9,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.7142859,0,0,2,1,10,21,0,,
6,Ceará,CE,Brasil,2020-03-06,10,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.4285712,0,0,2,1,5,8,0,,
6,Ceará,CE,Brasil,2020-03-07,11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.8857141,0,0,2,1,6,4,0,,
6,Ceará,CE,Brasil,2020-03-08,12,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2857141,0,0,2,1,27,27,0,,
6,Ceará,CE,Brasil,2020-03-09,13,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.942857,0,0,2,1,4,23,0,,
6,Ceará,CE,Brasil,2020-03-10,14,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7142861,0,0,3,1,22,23,0,,
6,Ceará,CE,Brasil,2020-03-11,15,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.428571,0,0,3,1,11,6,0,,
6,Ceará,CE,Brasil,2020-03-12,16,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3142862,0,0,2,1,4,27,0,,
6,Ceará,CE,Brasil,2020-03-13,17,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.4285712,0,0,1,1,13,12,0,,
6,Ceará,CE,Brasil,2020-03-14,18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0857139,0,0,1,1,22,7,0,,
6,Ceará,CE,Brasil,2020-03-15,19,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.4285712,0,0,1,1,3,8,0,,
6,Ceará,CE,Brasil,2020-03-16,20,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.1428576,0,0,1,1,9,3,0,,
6,Ceará,CE,Brasil,2020-03-17,21,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.485714,0,0,2,1,1,12,0,,
6,Ceará,CE,Brasil,2020-03-18,22,,,,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-11.6,0,0,2,1,3,6,0,,
6,Ceará,CE,Brasil,2020-03-19,23,,,,,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,.5,0,-17.228571,1.449275,1.449275,2,1,8,7,0,,
6,Ceará,CE,Brasil,2020-03-20,24,,,,,1,1,1,2,1,2,0,0,1,2,0,0,0,0,0,0,0,0,.5,1,-22.02857,3.4722221,4.9214969,2,1,15,7,0,,
6,Ceará,CE,Brasil,2020-03-21,25,,,,,1,2,1,3,1,3,0,0,1,3,0,0,0,0,0,0,0,0,.5,2,-28.200001,5.333333,10.25483,2,1,15,11,0,,
6,Ceará,CE,Brasil,2020-03-22,26,,,,,1,3,1,4,1,4,0,0,1,4,0,0,0,0,0,0,0,0,.5,3,-34.599998,7.0512819,17.30611,2,2,16,13,0,,
6,Ceará,CE,Brasil,2020-03-23,27,,,,,1,4,1,5,1,5,0,0,1,5,0,0,0,0,0,0,0,0,.5,4,-41.971432,8.6419754,25.94809,2,2,15,14,0,,
6,Ceará,CE,Brasil,2020-03-24,28,,,,,1,5,1,6,1,6,0,0,1,6,0,0,0,0,0,0,0,0,.5,5,-49.114281,10.11905,36.067139,2,2,17,15,0,,
6,Ceará,CE,Brasil,2020-03-25,29,,,,,1,6,1,7,1,7,0,0,1,7,0,0,0,0,0,0,0,0,.5,6,-56.05714,11.49425,47.56139,2,2,16,15,0,,
6,Ceará,CE,Brasil,2020-03-26,30,,,,,1,7,1,8,1,8,0,0,1,8,0,0,0,0,0,0,0,0,.5,7,-57.742859,12.77778,60.339169,2,2,15,14,0,,
6,Ceará,CE,Brasil,2020-03-27,31,,,,,1,8,1,9,1,9,0,0,1,9,0,0,0,0,0,0,0,0,.5,8,-60.285709,13.97849,74.317657,2,2,15,14,0,,
6,Ceará,CE,Brasil,2020-03-28,32,,,,,1,9,1,10,1,10,0,0,1,10,0,0,0,0,0,0,0,0,.5,9,-60.542858,15.10417,89.421829,2,2,15,13,0,,
6,Ceará,CE,Brasil,2020-03-29,33,,,,,1,10,1,11,1,11,0,0,1,11,0,0,0,0,0,0,0,0,.5,10,-60.171429,16.161619,105.5835,2,2,15,13,0,,
6,Ceará,CE,Brasil,2020-03-30,34,,,,,1,11,1,12,1,12,0,0,1,12,0,0,0,0,0,0,0,0,.5,11,-59.685711,17.15686,122.7403,2,2,15,14,0,,
6,Ceará,CE,Brasil,2020-03-31,35,,,,,1,12,1,13,1,13,0,0,1,13,0,0,0,0,0,0,0,0,.5,12,-58.657139,18.09524,140.83549,2,2,15,14,0,,
6,Ceará,CE,Brasil,2020-04-01,36,,,,,1,13,1,14,1,14,0,0,1,14,0,0,0,0,0,0,0,0,.5,13,-56.200001,18.98148,159.817,2,2,15,15,0,,
6,Ceará,CE,Brasil,2020-04-02,37,,,,,1,14,1,15,1,15,0,0,1,15,0,0,0,0,0,0,0,0,.5,14,-55.14286,19.81982,179.6368,2,2,15,14,0,,
6,Ceará,CE,Brasil,2020-04-03,38,,,,,1,15,1,16,1,16,0,0,1,16,0,0,0,0,0,0,0,0,.5,15,-54.171429,20.614031,200.2509,2,2,14,14,0,,
6,Ceará,CE,Brasil,2020-04-04,39,,,,,1,16,1,17,1,17,0,0,1,17,0,0,0,0,0,0,0,0,.5,16,-53.400002,21.367519,221.61839,2,2,15,14,0,,
6,Ceará,CE,Brasil,2020-04-05,40,,,,,1,17,1,18,1,18,0,0,1,18,0,0,0,0,0,0,0,0,.5,17,-53.028568,22.08333,243.70171,2,2,14,14,0,,
6,Ceará,CE,Brasil,2020-04-06,41,,,,,1,18,1,19,1,19,0,0,1,19,0,0,0,0,0,0,0,0,.5,18,-52,22.764231,266.46591,2,2,14,14,0,,
6,Ceará,CE,Brasil,2020-04-07,42,,,,,1,19,1,20,1,20,0,0,1,20,0,0,0,0,0,0,0,0,.5,19,-50.971432,23.412701,289.87869,2,2,14,15,0,,
6,Ceará,CE,Brasil,2020-04-08,43,,,,,1,20,1,21,1,21,0,0,1,21,0,0,0,0,0,0,0,0,.5,20,-50.628571,24.03101,313.9097,2,2,14,15,0,,
6,Ceará,CE,Brasil,2020-04-09,44,,,,,1,21,1,22,1,22,0,0,1,22,0,0,0,0,0,0,0,0,.5,21,-49.885719,24.62121,338.53091,2,2,14,15,0,,
6,Ceará,CE,Brasil,2020-04-10,45,,,,,1,22,1,23,1,23,0,0,1,23,0,0,0,0,0,0,0,0,.5,22,-51.914291,25.185181,363.71609,2,2,14,15,0,,
6,Ceará,CE,Brasil,2020-04-11,46,,,,,1,23,1,24,1,24,0,0,1,24,0,0,0,0,0,0,0,0,.5,23,-52.05714,25.72464,389.4407,2,2,14,14,0,,
6,Ceará,CE,Brasil,2020-04-12,47,,,,,1,24,1,25,1,25,0,0,1,25,0,0,0,0,0,0,0,0,.5,24,-52.05714,26.241131,415.68179,2,2,14,14,0,,
6,Ceará,CE,Brasil,2020-04-13,48,,,,,1,25,1,26,1,26,0,0,1,26,0,0,0,0,0,0,0,0,.5,25,-52.42857,26.736111,442.41791,2,2,13,14,0,,
6,Ceará,CE,Brasil,2020-04-14,49,,,,,1,26,1,27,1,27,0,0,1,27,0,0,0,0,0,0,0,0,.5,26,-52.914291,27.21088,469.62881,2,2,13,14,0,,
6,Ceará,CE,Brasil,2020-04-15,50,,,,,1,27,1,28,1,28,0,0,1,28,0,0,0,0,0,0,0,0,.5,27,-53.48571,27.66667,497.2955,2,2,13,14,0,,
6,Ceará,CE,Brasil,2020-04-16,51,,,,,1,28,1,29,1,29,0,0,1,29,0,0,0,0,0,0,0,0,.5,28,-54.085709,28.10457,525.40009,1,2,13,14,0,,
6,Ceará,CE,Brasil,2020-04-17,52,,,,,1,29,1,30,1,30,0,0,1,30,0,0,0,0,0,0,0,0,.5,29,-51.828571,28.52564,553.92572,1,2,13,14,0,,
6,Ceará,CE,Brasil,2020-04-18,53,,,,,1,30,1,31,1,31,0,0,1,31,0,0,0,0,0,0,0,0,.5,30,-51.542858,28.93082,582.85651,1,2,12,14,0,,
6,Ceará,CE,Brasil,2020-04-19,54,,,,,1,31,1,32,1,32,0,0,1,32,0,0,0,0,0,0,0,0,.5,31,-51.42857,29.32099,612.17749,1,2,12,15,0,,
6,Ceará,CE,Brasil,2020-04-20,55,,,,,1,32,1,33,1,33,0,0,1,33,0,0,0,0,0,0,0,0,.5,32,-51.14286,29.69697,641.87451,1,2,12,15,0,,
6,Ceará,CE,Brasil,2020-04-21,56,,,,,1,33,1,34,1,34,0,0,1,34,0,0,0,0,0,0,0,0,.5,33,-53.085709,30.059521,671.93402,1,2,12,15,0,,
6,Ceará,CE,Brasil,2020-04-22,57,,,,,1,34,1,35,1,35,0,0,1,35,0,0,0,0,0,0,0,0,.5,34,-53,30.409361,702.34338,1,2,11,15,0,,
