State_Code,Date,Days,Daily_Cases,Total_Cases,Deaths_Daily,Deaths_Total,School_Closure,Days_Since_Schools_Closed,Workplace_Closure,Days_Workplace_Closure,Public_Events_Cancelled,Public_Events_Cancelled_Days,Public_Transit_Suspended,Days_Since_Transit_Suspend,Information_Campaign,Information_Campaign_Days,Internal_Travel_Control,Days_Since_Internal_Travel_Ban,International_Travel_Controls,Days_Since_International_Ban,Use_face_masks,Days_use_face_mask,Stay_at_home,Days_since_stay_at_home,Rest_on_gatherings,Days_rest_on_gatherings,State_Name,Hospital_Beds,Hospital_Beds_per_capita,ICU_Beds,ICUbeds_per_capita,Population,GDP_Rank,Marginalization_Rank,Cases_per_capita,Deaths_per_capita,Deaths_per_cUCI,pop2,GoogleNonEssential,avg_google_7d,accum_mobility_google,Oxford_Index,rank_daily,rank_daily2,Oxford_Index10,Policy_Index_Adjusted_Time,Policy_Index_Adjusted_Time2,rank_rank_daily_2_2,State_code,National_google_7d,quartil_pub_pol_10v,quartil_google_7d,National_policy_index_ 10
14,6-Mar-20,9,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,5.95E-07,0,0,8,4,4.6285701,4.2507935,0,,,0,0,0,8,Jal,3.8093014,,,0.60058659
14,7-Mar-20,10,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,7.13E-07,0,0,8,5.1999998,4.3428602,4.2600002,0,,,0,0,0,30,Jal,3.3428574,,,0.63972008
14,8-Mar-20,11,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.07E-06,0,0,8,5.8000002,4.45714,4.2779217,0,,,0,0,0,12,Jal,2.9867105,,,0.72675037
14,9-Mar-20,12,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.43E-06,0,0,8,-12,2.0285699,4.090476,0,,,0,0,0,15,Jal,1.1049826,,,0.76374429
14,10-Mar-20,13,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.90E-06,0,0,8,3,2.0285699,3.9318676,0,,,0,0,0,30,Jal,1.0398666,,,0.83299828
14,11-Mar-20,14,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015503876,0,0,0,0,0,0,0,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,2.50E-06,0,0,8,3,1.88571,3.7857137,0.22148395,,,0.15503876,0,0,5,Jal,0.89568043,,,0.8923769
14,12-Mar-20,15,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015503876,0,0,0,0,0,0,0,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,3.57E-06,0,0,8,4.8000002,1.9714299,3.6647613,0.22148395,,,0.15503876,0,0,12,Jal,0.96168196,,,0.96564281
14,13-Mar-20,16,8,38,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0.015503876,0,0,0,0,0,0.25,1,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,4.52E-06,0,0,8,5.1999998,2.1428599,3.5696425,7.3643413,,,7.6550388,0.46875,1.875,22,Jal,1.3242532,,,1.223954
14,14-Mar-20,17,8,46,0,0,0,0,0,0,0.5,2,0,0,0,0,0,0,0.027131783,0,0,0,0,0,0.25,2,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,5.47E-06,0,0,8,6.5999999,2.34286,3.4974787,7.5304542,,,7.771318,0.88235295,2.5724788,21,Jal,1.990034,,,1.7457495
14,15-Mar-20,18,3,49,0,0,0,0,0,0,0.5,3,0,0,0,0,0,0,0.027131783,0,0,0,0,0,0.25,3,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,5.83E-06,0,0,8,0.2,1.54286,3.3888888,7.5304542,,,7.771318,1.25,3.0618622,13,Jal,1.9140642,,,2.1973693
14,16-Mar-20,19,7,56,0,0,0,0,0,0,0.5,4,0,0,0,0,0,0,0.027131783,0,0,0,0,0,0.25,4,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,6.66E-06,0,0,8,-19.799999,0.42857099,3.2330828,7.5304542,,,7.771318,1.5789473,3.441236,9,Jal,1.2489482,,,3.3989439
14,17-Mar-20,20,12,68,0,0,1,1,0.5,1,0.5,5,0.5,1,1,1,0.5,1,0.5,1,0,0,0,0,0.25,5,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,8.09E-06,0,0,8,-8.3999996,-1.2,3.0114286,64.285713,9,10,47.5,3.875,11.826238,27,Jal,0.64473975,,,6.1439109
14,18-Mar-20,21,4,72,0,0,1,2,0.5,2,0.5,6,0.5,2,1,2,0.5,2,0.5,2,0,0,0,0,0.25,6,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,8.56E-06,0,0,8,-13.8,-3.5999999,2.6965985,64.285713,16,16,47.5,5.9523811,15.286344,30,Jal,-0.84828395,,,7.5221658
14,19-Mar-20,22,0,72,0,0,1,3,0.5,3,0.5,7,0.5,3,1,3,0.5,3,0.5,3,0,0,0,0,0.25,7,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,8.56E-06,0,0,8,-18.200001,-6.8857098,2.261039,64.285713,22,22,47.5,7.840909,17.836996,30,Jal,-2.9993358,,,8.5593281
14,20-Mar-20,23,5,77,0,0,1,4,0.5,4,0.5,8,0.5,4,1,4,0.5,4,0.5,4,0,0,0.30000001,1,0.25,8,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,9.16E-06,0,0,8,-22.4,-10.8286,1.6919243,64.285713,27,27,50.5,9.695652,20.514378,31,Jal,-6.0511632,,,10.024296
14,21-Mar-20,24,4,81,0,0,1,5,0.5,5,0.5,9,0.5,5,1,5,0.5,5,0.5,5,0,0,0.30000001,2,0.25,9,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,9.63E-06,0,0,8,-26.799999,-15.6,0.97142756,64.285713,31,31,50.5,11.395834,22.475727,31,Jal,-9.8126249,,,11.130754
14,22-Mar-20,25,5,86,0,0,1,6,0.5,6,0.5,10,0.5,6,1,6,0.5,6,0.5,6,0,0,0.30000001,3,0.25,10,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.02263E-05,0,0,8,-39.599998,-21.2857,0.08114244,64.285713,32,32,50.5,12.96,24.129076,32,Jal,-13.846058,,,12.015697
14,23-Mar-20,26,2,88,0,0,1,7,0.5,7,0.5,11,0.5,7,1,7,0.5,7,0.5,7,0,0,0.30000001,4,0.25,11,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.04641E-05,0,0,8,-40.599998,-24.257099,-0.85494381,64.285713,32,32,50.5,14.403846,25.561787,32,Jal,-15.72114,,,14.291653
14,24-Mar-20,27,2,90,0,0,1,8,0.5,8,1,12,0.5,8,1,8,0.5,8,0.5,8,0,0,0.30000001,5,0.5,12,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.07019E-05,0,0,8,-43.400002,-29.257099,-1.9068755,71.428574,32,32,58,19.074074,31.824062,32,Jal,-19.699438,,,17.737141
14,25-Mar-20,28,0,90,0,0,1,9,0.5,9,1,13,0.5,9,1,9,0.5,9,0.5,9,0,0,0.30000001,6,0.5,13,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.07019E-05,0,0,8,-41.599998,-33.2286,-3.0255086,71.428574,32,32,58,20.464285,33.059784,32,Jal,-23.121817,,,19.500059
14,26-Mar-20,29,0,90,0,0,1,10,0.5,10,1,14,0.5,10,1,10,0.5,10,0.5,10,0,0,0.30000001,7,0.5,14,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.07019E-05,0,0,8,-37,-35.914299,-4.159605,71.428574,32,32,58,21.758621,34.172882,32,Jal,-26.222815,,,20.960548
14,27-Mar-20,30,0,90,0,0,1,11,0.5,11,1,15,0.5,11,1,11,0.5,11,0.5,11,0,0,0.30000001,8,0.5,15,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.07019E-05,0,0,8,-36,-37.857101,-5.2828546,71.428574,32,32,58,22.966667,35.182682,32,Jal,-28.716715,,,22.223057
14,28-Mar-20,31,0,90,0,0,1,12,0.5,12,1,16,0.5,12,1,12,0.5,12,0.5,12,0,0,0.30000001,9,0.5,16,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.07019E-05,0,0,8,-31,-38.4571,-6.3529916,71.428574,32,32,58,24.096775,36.104237,32,Jal,-30.190027,,,23.316694
14,29-Mar-20,32,0,90,0,0,1,13,0.5,13,1,17,0.5,13,1,13,0.5,13,0.5,13,0,0,0.30000001,10,0.5,17,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.07019E-05,0,0,8,-37.599998,-38.171398,-7.3473167,71.428574,32,32,58,25.15625,36.949547,32,Jal,-31.5557,,,24.416695
14,30-Mar-20,33,0,90,3,3,1,14,0.5,14,1,18,0.5,14,1,14,0.5,14,0.5,14,0,0,0.5,11,0.5,18,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.07019E-05,3.57E-07,0.029702971,8,-32.200001,-36.971401,-8.2450161,71.428574,31,31,60,26.818182,38.88306,31,Jal,-32.414841,,,25.79974
14,31-Mar-20,34,4,94,0,3,1,15,0.5,15,1,19,0.5,15,1,15,0.5,15,0.5,15,0,0,0.5,12,0.75,19,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.11776E-05,3.57E-07,0.029702971,8,-34,-35.628601,-9.050416,71.428574,31,31,62.5,29.191175,41.505753,31,Jal,-32.910957,4,1,27.818054
14,1-Apr-20,35,5,99,0,3,1,16,0.5,16,1,20,0.5,16,1,16,0.5,16,0.5,16,0,0,0.5,13,0.75,20,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.17721E-05,3.57E-07,0.029702971,8,-35.599998,-34.7714,-9.7853012,71.428574,31,31,62.5,30.142857,42.226036,31,Jal,-33.248947,,,28.774197
14,2-Apr-20,36,5,104,1,4,1,17,0.5,17,1,21,0.5,17,1,17,0.5,17,0.5,17,0,0,0.5,14,0.75,21,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.23667E-05,4.76E-07,0.03960396,8,-38.400002,-34.971401,-10.484915,71.428574,31,31,62.5,31.041666,42.896454,31,Jal,-33.866886,,,29.692772
14,3-Apr-20,37,12,116,2,6,1,18,0.5,18,1,22,0.5,18,1,18,0.5,18,0.5,18,0,0,0.5,15,0.75,22,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.37936E-05,7.13E-07,0.059405942,8,-39.400002,-35.4571,-11.159839,71.428574,31,31,62.5,31.891891,43.522251,31,Jal,-34.647175,,,30.57658
14,4-Apr-20,38,4,120,0,6,1,19,0.5,19,1,23,0.5,19,1,19,0.5,19,0.5,19,0,0,0.5,16,0.75,23,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.42692E-05,7.13E-07,0.059405942,8,-36.799999,-36.285702,-11.821046,71.428574,31,31,62.5,32.697369,44.107933,31,Jal,-35.58028,,,31.438019
14,5-Apr-20,39,3,123,0,6,1,20,0.5,20,1,24,0.5,20,1,20,0.5,20,0.5,20,0,0,0.5,17,0.75,24,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.4626E-05,7.13E-07,0.059405942,8,-44.200001,-37.2286,-12.472522,71.428574,31,31,62.5,33.46154,44.657379,31,Jal,-36.477962,,,32.24004
14,6-Apr-20,40,3,126,1,7,1,21,0.5,21,1,25,0.5,21,1,21,0.5,21,0.5,21,0,0,0.5,18,0.75,25,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.49827E-05,8.32E-07,0.069306932,8,-41.799999,-38.599998,-13.125709,71.428574,31,31,62.5,34.1875,45.173977,31,Jal,-37.59491,,,33.002014
14,7-Apr-20,41,9,135,0,7,1,22,0.5,22,1,26,0.5,22,1,22,0.5,22,0.5,22,0,0,0.5,19,0.75,26,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.60529E-05,8.32E-07,0.069306932,8,-42.799999,-39.857101,-13.777694,71.428574,31,31,62.5,34.878048,45.660679,30,Jal,-38.739082,,,33.717251
14,8-Apr-20,42,4,139,1,8,1,23,0.5,23,1,27,0.5,23,1,23,0.5,23,0.5,23,0,0,0.5,20,0.75,27,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.65285E-05,9.51E-07,0.07920792,8,-41.200001,-40.657101,-14.41768,71.428574,30,30,62.5,35.535713,46.12009,30,Jal,-39.600433,,,34.632401
14,9-Apr-20,43,0,139,0,8,1,24,0.5,24,1,28,0.5,24,1,24,0.5,24,0.5,24,0,0,0.5,21,0.75,28,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.65285E-05,9.51E-07,0.07920792,8,-49.200001,-42.200001,-15.06378,71.428574,30,30,62.5,36.162792,46.554504,30,Jal,-40.897007,,,35.366623
14,10-Apr-20,44,5,144,1,9,1,25,0.5,25,1,29,0.5,25,1,25,0.5,25,0.5,25,0,0,0.5,22,0.75,29,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.71231E-05,1.07E-06,0.089108914,8,-59.799999,-45.1143,-15.746746,71.428574,29,29,62.5,36.761364,46.965958,30,Jal,-43.676853,,,36.102367
14,11-Apr-20,45,6,150,2,11,1,26,0.5,26,1,30,0.5,26,1,26,0.5,26,0.5,26,0,0,0.5,23,0.75,30,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.78366E-05,1.31E-06,0.10891089,8,-50.799999,-47.1143,-16.443804,71.428574,28,28,62.5,37.333332,47.356274,30,Jal,-45.697903,,,36.785805
14,12-Apr-20,46,6,156,0,11,1,27,0.5,27,1,31,0.5,27,1,27,0.5,27,0.5,27,0,0,0.5,24,0.75,31,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.855E-05,1.31E-06,0.10891089,8,-48.200001,-47.685699,-17.122974,71.428574,28,28,62.5,37.880436,47.727077,30,Jal,-46.5546,,,37.345005
14,13-Apr-20,47,3,159,0,11,1,28,0.5,28,1,32,0.5,28,1,28,0.5,28,0.5,28,0,0,0.5,25,0.75,32,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.89068E-05,1.31E-06,0.10891089,8,-41.599998,-47.657101,-17.772636,71.428574,28,28,62.5,38.404255,48.079823,29,Jal,-46.869102,,,38.133102
14,14-Apr-20,48,6,165,0,11,1,29,0.5,29,1,33,0.5,29,1,29,0.5,29,0.5,29,0,0,0.5,26,0.75,33,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,1.96202E-05,1.31E-06,0.10891089,8,-42.400002,-47.599998,-18.394041,71.428574,28,28,62.5,38.90625,48.415821,26,Jal,-47.083946,,,38.802738
14,15-Apr-20,49,11,176,0,11,1,30,0.5,30,1,34,0.5,30,1,30,0.5,30,0.5,30,0,0,0.5,27,0.75,34,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,2.09282E-05,1.31E-06,0.10891089,8,-40.200001,-47.4571,-18.987164,71.428574,28,28,62.5,39.387756,48.736271,26,Jal,-47.128235,,,39.416962
14,16-Apr-20,50,2,178,0,11,1,31,0.5,31,1,35,0.5,31,1,31,0.5,31,0.5,31,0,0,0.5,28,0.75,35,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,2.11661E-05,1.31E-06,0.10891089,8,-41.200001,-46.314301,-19.533707,71.428574,28,28,62.5,39.849998,49.042236,26,Jal,-46.479736,,,40.010315
14,17-Apr-20,51,12,190,2,13,1,32,0.5,32,1,36,0.5,32,1,32,0.5,32,0.5,32,1,1,0.5,29,0.75,36,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,2.2593E-05,1.55E-06,0.12871288,8,-40.799999,-43.599998,-20.005594,71.428574,26,26,72.5,40.490196,50.734978,26,Jal,-44.314949,,,40.856068
14,18-Apr-20,52,6,196,0,13,1,33,0.5,33,1,37,0.5,33,1,33,0.5,33,0.5,33,1,2,0.5,30,0.75,37,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,2.33064E-05,1.55E-06,0.12871288,8,-38.799999,-41.8857,-20.426367,71.428574,26,26,72.5,41.10577,51.575703,25,Jal,-43.143311,,,41.418434
14,19-Apr-20,53,2,198,0,13,1,34,0.5,34,1,38,0.5,34,1,34,0.5,34,0.5,34,1,3,0.5,31,0.75,38,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,2.35443E-05,1.55E-06,0.12871288,8,-44.599998,-41.371399,-20.821556,71.428574,26,26,72.5,41.698112,52.261738,25,Jal,-42.848949,,,42.172527
14,20-Apr-20,54,18,216,1,14,1,35,0.5,35,1,39,0.5,35,1,35,0.5,35,0.5,35,1,4,1,32,0.75,39,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,2.56846E-05,1.66E-06,0.13861386,8,-44.599998,-41.799999,-21.210045,71.428574,26,26,77.5,45.23148,56.710217,28,Jal,-43.121155,,,42.999741
14,21-Apr-20,55,10,226,1,15,1,36,0.5,36,1,40,0.5,36,1,36,0.5,36,0.5,36,1,5,1,33,0.75,40,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,2.68738E-05,1.78E-06,0.14851485,8,-47.200001,-42.485699,-21.596876,71.428574,26,26,77.5,45.81818,57.274254,28,Jal,-43.725368,,,43.848904
14,22-Apr-20,56,10,236,0,15,1,37,0.5,37,1,41,0.5,37,1,37,0.5,37,0.5,37,1,6,1,34,0.75,41,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,2.80629E-05,1.78E-06,0.14851485,8,-47.200001,-43.485699,-21.987747,71.428574,26,26,77.5,46.383926,57.792229,28,Jal,-44.686371,,,44.40115
14,23-Apr-20,57,18,254,4,19,1,38,0.5,38,1,42,0.5,38,1,38,0.5,38,0.5,38,1,7,1,35,0.75,42,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,3.02032E-05,2.26E-06,0.18811882,8,-47.200001,-44.342899,-22.379942,71.428574,27,27,77.5,46.929825,58.273048,28,Jal,-45.612629,,,44.88776
14,24-Apr-20,58,9,263,1,20,1,39,0.5,39,1,43,0.5,39,1,39,0.5,39,0.5,39,1,8,1,36,0.75,43,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,3.12734E-05,2.38E-06,0.1980198,8,-45.599998,-45.028599,-22.770437,71.428574,27,27,77.5,47.456898,58.722748,28,Jal,-46.387611,,,45.393406
14,25-Apr-20,59,8,271,3,23,1,40,0.5,40,1,44,0.5,40,1,40,0.5,40,0.5,40,1,9,1,37,0.75,44,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,3.22247E-05,2.73E-06,0.22772278,8,-42,-45.485699,-23.155441,71.428574,27,27,77.5,47.966103,59.145699,28,Jal,-46.83543,,,45.868416
14,26-Apr-20,60,11,282,2,25,1,41,0.5,41,1,45,0.5,41,1,41,0.5,41,0.5,41,1,10,1,38,0.75,45,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,3.35327E-05,2.97E-06,0.24752475,8,-47.400002,-45.8857,-23.534279,71.428574,27,27,77.5,48.458336,59.545212,28,Jal,-47.282829,,,46.284729
14,27-Apr-20,61,21,303,0,25,1,42,0.5,42,1,46,0.5,42,1,42,0.5,42,0.5,42,1,11,1,39,0.75,46,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,3.60299E-05,2.97E-06,0.24752475,8,-44.599998,-45.8857,-23.900696,71.428574,27,27,77.5,48.934429,59.923904,28,Jal,-47.67907,,,46.673088
14,28-Apr-20,62,13,316,0,25,1,43,0.5,43,1,47,0.5,43,1,43,0.5,43,0.5,43,1,12,1,40,0.75,47,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,3.75757E-05,2.97E-06,0.24752475,8,-44.599998,-45.514301,-24.249302,71.428574,27,27,77.5,49.395161,60.283901,28,Jal,-47.704323,,,47.039146
14,29-Apr-20,63,10,326,0,25,1,44,0.5,44,1,48,0.5,44,1,44,0.5,44,0.5,44,1,13,1,41,0.75,48,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,3.87648E-05,2.97E-06,0.24752475,8,-42,-44.7714,-24.57505,71.428574,26,26,77.5,49.84127,60.626945,28,Jal,-47.324909,,,47.386108
14,30-Apr-20,64,21,347,3,28,1,45,0.5,45,1,49,0.5,45,1,45,0.5,45,0.5,45,1,14,1,42,0.75,49,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,4.12619E-05,3.33E-06,0.27722773,8,-38,-43.4571,-24.870081,71.428574,26,26,77.5,50.273438,60.954514,28,Jal,-45.981838,,,47.771881
14,1-May-20,65,28,375,2,30,1,46,0.5,46,1,50,0.5,46,1,46,0.5,46,0.5,46,1,15,1,43,0.75,50,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,4.45914E-05,3.57E-06,0.2970297,8,-49.400002,-44,-25.164389,71.428574,26,26,77.5,50.69231,61.267879,29,Jal,-46.350597,,,48.094769
14,2-May-20,66,12,387,2,32,1,47,0.5,47,1,51,0.5,47,1,47,0.5,47,0.5,47,1,16,1,44,0.75,51,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,4.60183E-05,3.81E-06,0.31683168,8,-39.200001,-43.599998,-25.443716,71.428574,26,26,77.5,51.098484,61.568138,29,Jal,-46.010628,,,48.565041
14,3-May-20,67,30,417,1,33,1,48,0.5,48,1,52,0.5,48,1,48,0.5,48,0.5,48,1,17,1,45,0.75,52,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,4.95856E-05,3.92E-06,0.32673267,8,-43.599998,-43.057098,-25.706602,71.428574,26,26,77.5,51.492538,61.856243,28,Jal,-45.675522,,,48.761055
14,4-May-20,68,30,447,1,34,1,49,0.5,49,1,53,0.5,49,1,49,0.5,49,0.5,49,1,18,1,46,0.75,53,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,5.3153E-05,4.04E-06,0.33663365,8,-40,-42.400002,-25.952093,71.428574,26,26,77.5,51.875,62.133049,28,Jal,-45.204643,,,49.112957
14,5-May-20,69,22,469,1,35,1,50,0.5,50,1,54,0.5,50,1,50,0.5,50,0.5,50,1,19,1,47,0.75,54,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,5.5769E-05,4.16E-06,0.34653464,8,-42.200001,-42.057098,-26.185499,71.428574,26,26,77.5,52.246376,62.399307,27,Jal,-45.055805,,,49.427185
14,6-May-20,70,23,492,2,37,1,51,0.5,51,1,55,0.5,51,1,51,0.5,51,0.5,51,1,20,1,48,0.75,55,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,5.85039E-05,4.40E-06,0.36633664,8,-41,-41.914299,-26.410196,71.428574,26,26,77.5,52.60714,62.655697,27,Jal,-45.113831,,,49.693008
14,7-May-20,71,16,508,4,41,1,52,0.5,52,1,56,0.5,52,1,52,0.5,52,0.5,52,1,21,1,49,0.75,56,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,6.04065E-05,4.88E-06,0.40594059,8,-40.799999,-42.314301,-26.634197,71.428574,24,24,77.5,52.957745,62.902832,27,Jal,-46.035656,,,50.040916
14,8-May-20,72,46,554,6,47,1,53,0.5,53,1,57,0.5,53,1,53,0.5,53,0.5,53,1,22,1,50,0.75,57,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,6.58764E-05,5.59E-06,0.46534654,8,,,,71.428574,,,77.5,53.298611,63.141258,27,Jal,0,,,50.289799
14,9-May-20,73,38,592,1,48,1,54,0.5,54,1,58,0.5,54,1,54,0.5,54,0.5,54,1,23,1,51,0.75,58,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,7.0395E-05,5.71E-06,0.47524753,8,,,,71.428574,,,77.5,53.630138,63.371479,30,Jal,0,,,50.529202
14,10-May-20,74,1,593,4,52,1,55,0.5,55,1,59,0.5,55,1,55,0.5,55,0.5,55,1,24,1,52,0.75,59,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,7.05139E-05,6.18E-06,0.51485151,8,,,,71.428574,,,77.5,53.952705,63.593956,16,Jal,0,,,50.759926
14,11-May-20,75,43,636,3,55,1,56,0.5,56,1,60,0.5,56,1,56,0.5,56,0.5,56,1,25,1,53,0.75,60,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,7.5627E-05,6.54E-06,0.54455447,8,,,,71.428574,,,77.5,54.266666,63.809113,27,Jal,0,,,50.981716
14,12-May-20,76,34,670,0,55,1,57,0.5,57,1,61,0.5,57,1,57,0.5,57,0.5,57,1,26,1,54,0.75,61,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,7.967E-05,6.54E-06,0.54455447,8,,,,71.428574,,,77.5,54.572369,64.017334,1,Jal,0,,,51.741871
14,13-May-20,77,29,699,4,59,1,58,0.5,58,1,62,0.5,58,1,58,0.5,58,0.5,58,1,27,1,55,0.75,62,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,8.31184E-05,7.02E-06,0.58415842,8,,,,71.428574,,,77.5,54.870129,64.218979,17,Jal,0,,,51.471977
14,14-May-20,78,48,747,5,64,1,59,0.5,59,1,63,0.5,59,1,59,0.5,59,0.5,59,1,28,1,56,0.75,63,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,8.88261E-05,7.61E-06,0.63366336,8,,,,71.428574,,,77.5,55.160259,64.414383,13,Jal,0,,,51.677811
14,15-May-20,79,20,767,5,69,1,60,0.5,60,1,64,0.5,60,1,60,0.5,60,0.5,60,1,29,1,57,0.75,64,Jalisco,3039,361.36871,101,12.009951,8409693,13,6,9.12043E-05,8.20E-06,0.68316829,8,,-42.314301,,71.428574,,,77.5,55.443039,64.603836,16,Jal,-46.035656,,,52.030411
15,27-Feb-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mex,5370,308.12857,230,13.197313,17427790,26,12,0,0,0,17,3.5999999,2.7142899,2.7142899,0,,,0,0,0,25,Edo.Mex.,1.890146,,,0.046511631
15,28-Feb-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mex,5370,308.12857,230,13.197313,17427790,26,12,0,0,0,17,8.1999998,3.2857101,3,0,,,0,0,0,20,Edo.Mex.,2.4199331,,,0.37539849
15,29-Feb-20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mex,5370,308.12857,230,13.197313,17427790,26,12,0,0,0,17,5.5999999,3.8285699,3.27619,0,,,0,0,0,29,Edo.Mex.,2.8990023,,,0.42627746
15,1-Mar-20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mex,5370,308.12857,230,13.197313,17427790,26,12,0,0,0,17,5,4.3714299,3.55,0,,,0,0,0,6,Edo.Mex.,3.2682176,,,0.44931412
15,2-Mar-20,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mex,5370,308.12857,230,13.197313,17427790,26,12,1.15E-07,0,0,17,2.8,4.4285698,3.725714,0,,,0,0,0,24,Edo.Mex.,3.4790695,,,0.5318597
15,3-Mar-20,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mex,5370,308.12857,230,13.197313,17427790,26,12,1.72E-07,0,0,17,4.5999999,4.8571401,3.9142849,0,,,0,0,0,8,Edo.Mex.,3.57763,,,0.56061447
15,4-Mar-20,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mex,5370,308.12857,230,13.197313,17427790,26,12,1.72E-07,0,0,17,4.8000002,4.9428601,4.0612245,0,,,0,0,0,6,Edo.Mex.,3.9831676,,,0.57862234
