country,country_short,date,days,daily_cases,total_cases,deaths_daily,deaths_dotal,school_closure,days_since_schools_closed,workplace_closure,days_workplace_closure,public_events_cancelled,public_events_cancelled_days,public_transit_suspended,days_since_transit_suspend,information_campaign,information_campaign_days,internal_travel_control,days_since_internal_travel_ban,international_travel_controls,days_since_international_ban,stay_at_home,days_since_stay_at_home,rest_on_gatherings,days_rest_on_gatherings,use_face_masks,days_use_face_mask,mobility_index,policy_index,facemask_index,test_rate,testpositivity_rate
Uruguay,URY,2020-07-07,126,,960,,29,0.66,116,0.33,115,0,0,0.5,103,1,116,0.5,117,0.5,117,0.33,117,0,0,,,-24.91428571,40.46354829,,30.0097321,0.003995984
Uruguay,URY,2020-07-08,127,,965,,29,0.66,117,0.33,116,0,0,0.5,104,1,117,0.5,118,0.5,118,0.33,118,0,0,,,-24.37142857,40.47959853,,30.26282637,0.004206543
Uruguay,URY,2020-07-09,128,,974,,29,0.66,118,0.33,117,0,0,0.5,105,1,118,0.5,119,0.5,119,0.33,119,0,0,,,-24.02857143,40.49539044,,30.44947906,0.004048764
Uruguay,URY,2020-07-10,129,,977,,29,0.66,119,0,0,0,0,0,0,1,119,0,0,0.5,120,0,0,0,0,,,-24,23.07337789,,30.59582867,0.004425831
Uruguay,URY,2020-07-11,130,,985,,29,0.66,120,0,0,0,0,0,0,1,120,0,0,0.5,121,0,0,0,0,,,-23.4,23.08064803,,30.75181263,0.004148565
Uruguay,URY,2020-07-12,131,,986,,30,0.66,121,0,0,0,0,0,0,1,121,0,0,0.5,122,0,0,0,0,,,-23.54285714,23.08780493,,30.99241693,0.004141488
Uruguay,URY,2020-07-13,132,,987,,31,0.66,122,0,0,0,0,0,0,1,122,0,0,0.5,123,0,0,0,0,,,-24.22857143,23.09485123,,31.41315299,0.003849297
Uruguay,URY,2020-07-14,133,,989,,31,0.66,123,0,0,0,0,0,0,1,123,0,0,0.5,124,0,0,0,0,,,-24.62857143,23.10178945,,32.11902075,0.004102664
Uruguay,URY,2020-07-15,134,,997,,31,0.66,124,0,0,0,0,0,0,1,124,0,0,0.5,125,0,0,0,0,,,-24.42857143,23.10862209,,33.20752836,0.004184815
Uruguay,URY,2020-07-16,135,,1009,,31,0.66,125,0,0,0,0,0,0,1,125,0,0,0.5,126,0,0,0,0,,,-25.31428571,23.11535151,,34.74813591,0.005468236
Uruguay,URY,2020-07-17,136,,1009,,31,0.66,126,0,0,0,0,0,0,1,126,0,0,0.5,127,0,0,0,0,,,-26.02857143,23.12198006,,36.76261508,0.005408107
Uruguay,URY,2020-07-18,137,,1037,,32,0.66,127,0,0,0,0,0,0,1,127,0,0,0.5,128,0,0,0,0,,,-29.02857143,23.12850998,,39.2126224,0.005871092
Uruguay,URY,2020-07-19,138,,1044,,33,0.66,128,0,0,0,0,0,0,1,128,0,0,0.5,129,0,0,0,0,,,-28.17142857,23.13494345,,42.00039021,0.00653932
Uruguay,URY,2020-07-20,139,,1054,,33,0.66,129,0,0,0,0,0,0,1,129,0,0,0.5,130,0,0,0,0,,,-28.76892231,23.1412826,,44.98507645,0.007049448
Uruguay,URY,2020-07-21,140,,1064,,33,0.66,130,0,0,0,0,0,0,1,130,0,0,0.5,131,0,0,0,0,,,-29.18135338,23.14752949,,48.01145471,0.00844244
Uruguay,URY,2020-07-22,141,,1096,,33,0.66,131,0,0,0,0,0,0,1,131,0,0,0.5,132,0,0,0,0,,,-29.95157895,23.15368612,,50.94232798,0.008622317
Uruguay,URY,2020-07-23,142,,1117,,34,0.66,132,0,0,0,0,0,0,1,132,0,0,0.5,133,0,0,0,0,,,-30.279599,23.15975443,,53.68413278,0.00856368
Uruguay,URY,2020-07-24,143,,1141,,34,0.66,133,0,0,0,0,0,0,1,133,0,0,0.5,134,0,0,0,0,,,-30.82255639,23.16573631,,55.99674294,0.009238935
Uruguay,URY,2020-07-25,144,,1166,,34,0.66,134,0,0,0,0,0,0,1,134,0,0,0.5,135,0,0,0,0,,,-29.38045113,23.17163359,,57.87834141,0.009178581
Uruguay,URY,2020-07-26,145,,1174,,34,0.66,135,0,0,0,0,0,0,1,135,0,0,0.5,136,0,0,0,0,,,-29.89614035,23.17744806,,59.36453144,0.009575274
Uruguay,URY,2020-07-27,146,,1192,,34,0.66,136,0,0,0,0,0,0,1,136,0,0,0.5,137,0,0,0,0,,,-30.20070175,23.18318144,,60.51563097,0.009477937
Uruguay,URY,2020-07-28,147,,1202,,35,0.66,137,0,0,0,0,0,0,1,137,0,0,0.5,138,0,0,0,0,,,-30.50526316,23.18883543,,61.39627458,0.008206315
Uruguay,URY,2020-07-29,148,,1218,,35,0.66,138,0,0,0,0,0,0,1,138,0,0,0.5,139,0,0,0,0,,,-30.80982456,23.19441166,,62.05534313,0.007969872
Uruguay,URY,2020-07-30,149,,1237,,35,0.66,139,0,0,0,0,0,0,1,139,0,0,0.5,140,0,0,0,0,,,-31.11438596,23.19991172,,62.51501234,0.006729394
Uruguay,URY,2020-07-31,150,,1243,,35,0.66,140,0,0,0,0,0,0,1,140,0,0,0.5,141,0,0,0,0,,,-31.41894737,23.20533717,,62.97468154,0.006389691
Uruguay,URY,2020-08-01,151,,1264,,35,0.66,141,0,0,0,0,0,0,1,141,0,0,0.5,142,0,0,0,0,,,-31.72350877,23.21068952,,63.43435075,0.006743882
Uruguay,URY,2020-08-02,152,,1278,,35,0.66,142,0,0,0,0,0,0,1,142,0,0,0.5,143,0,0,0,0,,,-32.02807018,23.21597022,,63.89401996,0.006055032
Venezuela,VEN,2020-02-25,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-0.571428571,0,,0,0
Venezuela,VEN,2020-02-26,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-1.2,0,,0,0
Venezuela,VEN,2020-02-27,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-1.657142857,0,,0,0
Venezuela,VEN,2020-02-28,0,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,-1.4,0,,0,0
Venezuela,VEN,2020-02-29,0,,,,,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,,,-1.457142857,0,,0,0
Venezuela,VEN,2020-03-01,0,,,,,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,,,-2.914285714,0,,0,0
Venezuela,VEN,2020-03-02,0,,,,,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,,,0.114285714,0,,0,0
Venezuela,VEN,2020-03-03,0,,,,,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,4.942857143,0,,0,0
Venezuela,VEN,2020-03-04,1,,,,,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,,,5.971428571,11.11111111,,0,0
Venezuela,VEN,2020-03-05,2,,,,,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,,,6.114285714,11.11111111,,0,0
Venezuela,VEN,2020-03-06,3,,,,,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,,,6.057142857,11.11111111,,0,0
Venezuela,VEN,2020-03-07,4,,,,,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,,,5.657142857,11.11111111,,0,0
Venezuela,VEN,2020-03-08,5,,,,,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,5.542857143,11.11111111,,0,0
Venezuela,VEN,2020-03-09,6,,,,,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,,,5.285714286,11.11111111,,0,0
Venezuela,VEN,2020-03-10,7,,,,,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,,,4.542857143,11.11111111,,0,0
Venezuela,VEN,2020-03-11,8,,,,,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,,,4.742857143,11.11111111,,0,0
Venezuela,VEN,2020-03-12,9,,,,,0,0,0,0,1,1,0,0,1,14,0,0,0.75,1,0,0,0.25,1,,,5.057142857,18.51851852,,0,0
Venezuela,VEN,2020-03-13,10,,,,,0,0,0,0,1,2,0,0,1,15,1,1,0.75,2,0.66,1,0.25,2,,,5.371428571,26.88183647,,0,0
Venezuela,VEN,2020-03-14,11,,,,,0,0,0,0,1,3,0,0,1,16,1,2,0.75,3,0.66,2,0.25,3,,,4.685714286,30.58102571,,0.018076033,0
Venezuela,VEN,2020-03-15,12,,10,,0,0,0,0,0,1,4,0,0,1,17,1,3,0.75,4,0.66,3,0.25,4,,,2.371428571,33.16333932,,0.0542281,0
Venezuela,VEN,2020-03-16,13,,15,,0,1,1,1,1,1,5,0,0,1,18,1,4,0.75,5,0.66,4,0.25,5,,,-2.428571429,41.28722075,,0.1084562,0
Venezuela,VEN,2020-03-17,14,,33,,0,1,2,1,2,1,6,0,0,1,19,1,5,0.75,6,0.66,5,0.75,6,,,-8.685714286,48.71780965,,0.180760333,0
Venezuela,VEN,2020-03-18,15,,33,,0,1,3,1,3,1,7,0,0,1,20,1,6,1,7,0.66,6,0.75,7,,,-16.8,53.58790016,,0.2711405,0
Venezuela,VEN,2020-03-19,16,,33,,0,1,4,1,4,1,8,0,0,1,21,1,7,1,8,0.66,7,0.75,8,,,-25.34285714,56.02811603,,0.3795967,0
Venezuela,VEN,2020-03-20,17,,33,,0,1,5,1,5,1,9,0,0,1,22,1,8,1,9,0.66,8,0.75,9,,,-34.22857143,58.04802001,,0.506128934,0.055320771
Venezuela,VEN,2020-03-21,18,,36,,0,1,6,1,6,1,10,0,0,1,23,1,9,1,10,0.66,9,0.75,10,,,-41.74285714,59.75807527,,0.632661167,0.061276356
Venezuela,VEN,2020-03-22,19,,36,,0,1,7,1,7,1,11,0,0,1,24,1,10,1,11,0.66,10,0.75,11,,,-47.6,61.22978651,,0.759193401,0.045394795
Venezuela,VEN,2020-03-23,20,,36,,0,1,8,1,8,1,12,0,0,1,25,1,11,1,12,0.66,11,0.75,12,,,-51.48571429,62.51267615,,0.885725634,0.038909825
Venezuela,VEN,2020-03-24,21,,84,,0,1,9,1,9,1,13,0,0,1,26,1,12,1,13,0.66,12,0.75,13,,,-53.48571429,63.64264246,,1.012257867,0.025554875
Venezuela,VEN,2020-03-25,22,,91,,0,1,10,1,10,1,14,0,0,1,27,1,13,1,14,0.66,13,0.75,14,,,-54.51428571,64.64658858,,1.138790101,0.025488702
Venezuela,VEN,2020-03-26,23,,106,,0,1,11,1,11,1,15,0,0,1,28,1,14,1,15,0.66,14,0.75,15,,,-54.85714286,65.54520068,,1.265322334,0.026404946
Venezuela,VEN,2020-03-27,24,,107,,1,1,12,1,12,1,16,0,0,1,29,1,15,1,16,0.66,15,0.75,16,,,-55,66.35471543,,1.391854568,0.026404946
Venezuela,VEN,2020-03-28,25,,119,,1,1,13,1,13,1,17,0,0,1,30,1,16,1,17,0.66,16,0.75,17,,,-54.68571429,67.0880956,,1.518386801,0.015684893
Venezuela,VEN,2020-03-29,26,,119,,1,1,14,1,14,1,18,0,0,1,31,1,17,1,18,0.66,17,0.75,18,,,-54.37142857,67.75583997,,1.644919035,0.015684893
Venezuela,VEN,2020-03-30,27,,119,,1,1,15,1,15,1,19,0,0,1,32,1,18,1,19,0.66,18,0.75,19,,,-54.25714286,68.36655738,,1.771451268,0.016642457
Venezuela,VEN,2020-03-31,28,,135,,3,1,16,1,16,1,20,0,0,1,33,1,19,1,20,0.66,19,0.75,20,,,-53.85714286,68.92738349,,1.897983502,0.014115845
Venezuela,VEN,2020-04-01,29,,135,,3,1,17,1,17,1,21,0,0,1,34,1,20,1,21,0.66,20,0.75,21,,,-53.71428571,69.44428941,,2.024515735,0.013471528
Venezuela,VEN,2020-04-02,30,,143,,3,1,18,1,18,1,22,0,0,1,35,1,21,1,22,0.66,21,0.75,22,,,-53.71428571,69.92231432,,2.151047968,0.009180452
Venezuela,VEN,2020-04-03,31,,144,,3,1,19,1,19,1,23,0,0,1,36,1,22,1,23,0.66,22,0.75,23,,,-53.91428571,70.36574348,,2.277580202,0.010503915
Venezuela,VEN,2020-04-04,32,,144,,3,1,20,1,20,1,24,0,0,1,37,1,23,1,24,0.66,23,0.75,24,,,-54.28571429,70.77824624,,2.404112435,0.007688548
Venezuela,VEN,2020-04-05,33,,144,,5,1,21,1,21,1,25,0,0,1,38,1,24,1,25,0.66,24,0.75,25,,,-54.71428571,71.1629844,,2.530644669,0.00837905
Venezuela,VEN,2020-04-06,34,,148,,5,1,22,1,22,1,26,0,0,1,39,1,25,1,26,0.66,25,0.75,26,,,-54.68571429,71.52269809,,2.657176902,0.00563481
Venezuela,VEN,2020-04-07,35,,159,,5,1,23,1,23,1,27,0,0,1,40,1,26,1,27,0.66,26,0.75,27,,,-54.65714286,71.85977462,,2.783709136,0.00563481
Venezuela,VEN,2020-04-08,36,,166,,7,1,24,1,24,1,28,0,0,1,41,1,27,1,28,0.66,27,0.75,28,,,-54.17142857,72.17630408,,2.910241369,0.004268481
Venezuela,VEN,2020-04-09,37,,167,,8,1,25,1,25,1,29,0,0,1,42,1,28,1,29,0.66,28,0.75,29,,,-54.8,72.47412468,,3.036773602,0.004261129
Venezuela,VEN,2020-04-10,38,,171,,9,1,26,1,26,1,30,0,0,1,43,1,29,1,30,0.66,29,0.75,30,,,-56.37142857,72.7548599,,3.163305836,0.002937665
Venezuela,VEN,2020-04-11,39,,175,,9,1,27,1,27,1,31,0,0,1,44,1,30,1,31,0.66,30,0.75,31,,,-56.8,73.0199492,,3.289838069,0.003124361
Venezuela,VEN,2020-04-12,40,,175,,9,1,28,1,28,1,32,0,0,1,45,1,31,1,32,0.66,31,0.75,32,,,-56.91428571,73.27067364,,3.416370303,0.003227936
Venezuela,VEN,2020-04-13,41,,181,,9,1,29,1,29,1,33,0,0,1,46,1,32,1,33,0.66,32,0.75,33,,,-56.6,73.50817718,,3.542902536,0.003259956
Venezuela,VEN,2020-04-14,42,,189,,9,1,30,1,30,1,34,0,0,1,47,1,33,1,34,0.66,33,0.75,34,,,-56.17142857,73.73348468,,3.66943477,0.003259956
Venezuela,VEN,2020-04-15,43,,193,,9,1,31,1,31,1,35,0,0,1,48,1,34,1,35,0.66,34,0.75,35,,,-56.11428571,73.94751715,,3.795967003,0.00391706
Venezuela,VEN,2020-04-16,44,,197,,9,1,32,1,32,1,36,0,0,1,49,1,35,1,36,0.66,35,0.75,36,,,-54.8,74.15110461,,3.922499236,0.004146287
Venezuela,VEN,2020-04-17,45,,204,,9,1,33,1,33,1,37,0,0,1,50,1,36,1,37,0.66,36,0.75,37,,,-52.54285714,74.34499712,,4.04903147,0.004146287
Venezuela,VEN,2020-04-18,46,,227,,9,1,34,1,34,1,38,0,0,1,51,1,37,1,38,0.66,37,0.75,38,,,-51.62857143,74.52987427,,4.175563703,0.006135285
Venezuela,VEN,2020-04-19,47,,227,,9,1,35,1,35,1,39,0,0,1,52,1,38,1,39,0.66,38,0.75,39,,,-51.25714286,74.70635328,,4.302095937,0.008453135
Venezuela,VEN,2020-04-20,48,,256,,9,1,36,1,36,1,40,0,0,1,53,1,39,1,40,0.66,39,0.75,40,,,-51.25714286,74.87499602,,4.42862817,0.007428518
Venezuela,VEN,2020-04-21,49,,256,,9,1,37,1,37,1,41,0,0,1,54,1,40,1,41,0.66,40,0.75,41,,,-51.45714286,75.03631515,,4.555160404,0.010380859
Venezuela,VEN,2020-04-22,50,,285,,10,1,38,1,38,1,42,0,0,1,55,1,41,1,42,0.66,41,0.75,42,,,-51.54285714,75.19077936,,4.681692637,0.00971612
Venezuela,VEN,2020-04-23,51,,288,,10,1,39,1,39,1,43,0,0,1,56,1,42,1,43,0.66,42,0.75,43,,,-51.68571429,75.33881805,,4.808224871,0.011125979
Venezuela,VEN,2020-04-24,52,,298,,10,1,40,1,40,1,44,0,0,1,57,1,43,1,44,0.66,43,0.75,44,,,-51.71428571,75.48082533,,4.934757104,0.01178771
Venezuela,VEN,2020-04-25,53,,318,,10,1,41,1,41,1,45,0,0,1,58,1,44,1,45,0.66,44,0.75,45,,,-51.37142857,75.61716365,,5.061289337,0.009712745
Venezuela,VEN,2020-04-26,54,,323,,10,1,42,1,42,1,46,0,0,1,59,1,45,1,46,0.66,45,0.75,46,,,-50.85714286,75.74816688,,5.187821571,0.00678129
Venezuela,VEN,2020-04-27,55,,325,,10,1,43,1,43,1,47,0,0,1,60,1,46,1,47,0.66,46,0.75,47,,,-50.45714286,75.87414308,,5.314353804,0.007134214
Venezuela,VEN,2020-04-28,56,,329,,10,1,44,1,44,1,48,0,0,1,61,1,47,1,48,0.66,47,0.75,48,,,-49.82857143,75.99537698,,5.440886038,0.004181872
Venezuela,VEN,2020-04-29,57,,329,,10,1,45,1,45,1,49,0,0,1,62,1,48,1,49,0.66,48,0.75,49,,,-49.31428571,76.11213215,,5.567418271,0.004053046
Venezuela,VEN,2020-04-30,58,,331,,10,1,46,1,46,1,50,0,0,1,63,1,49,1,50,0.66,49,0.75,50,,,-48.51428571,76.22465292,,5.693950505,0.001991187
Venezuela,VEN,2020-05-01,59,,333,,10,1,47,1,47,1,51,0,0,1,64,1,50,1,51,0.66,50,0.75,51,,,-48.91428571,76.33316612,,5.820482738,0.001491512
Venezuela,VEN,2020-05-02,60,,335,,10,1,48,1,48,1,52,0,0,1,65,1,51,1,52,0.66,51,0.75,52,,,-48.57142857,76.43788263,,5.947014971,0.001823916
Venezuela,VEN,2020-05-03,61,,345,,10,1,49,1,49,1,53,0,0,1,66,1,52,1,53,0.66,52,0.75,53,,,-48.51428571,76.53899874,,6.073547205,0.002577654
Venezuela,VEN,2020-05-04,62,,357,,10,1,50,1,50,1,54,0,0,1,67,1,53,1,54,0.66,53,0.75,54,,,-48.14285714,76.6366974,,6.200079438,0.00222473
Venezuela,VEN,2020-05-05,63,,361,,10,1,51,1,51,1,55,0,0,1,68,1,54,1,55,0.66,54,0.75,55,,,-47.85714286,76.73114938,,6.326611672,0.002524382
Venezuela,VEN,2020-05-06,64,,367,,10,1,52,1,52,1,56,0,0,1,69,1,55,1,56,0.66,55,0.75,56,,,-47.4,76.82251419,,6.453143905,0.003678893
Venezuela,VEN,2020-05-07,65,,379,,10,1,53,1,53,1,57,0,0,1,70,1,56,1,57,0.66,56,0.75,57,,,-47.11428571,76.91094107,,6.579676139,0.003657838
Venezuela,VEN,2020-05-08,66,,381,,10,1,54,1,54,1,58,0,0,1,71,1,57,1,58,0.66,57,0.75,58,,,-45.51428571,76.99656974,,6.706208372,0.00399208
Venezuela,VEN,2020-05-09,67,,388,,10,1,55,1,55,1,59,0,0,1,72,1,58,1,59,0.66,58,0.75,59,,,-43.91428571,77.07953122,,6.832740605,0.004173185
Venezuela,VEN,2020-05-10,68,,402,,10,1,56,1,56,1,60,0,0,1,73,1,59,1,60,0.66,59,0.75,60,,,-41.34285714,77.15994844,,6.959272839,0.004060436
Venezuela,VEN,2020-05-11,69,,414,,10,1,57,1,57,1,61,0,0,1,74,1,60,1,61,0.66,60,0.75,61,,,-41.37142857,77.23793686,,7.085805072,0.004598794
Venezuela,VEN,2020-05-12,70,,422,,10,1,58,1,58,1,62,0,0,1,75,1,61,1,62,0.66,61,0.75,62,,,-41,77.31360508,,7.212337306,0.004365315
Venezuela,VEN,2020-05-13,71,,423,,10,1,59,1,59,1,63,0,0,1,76,1,62,1,63,0.66,62,1,63,,,-40.97142857,80.0036629,,7.338869539,0.003041851
Venezuela,VEN,2020-05-14,72,,440,,10,1,60,1,60,1,64,0,0,1,77,1,63,1,64,0.66,63,1,64,,,-41,80.07729776,,7.465401773,0.004946707
Venezuela,VEN,2020-05-15,73,,455,,10,1,61,1,61,1,65,0,0,1,78,1,64,1,65,0.66,64,1,65,,,-40.85714286,80.14883651,,7.591934006,0.004702497
Venezuela,VEN,2020-05-16,74,,459,,10,1,62,1,62,1,66,0,0,1,79,1,65,1,66,0.66,65,1,66,,,-41.14285714,80.21836753,,7.718466239,0.006518994
Venezuela,VEN,2020-05-17,75,,504,,10,1,63,1,63,1,67,0,0,1,80,1,66,1,67,0.66,66,1,67,,,-42.8,80.28597429,,7.844998473,0.007957602
Venezuela,VEN,2020-05-18,76,,541,,10,1,64,1,64,1,68,0,0,1,81,1,67,1,68,0.66,67,1,68,,,-41.97142857,80.35173569,,7.971530706,0.012051366
Venezuela,VEN,2020-05-19,77,,618,,10,1,65,1,65,1,69,0,0,1,82,1,68,1,69,0.66,68,1,69,,,-41.71428571,80.41572636,,8.09806294,0.019748195
Venezuela,VEN,2020-05-20,78,,749,,10,1,66,1,66,1,70,0,0,1,83,1,69,1,70,0.66,69,1,70,,,-41.37142857,80.47801698,,8.224595173,0.024127302
Venezuela,VEN,2020-05-21,79,,824,,10,1,67,1,67,1,71,0,0,1,84,1,70,1,71,0.66,70,1,71,,,-41.2,80.53867448,,8.351127407,0.025415497
Venezuela,VEN,2020-05-22,80,,882,,10,1,68,1,68,1,72,0,0,1,85,1,71,1,72,0.66,71,1,72,,,-41.25714286,80.59776235,,8.47765964,0.028680041
Venezuela,VEN,2020-05-23,81,,944,,10,1,69,1,69,1,73,0,0,1,86,1,72,1,73,0.66,72,1,73,,,-41.4,80.65534079,,8.604191874,0.029579145
Venezuela,VEN,2020-05-24,82,,944,,10,1,70,1,70,1,74,0,0,1,87,1,73,1,74,0.66,73,1,74,,,-41.42857143,80.711467,,8.730724107,0.033440095
Venezuela,VEN,2020-05-25,83,,1121,,10,1,71,1,71,1,75,0,0,1,88,1,74,1,75,0.66,74,1,75,,,-41.65714286,80.76619528,,8.85725634,0.031853752
Venezuela,VEN,2020-05-26,84,,1177,,10,1,72,1,72,1,76,0,0,1,89,1,75,1,76,0.66,75,1,76,,,-41.88571429,80.81957729,,8.983788574,0.025914984
Venezuela,VEN,2020-05-27,85,,1211,,11,1,73,1,73,1,77,0,0,1,90,1,76,1,77,0.66,76,1,77,,,-42.17142857,80.87166214,,9.110320807,0.023335787
Venezuela,VEN,2020-05-28,86,,1245,,11,1,74,1,74,1,78,0,0,1,91,1,77,1,78,0.66,77,1,78,,,-42.02857143,80.92249661,,9.236853041,0.024177716
Venezuela,VEN,2020-05-29,87,,1327,,11,1,75,1,75,1,79,0,0,1,92,1,78,1,79,0.66,78,1,79,,,-41.57142857,80.97212522,,9.363385274,0.022981442
Venezuela,VEN,2020-05-30,88,,1369,,14,1,76,1,76,1,80,0,0,1,93,1,79,1,80,0.66,79,1,80,,,-41.25714286,81.02059043,,9.489917508,0.023820974
Venezuela,VEN,2020-05-31,89,,1459,,14,1,77,1,77,1,81,0,0,1,94,1,80,1,81,0.66,80,1,81,,,-41.08571429,81.0679327,,9.616449741,0.020263119
Venezuela,VEN,2020-06-01,90,,1510,,14,1,78,1,78,1,82,0,0,1,95,1,81,1,82,0.66,81,1,82,,,-40,81.11419067,,9.742981974,0.024761082
Venezuela,VEN,2020-06-02,91,,1662,,17,1,79,0.66,79,1,83,0.5,1,1,96,0.5,82,1,83,0.66,82,1,83,,,-38.62857143,72.9482109,,9.869514208,0.030632543
Venezuela,VEN,2020-06-03,92,,1819,,18,1,80,0.66,80,1,84,0.5,2,1,97,0.5,83,1,84,0.66,83,1,84,,,-36.91428571,73.22310128,,9.996046441,0.035272412
Venezuela,VEN,2020-06-04,93,,1952,,20,1,81,0.66,81,1,85,0.5,3,1,98,0.5,84,1,85,0.66,84,1,85,,,-35.6,73.43909103,,10.12257867,0.037550918
Venezuela,VEN,2020-06-05,94,,2087,,20,1,82,0.66,82,1,86,0.5,4,1,99,0.5,85,1,86,0.66,85,1,86,,,-34.6,73.62379529,,10.24911091,0.03797202
Venezuela,VEN,2020-06-06,95,,2145,,20,1,83,0.66,83,1,87,0.5,5,1,100,0.5,86,1,87,0.66,86,1,87,,,-33.57142857,73.78800136,,10.37564314,0.041429193
Venezuela,VEN,2020-06-07,96,,2316,,22,1,84,0.66,84,1,88,0.5,6,1,101,0.5,87,1,88,0.66,87,1,88,,,-32.05714286,73.93729155,,10.50217538,0.041682237
Venezuela,VEN,2020-06-08,97,,2377,,22,1,85,0.66,85,1,89,0.5,7,1,102,0.5,88,1,89,0.66,88,1,89,,,-32.08571429,74.07501406,,10.62870761,0.038519616
Venezuela,VEN,2020-06-09,98,,2473,,22,1,86,0.66,86,1,90,0.5,8,1,103,0.5,89,1,90,0.66,89,1,90,,,-32.37142857,74.20337287,,10.75523984,0.037997695
Venezuela,VEN,2020-06-10,99,,2632,,23,1,87,0.66,87,1,91,0.5,9,1,104,0.5,90,1,91,0.66,90,1,91,,,-32.8,74.32391541,,10.88177208,0.036286695
Venezuela,VEN,2020-06-11,100,,2738,,23,1,88,0.66,88,1,92,0.5,10,1,105,0.5,91,1,92,0.66,91,1,92,,,-32.94285714,74.43778114,,11.00830431,0.033181605
Venezuela,VEN,2020-06-12,101,,2814,,23,1,89,0.66,89,1,93,0.5,11,1,106,0.5,92,1,93,0.66,92,1,93,,,-32.88571429,74.54584034,,11.13483654,0.033276138
Venezuela,VEN,2020-06-13,102,,2879,,23,1,90,0.66,90,1,94,0.5,12,1,107,0.5,93,1,94,0.66,93,1,94,,,-32.68571429,74.64877727,,11.26136878,0.026367557
Venezuela,VEN,2020-06-14,103,,2904,,24,1,91,0.66,91,1,95,0.5,13,1,108,0.5,94,1,95,0.66,94,1,95,,,-32.62857143,74.74714281,,11.38790101,0.026710586
Venezuela,VEN,2020-06-15,104,,2978,,25,1,92,0.66,92,1,96,0,0,1,109,0.5,95,1,96,0.33,95,1,96,,,-31.37142857,69.29863426,,11.51443324,0.025877474
Venezuela,VEN,2020-06-16,105,,3062,,26,1,93,0.66,93,1,97,0,0,1,110,0.5,96,1,97,0.33,96,1,97,,,-30.02857143,69.32608738,,11.64096548,0.022381536
Venezuela,VEN,2020-06-17,106,,3150,,27,1,94,0.66,94,1,98,0,0,1,111,0.5,97,1,98,0.33,97,1,98,,,-28.45714286,69.3530094,,11.76749771,0.027413299
Venezuela,VEN,2020-06-18,107,,3150,,27,1,95,0.66,95,1,99,0,0,1,112,0.5,98,1,99,0.33,98,1,99,,,-27.42857143,69.37941557,,11.89402994,0.028030915
Venezuela,VEN,2020-06-19,108,,3484,,28,1,96,0.66,96,1,100,0,0,1,113,0.5,99,1,100,0.33,99,1,100,,,-26.14285714,69.4053206,,12.02056218,0.029570454
Venezuela,VEN,2020-06-20,109,,3591,,30,1,97,0.66,97,1,101,0,0,1,114,0.5,100,1,101,0.33,100,1,101,,,-24.54285714,69.43073863,,12.14709441,0.036432324
Venezuela,VEN,2020-06-21,110,,3790,,33,1,98,0.66,98,1,102,0,0,1,115,0.5,101,1,102,0.33,101,1,102,,,-22.34285714,69.45568328,,12.27362664,0.038355189
Venezuela,VEN,2020-06-22,111,,3918,,33,1,99,1,99,1,103,1,1,1,116,1,102,1,103,0.66,102,1,103,,,-25.34285714,82.94296811,,12.40015888,0.039956894
