State_Code,Date,Days,State_Name,avg_google_7d,Mobility_Ranking
ROO,17-Mar-20,20,Quintana Roo,-1.8857143,
ROO,16-Mar-20,19,Quintana Roo,-0.97142857,
ROO,15-Mar-20,18,Quintana Roo,-0.085714288,
ROO,14-Mar-20,17,Quintana Roo,-0.057142857,
ROO,13-Mar-20,16,Quintana Roo,-0.51428574,
ROO,12-Mar-20,15,Quintana Roo,-1.0571429,
ROO,11-Mar-20,14,Quintana Roo,-1.0285715,
ROO,10-Mar-20,13,Quintana Roo,-1.0285715,
ROO,9-Mar-20,12,Quintana Roo,-0.91428572,
ROO,8-Mar-20,11,Quintana Roo,0.48571429,
ROO,7-Mar-20,10,Quintana Roo,0.77142859,
ROO,6-Mar-20,9,Quintana Roo,1.3714286,
ROO,5-Mar-20,8,Quintana Roo,1.9142857,
ROO,4-Mar-20,7,Quintana Roo,1.6857142,
ROO,3-Mar-20,6,Quintana Roo,1.6285714,
ROO,2-Mar-20,5,Quintana Roo,1.7428571,
ROO,1-Mar-20,4,Quintana Roo,1.5714285,
ROO,29-Feb-20,3,Quintana Roo,2.057143,
ROO,28-Feb-20,2,Quintana Roo,2.2857144,
ROO,27-Feb-20,1,Quintana Roo,2.4000001,
SLP,13-May-20,77,San Luis Potos�,-42.257141,19
SLP,12-May-20,76,San Luis Potos�,-42.485714,
SLP,11-May-20,75,San Luis Potos�,-42.742859,
SLP,10-May-20,74,San Luis Potos�,-42.657143,
SLP,9-May-20,73,San Luis Potos�,-43.628571,
SLP,8-May-20,72,San Luis Potos�,-44.57143,
SLP,7-May-20,71,San Luis Potos�,-45.685715,
SLP,6-May-20,70,San Luis Potos�,-44.485714,
SLP,5-May-20,69,San Luis Potos�,-44.371429,
SLP,4-May-20,68,San Luis Potos�,-44.457142,
SLP,3-May-20,67,San Luis Potos�,-44.742859,
SLP,2-May-20,66,San Luis Potos�,-44.828571,
SLP,1-May-20,65,San Luis Potos�,-44.771427,
SLP,30-Apr-20,64,San Luis Potos�,-44.085712,
SLP,29-Apr-20,63,San Luis Potos�,-45.657143,
SLP,28-Apr-20,62,San Luis Potos�,-46,
SLP,27-Apr-20,61,San Luis Potos�,-46.085712,
SLP,26-Apr-20,60,San Luis Potos�,-45.828571,
SLP,25-Apr-20,59,San Luis Potos�,-45.657143,
SLP,24-Apr-20,58,San Luis Potos�,-45.599998,
SLP,23-Apr-20,57,San Luis Potos�,-45.114285,
SLP,22-Apr-20,56,San Luis Potos�,-44.485714,
SLP,21-Apr-20,55,San Luis Potos�,-43.685715,
SLP,20-Apr-20,54,San Luis Potos�,-43.257141,
SLP,19-Apr-20,53,San Luis Potos�,-43,
SLP,18-Apr-20,52,San Luis Potos�,-43.342857,
SLP,17-Apr-20,51,San Luis Potos�,-44.685715,
SLP,16-Apr-20,50,San Luis Potos�,-47.200001,
SLP,15-Apr-20,49,San Luis Potos�,-47.971428,
SLP,14-Apr-20,48,San Luis Potos�,-47.828571,
SLP,13-Apr-20,47,San Luis Potos�,-47.485714,
SLP,12-Apr-20,46,San Luis Potos�,-47.200001,
SLP,11-Apr-20,45,San Luis Potos�,-46.114285,
SLP,10-Apr-20,44,San Luis Potos�,-43.799999,
SLP,9-Apr-20,43,San Luis Potos�,-40.685715,
SLP,8-Apr-20,42,San Luis Potos�,-39.314285,
SLP,7-Apr-20,41,San Luis Potos�,-38.657143,
SLP,6-Apr-20,40,San Luis Potos�,-37.771427,
SLP,5-Apr-20,39,San Luis Potos�,-36.771427,
SLP,4-Apr-20,38,San Luis Potos�,-36.171429,
SLP,3-Apr-20,37,San Luis Potos�,-35.342857,
SLP,2-Apr-20,36,San Luis Potos�,-34.57143,
SLP,1-Apr-20,35,San Luis Potos�,-33.942856,
SLP,31-Mar-20,34,San Luis Potos�,-33.542858,
SLP,30-Mar-20,33,San Luis Potos�,-32.942856,
SLP,29-Mar-20,32,San Luis Potos�,-31.914286,
SLP,28-Mar-20,31,San Luis Potos�,-30.428572,
SLP,27-Mar-20,30,San Luis Potos�,-28.885714,
SLP,26-Mar-20,29,San Luis Potos�,-26.428572,
SLP,25-Mar-20,28,San Luis Potos�,-23,
SLP,24-Mar-20,27,San Luis Potos�,-19.142857,
SLP,23-Mar-20,26,San Luis Potos�,-14.657143,
SLP,22-Mar-20,25,San Luis Potos�,-12.371428,
SLP,21-Mar-20,24,San Luis Potos�,-7.7714286,
SLP,20-Mar-20,23,San Luis Potos�,-3.1428571,
SLP,19-Mar-20,22,San Luis Potos�,0.14285715,
SLP,18-Mar-20,21,San Luis Potos�,2.2857144,
SLP,17-Mar-20,20,San Luis Potos�,3.6571429,
SLP,16-Mar-20,19,San Luis Potos�,4.1714287,
SLP,15-Mar-20,18,San Luis Potos�,4.3142858,
SLP,14-Mar-20,17,San Luis Potos�,4.2857141,
SLP,13-Mar-20,16,San Luis Potos�,2.8857143,
SLP,12-Mar-20,15,San Luis Potos�,2.2571428,
SLP,11-Mar-20,14,San Luis Potos�,1.9428571,
SLP,10-Mar-20,13,San Luis Potos�,1.8571428,
SLP,9-Mar-20,12,San Luis Potos�,1.7714286,
SLP,8-Mar-20,11,San Luis Potos�,3.942857,
SLP,7-Mar-20,10,San Luis Potos�,4.4285712,
SLP,6-Mar-20,9,San Luis Potos�,5.0571427,
SLP,5-Mar-20,8,San Luis Potos�,5.6571426,
SLP,4-Mar-20,7,San Luis Potos�,5.4285712,
SLP,3-Mar-20,6,San Luis Potos�,4.9142857,
SLP,2-Mar-20,5,San Luis Potos�,4.4857144,
SLP,1-Mar-20,4,San Luis Potos�,4.1714287,
SLP,29-Feb-20,3,San Luis Potos�,3.1428571,
SLP,28-Feb-20,2,San Luis Potos�,2.0857143,
SLP,27-Feb-20,1,San Luis Potos�,1.0571429,
SIN,13-May-20,77,Sinaloa,-49.771427,7
SIN,12-May-20,76,Sinaloa,-49.799999,
SIN,11-May-20,75,Sinaloa,-49.942856,
SIN,10-May-20,74,Sinaloa,-49.599998,
SIN,9-May-20,73,Sinaloa,-50.285713,
SIN,8-May-20,72,Sinaloa,-50.914288,
SIN,7-May-20,71,Sinaloa,-52.228573,
SIN,6-May-20,70,Sinaloa,-51.42857,
SIN,5-May-20,69,Sinaloa,-51.457142,
SIN,4-May-20,68,Sinaloa,-51.771427,
SIN,3-May-20,67,Sinaloa,-52.228573,
SIN,2-May-20,66,Sinaloa,-52.599998,
SIN,1-May-20,65,Sinaloa,-52.971428,
SIN,30-Apr-20,64,Sinaloa,-52.599998,
SIN,29-Apr-20,63,Sinaloa,-54.200001,
SIN,28-Apr-20,62,Sinaloa,-54.742859,
SIN,27-Apr-20,61,Sinaloa,-54.914288,
SIN,26-Apr-20,60,Sinaloa,-54.657143,
SIN,25-Apr-20,59,Sinaloa,-54.371429,
SIN,24-Apr-20,58,Sinaloa,-54.028572,
SIN,23-Apr-20,57,Sinaloa,-53.142857,
SIN,22-Apr-20,56,Sinaloa,-52.028572,
SIN,21-Apr-20,55,Sinaloa,-50.828571,
SIN,20-Apr-20,54,Sinaloa,-49.914288,
SIN,19-Apr-20,53,Sinaloa,-49.457142,
SIN,18-Apr-20,52,Sinaloa,-49.257141,
SIN,17-Apr-20,51,Sinaloa,-50.200001,
SIN,16-Apr-20,50,Sinaloa,-51.685715,
SIN,15-Apr-20,49,Sinaloa,-52.285713,
SIN,14-Apr-20,48,Sinaloa,-51.914288,
SIN,13-Apr-20,47,Sinaloa,-51.257141,
SIN,12-Apr-20,46,Sinaloa,-50.457142,
SIN,11-Apr-20,45,Sinaloa,-49,
SIN,10-Apr-20,44,Sinaloa,-46.085712,
SIN,9-Apr-20,43,Sinaloa,-43.171429,
SIN,8-Apr-20,42,Sinaloa,-41,
SIN,7-Apr-20,41,Sinaloa,-39.685715,
SIN,6-Apr-20,40,Sinaloa,-38.285713,
SIN,5-Apr-20,39,Sinaloa,-36.971428,
SIN,4-Apr-20,38,Sinaloa,-36,
SIN,3-Apr-20,37,Sinaloa,-35.200001,
SIN,2-Apr-20,36,Sinaloa,-34.457142,
SIN,1-Apr-20,35,Sinaloa,-34,
SIN,31-Mar-20,34,Sinaloa,-33.714287,
SIN,30-Mar-20,33,Sinaloa,-33.171429,
SIN,29-Mar-20,32,Sinaloa,-32.200001,
SIN,28-Mar-20,31,Sinaloa,-30.628571,
SIN,27-Mar-20,30,Sinaloa,-28.885714,
SIN,26-Mar-20,29,Sinaloa,-25.942858,
SIN,25-Mar-20,28,Sinaloa,-22.485714,
SIN,24-Mar-20,27,Sinaloa,-18.628571,
SIN,23-Mar-20,26,Sinaloa,-14.228572,
SIN,22-Mar-20,25,Sinaloa,-11.6,
SIN,21-Mar-20,24,Sinaloa,-7.1142859,
SIN,20-Mar-20,23,Sinaloa,-3.1428571,
SIN,19-Mar-20,22,Sinaloa,-0.028571429,
SIN,18-Mar-20,21,Sinaloa,1.9428571,
SIN,17-Mar-20,20,Sinaloa,2.8285713,
SIN,16-Mar-20,19,Sinaloa,3,
SIN,15-Mar-20,18,Sinaloa,2.6285715,
SIN,14-Mar-20,17,Sinaloa,1.8571428,
SIN,13-Mar-20,16,Sinaloa,0.42857143,
SIN,12-Mar-20,15,Sinaloa,-0.54285717,
SIN,11-Mar-20,14,Sinaloa,-1,
SIN,10-Mar-20,13,Sinaloa,-0.97142857,
SIN,9-Mar-20,12,Sinaloa,-1.1714286,
SIN,8-Mar-20,11,Sinaloa,0.71428573,
SIN,7-Mar-20,10,Sinaloa,1.0857143,
SIN,6-Mar-20,9,Sinaloa,1.4,
SIN,5-Mar-20,8,Sinaloa,1.8285714,
SIN,4-Mar-20,7,Sinaloa,2.1142857,
SIN,3-Mar-20,6,Sinaloa,2.5714285,
SIN,2-Mar-20,5,Sinaloa,4,
SIN,1-Mar-20,4,Sinaloa,5.1999998,
SIN,29-Feb-20,3,Sinaloa,7.4000001,
SIN,28-Feb-20,2,Sinaloa,9.6285715,
SIN,27-Feb-20,1,Sinaloa,10.542857,
SON,13-May-20,77,Sonora,-41.828571,20
SON,12-May-20,76,Sonora,-41.771427,
SON,11-May-20,75,Sonora,-41.971428,
SON,10-May-20,74,Sonora,-41.799999,
SON,9-May-20,73,Sonora,-42.971428,
SON,8-May-20,72,Sonora,-44.285713,
SON,7-May-20,71,Sonora,-45.714287,
SON,6-May-20,70,Sonora,-45.057144,
SON,5-May-20,69,Sonora,-45.314285,
SON,4-May-20,68,Sonora,-45.828571,
SON,3-May-20,67,Sonora,-46.599998,
SON,2-May-20,66,Sonora,-47.057144,
SON,1-May-20,65,Sonora,-47.485714,
SON,30-Apr-20,64,Sonora,-47.371429,
SON,29-Apr-20,63,Sonora,-49.114285,
SON,28-Apr-20,62,Sonora,-50,
SON,27-Apr-20,61,Sonora,-50.514286,
SON,26-Apr-20,60,Sonora,-50.685715,
SON,25-Apr-20,59,Sonora,-50.828571,
SON,24-Apr-20,58,Sonora,-51.057144,
SON,23-Apr-20,57,Sonora,-50.942856,
SON,22-Apr-20,56,Sonora,-50.857143,
SON,21-Apr-20,55,Sonora,-50.771427,
SON,20-Apr-20,54,Sonora,-50.942856,
SON,19-Apr-20,53,Sonora,-51.514286,
SON,18-Apr-20,52,Sonora,-51.400002,
SON,17-Apr-20,51,Sonora,-52.200001,
SON,16-Apr-20,50,Sonora,-53.285713,
SON,15-Apr-20,49,Sonora,-53.114285,
SON,14-Apr-20,48,Sonora,-51.885715,
SON,13-Apr-20,47,Sonora,-50.57143,
SON,12-Apr-20,46,Sonora,-49.057144,
SON,11-Apr-20,45,Sonora,-48.228573,
SON,10-Apr-20,44,Sonora,-46.028572,
SON,9-Apr-20,43,Sonora,-43.657143,
SON,8-Apr-20,42,Sonora,-42.285713,
SON,7-Apr-20,41,Sonora,-41.542858,
SON,6-Apr-20,40,Sonora,-40.542858,
SON,5-Apr-20,39,Sonora,-39.457142,
SON,4-Apr-20,38,Sonora,-38.42857,
SON,3-Apr-20,37,Sonora,-37.200001,
SON,2-Apr-20,36,Sonora,-36.257141,
SON,1-Apr-20,35,Sonora,-35.57143,
SON,31-Mar-20,34,Sonora,-34.942856,
SON,30-Mar-20,33,Sonora,-34.171429,
SON,29-Mar-20,32,Sonora,-33.114285,
SON,28-Mar-20,31,Sonora,-32,
SON,27-Mar-20,30,Sonora,-30.828571,
SON,26-Mar-20,29,Sonora,-28.914286,
SON,25-Mar-20,28,Sonora,-26.714285,
SON,24-Mar-20,27,Sonora,-25.571428,
SON,23-Mar-20,26,Sonora,-21.771429,
SON,22-Mar-20,25,Sonora,-18.457144,
SON,21-Mar-20,24,Sonora,-13.257143,
SON,20-Mar-20,23,Sonora,-8.5428572,
SON,19-Mar-20,22,Sonora,-4.0571427,
SON,18-Mar-20,21,Sonora,-2,
SON,17-Mar-20,20,Sonora,1.8857143,
SON,16-Mar-20,19,Sonora,3.2571428,
SON,15-Mar-20,18,Sonora,3.2285714,
SON,14-Mar-20,17,Sonora,2.0285714,
SON,13-Mar-20,16,Sonora,1.2285714,
SON,12-Mar-20,15,Sonora,0.6857143,
SON,11-Mar-20,14,Sonora,2.057143,
SON,10-Mar-20,13,Sonora,2.2857144,
SON,9-Mar-20,12,Sonora,1.6,
SON,8-Mar-20,11,Sonora,2.8571429,
SON,7-Mar-20,10,Sonora,4.257143,
SON,6-Mar-20,9,Sonora,4.5999999,
SON,5-Mar-20,8,Sonora,4.6857142,
SON,4-Mar-20,7,Sonora,4.4285712,
SON,3-Mar-20,6,Sonora,4.1714287,
SON,2-Mar-20,5,Sonora,4.5142856,
SON,1-Mar-20,4,Sonora,4.257143,
SON,29-Feb-20,3,Sonora,3.7142856,
SON,28-Feb-20,2,Sonora,3.0285714,
SON,27-Feb-20,1,Sonora,2.6285715,
TAB,13-May-20,77,Tabasco,-61.57143,2
TAB,12-May-20,76,Tabasco,-61.885715,
TAB,11-May-20,75,Tabasco,-62.200001,
TAB,10-May-20,74,Tabasco,-62,
TAB,9-May-20,73,Tabasco,-58.857143,
TAB,8-May-20,72,Tabasco,-54.657143,
TAB,7-May-20,71,Tabasco,-54.942856,
TAB,6-May-20,70,Tabasco,-53.857143,
TAB,5-May-20,69,Tabasco,-53.542858,
TAB,4-May-20,68,Tabasco,-53.542858,
TAB,3-May-20,67,Tabasco,-54.257141,
TAB,2-May-20,66,Tabasco,-54.657143,
TAB,1-May-20,65,Tabasco,-55.085712,
TAB,30-Apr-20,64,Tabasco,-55.057144,
TAB,29-Apr-20,63,Tabasco,-56.457142,
TAB,28-Apr-20,62,Tabasco,-56.828571,
TAB,27-Apr-20,61,Tabasco,-56.085712,
TAB,26-Apr-20,60,Tabasco,-54.657143,
TAB,25-Apr-20,59,Tabasco,-53.371429,
TAB,24-Apr-20,58,Tabasco,-52.114285,
TAB,23-Apr-20,57,Tabasco,-50.485714,
TAB,22-Apr-20,56,Tabasco,-48.685715,
TAB,21-Apr-20,55,Tabasco,-46.799999,
TAB,20-Apr-20,54,Tabasco,-46.085712,
TAB,19-Apr-20,53,Tabasco,-45.799999,
TAB,18-Apr-20,52,Tabasco,-46.057144,
TAB,17-Apr-20,51,Tabasco,-47.200001,
TAB,16-Apr-20,50,Tabasco,-49.742859,
TAB,15-Apr-20,49,Tabasco,-50.914288,
TAB,14-Apr-20,48,Tabasco,-51.685715,
TAB,13-Apr-20,47,Tabasco,-51.828571,
TAB,12-Apr-20,46,Tabasco,-51.771427,
TAB,11-Apr-20,45,Tabasco,-51.085712,
TAB,10-Apr-20,44,Tabasco,-49.114285,
TAB,9-Apr-20,43,Tabasco,-46.228573,
TAB,8-Apr-20,42,Tabasco,-44.742859,
TAB,7-Apr-20,41,Tabasco,-42.971428,
TAB,6-Apr-20,40,Tabasco,-41.400002,
TAB,5-Apr-20,39,Tabasco,-39.942856,
TAB,4-Apr-20,38,Tabasco,-38.914288,
TAB,3-Apr-20,37,Tabasco,-37.685715,
TAB,2-Apr-20,36,Tabasco,-36.342857,
TAB,1-Apr-20,35,Tabasco,-35.514286,
TAB,31-Mar-20,34,Tabasco,-35.42857,
TAB,30-Mar-20,33,Tabasco,-34.514286,
TAB,29-Mar-20,32,Tabasco,-33.171429,
TAB,28-Mar-20,31,Tabasco,-31.457144,
TAB,27-Mar-20,30,Tabasco,-29.171429,
TAB,26-Mar-20,29,Tabasco,-25.171429,
TAB,25-Mar-20,28,Tabasco,-19.885714,
TAB,24-Mar-20,27,Tabasco,-14.342857,
TAB,23-Mar-20,26,Tabasco,-8.6285715,
TAB,22-Mar-20,25,Tabasco,-6.4285712,
TAB,21-Mar-20,24,Tabasco,-2.0285714,
TAB,20-Mar-20,23,Tabasco,1.9714285,
TAB,19-Mar-20,22,Tabasco,4.742857,
TAB,18-Mar-20,21,Tabasco,6,
TAB,17-Mar-20,20,Tabasco,6.3428574,
TAB,16-Mar-20,19,Tabasco,6.257143,
TAB,15-Mar-20,18,Tabasco,7.8000002,
TAB,14-Mar-20,17,Tabasco,7.7714286,
TAB,13-Mar-20,16,Tabasco,6.2285714,
TAB,12-Mar-20,15,Tabasco,5.6571426,
TAB,11-Mar-20,14,Tabasco,5.257143,
TAB,10-Mar-20,13,Tabasco,5.6285715,
TAB,9-Mar-20,12,Tabasco,5.5714288,
TAB,8-Mar-20,11,Tabasco,7.3142858,
TAB,7-Mar-20,10,Tabasco,7.8571429,
TAB,6-Mar-20,9,Tabasco,8.6857147,
TAB,5-Mar-20,8,Tabasco,8.7714281,
TAB,4-Mar-20,7,Tabasco,6.0857143,
TAB,3-Mar-20,6,Tabasco,4.9714284,
TAB,2-Mar-20,5,Tabasco,4.7142859,
TAB,1-Mar-20,4,Tabasco,4.1999998,
TAB,29-Feb-20,3,Tabasco,3.6285715,
TAB,28-Feb-20,2,Tabasco,2.4000001,
TAB,27-Feb-20,1,Tabasco,2.0857143,
TAM,13-May-20,77,Tamaulipas,-38.257141,27
TAM,12-May-20,76,Tamaulipas,-38.657143,
TAM,11-May-20,75,Tamaulipas,-38.914288,
TAM,10-May-20,74,Tamaulipas,-38.714287,
TAM,9-May-20,73,Tamaulipas,-39.971428,
TAM,8-May-20,72,Tamaulipas,-41.085712,
TAM,7-May-20,71,Tamaulipas,-42.371429,
TAM,6-May-20,70,Tamaulipas,-41.599998,
TAM,5-May-20,69,Tamaulipas,-41.828571,
TAM,4-May-20,68,Tamaulipas,-42.371429,
TAM,3-May-20,67,Tamaulipas,-43.257141,
TAM,2-May-20,66,Tamaulipas,-43.485714,
TAM,1-May-20,65,Tamaulipas,-44,
TAM,30-Apr-20,64,Tamaulipas,-43.942856,
TAM,29-Apr-20,63,Tamaulipas,-45.628571,
TAM,28-Apr-20,62,Tamaulipas,-45.914288,
TAM,27-Apr-20,61,Tamaulipas,-45.914288,
TAM,26-Apr-20,60,Tamaulipas,-45.42857,
TAM,25-Apr-20,59,Tamaulipas,-45.200001,
TAM,24-Apr-20,58,Tamaulipas,-44.971428,
TAM,23-Apr-20,57,Tamaulipas,-44.314285,
TAM,22-Apr-20,56,Tamaulipas,-43.742859,
TAM,21-Apr-20,55,Tamaulipas,-43.142857,
TAM,20-Apr-20,54,Tamaulipas,-42.828571,
TAM,19-Apr-20,53,Tamaulipas,-42.914288,
TAM,18-Apr-20,52,Tamaulipas,-43.314285,
TAM,17-Apr-20,51,Tamaulipas,-44.400002,
TAM,16-Apr-20,50,Tamaulipas,-46.371429,
TAM,15-Apr-20,49,Tamaulipas,-47.200001,
TAM,14-Apr-20,48,Tamaulipas,-47.342857,
TAM,13-Apr-20,47,Tamaulipas,-47.257141,
TAM,12-Apr-20,46,Tamaulipas,-46.857143,
TAM,11-Apr-20,45,Tamaulipas,-46.171429,
TAM,10-Apr-20,44,Tamaulipas,-44.57143,
TAM,9-Apr-20,43,Tamaulipas,-41.857143,
TAM,8-Apr-20,42,Tamaulipas,-40.028572,
TAM,7-Apr-20,41,Tamaulipas,-38.799999,
TAM,6-Apr-20,40,Tamaulipas,-37.485714,
TAM,5-Apr-20,39,Tamaulipas,-36.485714,
TAM,4-Apr-20,38,Tamaulipas,-35.685715,
TAM,3-Apr-20,37,Tamaulipas,-34.685715,
TAM,2-Apr-20,36,Tamaulipas,-34.285713,
TAM,1-Apr-20,35,Tamaulipas,-34.228573,
TAM,31-Mar-20,34,Tamaulipas,-34.342857,
TAM,30-Mar-20,33,Tamaulipas,-34.028572,
TAM,29-Mar-20,32,Tamaulipas,-33.257141,
TAM,28-Mar-20,31,Tamaulipas,-32.200001,
TAM,27-Mar-20,30,Tamaulipas,-31.085714,
TAM,26-Mar-20,29,Tamaulipas,-28.971428,
TAM,25-Mar-20,28,Tamaulipas,-26.657143,
TAM,24-Mar-20,27,Tamaulipas,-23.485714,
TAM,23-Mar-20,26,Tamaulipas,-20,
TAM,22-Mar-20,25,Tamaulipas,-17.228571,
TAM,21-Mar-20,24,Tamaulipas,-12.085714,
TAM,20-Mar-20,23,Tamaulipas,-7.4285712,
TAM,19-Mar-20,22,Tamaulipas,-3.3142858,
TAM,18-Mar-20,21,Tamaulipas,0.11428571,
TAM,17-Mar-20,20,Tamaulipas,2.2857144,
TAM,16-Mar-20,19,Tamaulipas,3.5428572,
TAM,15-Mar-20,18,Tamaulipas,4.4285712,
TAM,14-Mar-20,17,Tamaulipas,4.5714288,
TAM,13-Mar-20,16,Tamaulipas,4.1142859,
TAM,12-Mar-20,15,Tamaulipas,3.5142858,
TAM,11-Mar-20,14,Tamaulipas,3.1714287,
TAM,10-Mar-20,13,Tamaulipas,3.4000001,
TAM,9-Mar-20,12,Tamaulipas,3.6571429,
TAM,8-Mar-20,11,Tamaulipas,4.8857141,
TAM,7-Mar-20,10,Tamaulipas,5.3714285,
TAM,6-Mar-20,9,Tamaulipas,5.5714288,
TAM,5-Mar-20,8,Tamaulipas,6.0285716,
TAM,4-Mar-20,7,Tamaulipas,5.4857144,
TAM,3-Mar-20,6,Tamaulipas,4.0571427,
TAM,2-Mar-20,5,Tamaulipas,3.6285715,
TAM,1-Mar-20,4,Tamaulipas,3.1714287,
TAM,29-Feb-20,3,Tamaulipas,2.4857142,
TAM,28-Feb-20,2,Tamaulipas,2,
TAM,27-Feb-20,1,Tamaulipas,0.60000002,
TLA,13-May-20,77,Tlaxcala,-35.028572,31
TLA,12-May-20,76,Tlaxcala,-35.257141,
TLA,11-May-20,75,Tlaxcala,-35.342857,
TLA,10-May-20,74,Tlaxcala,-35.085712,
TLA,9-May-20,73,Tlaxcala,-36.142857,
TLA,8-May-20,72,Tlaxcala,-36.799999,
TLA,7-May-20,71,Tlaxcala,-37.485714,
TLA,6-May-20,70,Tlaxcala,-36.171429,
TLA,5-May-20,69,Tlaxcala,-35.828571,
TLA,4-May-20,68,Tlaxcala,-36.171429,
TLA,3-May-20,67,Tlaxcala,-36.714287,
TLA,2-May-20,66,Tlaxcala,-37.314285,
TLA,1-May-20,65,Tlaxcala,-38.114285,
TLA,30-Apr-20,64,Tlaxcala,-38,
TLA,29-Apr-20,63,Tlaxcala,-39.42857,
TLA,28-Apr-20,62,Tlaxcala,-39.885715,
TLA,27-Apr-20,61,Tlaxcala,-39.857143,
TLA,26-Apr-20,60,Tlaxcala,-40.028572,
TLA,25-Apr-20,59,Tlaxcala,-39.828571,
TLA,24-Apr-20,58,Tlaxcala,-39.228573,
TLA,23-Apr-20,57,Tlaxcala,-38.400002,
TLA,22-Apr-20,56,Tlaxcala,-37.514286,
TLA,21-Apr-20,55,Tlaxcala,-36.57143,
TLA,20-Apr-20,54,Tlaxcala,-35.799999,
TLA,19-Apr-20,53,Tlaxcala,-34.942856,
TLA,18-Apr-20,52,Tlaxcala,-35.057144,
TLA,17-Apr-20,51,Tlaxcala,-36.542858,
TLA,16-Apr-20,50,Tlaxcala,-38.971428,
TLA,15-Apr-20,49,Tlaxcala,-38.714287,
TLA,14-Apr-20,48,Tlaxcala,-38.42857,
TLA,13-Apr-20,47,Tlaxcala,-38,
TLA,12-Apr-20,46,Tlaxcala,-37.371429,
TLA,11-Apr-20,45,Tlaxcala,-36.200001,
TLA,10-Apr-20,44,Tlaxcala,-33.857143,
TLA,9-Apr-20,43,Tlaxcala,-31.085714,
TLA,8-Apr-20,42,Tlaxcala,-31,
TLA,7-Apr-20,41,Tlaxcala,-30.514286,
TLA,6-Apr-20,40,Tlaxcala,-29.742857,
TLA,5-Apr-20,39,Tlaxcala,-29.028572,
TLA,4-Apr-20,38,Tlaxcala,-28.628571,
TLA,3-Apr-20,37,Tlaxcala,-27.799999,
TLA,2-Apr-20,36,Tlaxcala,-26.942858,
TLA,1-Apr-20,35,Tlaxcala,-26.542856,
TLA,31-Mar-20,34,Tlaxcala,-26.542856,
TLA,30-Mar-20,33,Tlaxcala,-26.514286,
TLA,29-Mar-20,32,Tlaxcala,-26.200001,
TLA,28-Mar-20,31,Tlaxcala,-25.285715,
TLA,27-Mar-20,30,Tlaxcala,-24.285715,
TLA,26-Mar-20,29,Tlaxcala,-23.142857,
TLA,25-Mar-20,28,Tlaxcala,-21.085714,
TLA,24-Mar-20,27,Tlaxcala,-18.742857,
TLA,23-Mar-20,26,Tlaxcala,-15.657143,
TLA,22-Mar-20,25,Tlaxcala,-14.114285,
TLA,21-Mar-20,24,Tlaxcala,-10.828571,
TLA,20-Mar-20,23,Tlaxcala,-7.6285715,
TLA,19-Mar-20,22,Tlaxcala,-4.0285716,
TLA,18-Mar-20,21,Tlaxcala,-1.6,
TLA,17-Mar-20,20,Tlaxcala,0.2,
TLA,16-Mar-20,19,Tlaxcala,1.3428571,
TLA,15-Mar-20,18,Tlaxcala,2.1714287,
TLA,14-Mar-20,17,Tlaxcala,2.2,
TLA,13-Mar-20,16,Tlaxcala,1.5714285,
TLA,12-Mar-20,15,Tlaxcala,1.4857143,
TLA,11-Mar-20,14,Tlaxcala,1.6571429,
TLA,10-Mar-20,13,Tlaxcala,2.0857143,
TLA,9-Mar-20,12,Tlaxcala,2.3142858,
TLA,8-Mar-20,11,Tlaxcala,4.1714287,
TLA,7-Mar-20,10,Tlaxcala,5.0857143,
TLA,6-Mar-20,9,Tlaxcala,5.7142859,
TLA,5-Mar-20,8,Tlaxcala,6.1999998,
TLA,4-Mar-20,7,Tlaxcala,6.1142859,
TLA,3-Mar-20,6,Tlaxcala,6.5428572,
TLA,2-Mar-20,5,Tlaxcala,6.7714286,
TLA,1-Mar-20,4,Tlaxcala,6.9142857,
TLA,29-Feb-20,3,Tlaxcala,6.9714284,
TLA,28-Feb-20,2,Tlaxcala,6.8000002,
TLA,27-Feb-20,1,Tlaxcala,6.4000001,
VER,13-May-20,77,Veracruz,-40.799999,22
VER,12-May-20,76,Veracruz,-40.914288,
VER,11-May-20,75,Veracruz,-40.799999,
VER,10-May-20,74,Veracruz,-40.171429,
VER,9-May-20,73,Veracruz,-40.371429,
VER,8-May-20,72,Veracruz,-39.914288,
VER,7-May-20,71,Veracruz,-40.57143,
VER,6-May-20,70,Veracruz,-39.057144,
VER,5-May-20,69,Veracruz,-38.685715,
VER,4-May-20,68,Veracruz,-38.885715,
VER,3-May-20,67,Veracruz,-39.457142,
VER,2-May-20,66,Veracruz,-39.942856,
VER,1-May-20,65,Veracruz,-40.371429,
VER,30-Apr-20,64,Veracruz,-40.142857,
VER,29-Apr-20,63,Veracruz,-41.971428,
VER,28-Apr-20,62,Veracruz,-42.457142,
VER,27-Apr-20,61,Veracruz,-42.371429,
VER,26-Apr-20,60,Veracruz,-42,
VER,25-Apr-20,59,Veracruz,-41.599998,
VER,24-Apr-20,58,Veracruz,-41.285713,
VER,23-Apr-20,57,Veracruz,-40.457142,
VER,22-Apr-20,56,Veracruz,-39.400002,
VER,21-Apr-20,55,Veracruz,-38.485714,
VER,20-Apr-20,54,Veracruz,-38,
VER,19-Apr-20,53,Veracruz,-37.742859,
VER,18-Apr-20,52,Veracruz,-38,
