country_short,country,date,days,mobility_index,policy_index,facemask_index,test_rate,testpositivityrate,rank_face_mask,ranking_testrate,ranking_testpositivity
PER,Peru,2020-05-20,75,-69.0857,89.31746083,,67.06657457,0.17924955100000,,,
PER,Peru,2020-05-21,76,-68.6857,89.35961093,,68.7149834,0.17730094000000,,,
PER,Peru,2020-05-22,77,-68.4,89.40063912,,70.54508144,0.16747742300000,,,
PER,Peru,2020-05-23,78,-67.8286,89.44058962,,72.50145899,0.16285495300000,,,
PER,Peru,2020-05-24,79,-67.7429,89.47950437,,74.50746641,0.16116270700000,,,
PER,Peru,2020-05-25,80,-67.0286,89.51742316,,76.47576612,0.16551004500000,,,
PER,Peru,2020-05-26,81,-66.3429,89.55438377,,78.32015883,0.16751792000000,,,
PER,Peru,2020-05-27,82,-65.7143,89.59042207,,79.96425472,0.17214363500000,,,
PER,Peru,2020-05-28,83,-65.1143,89.6255722,,81.34417383,0.17476649700000,,,
PER,Peru,2020-05-29,84,-64.3714,89.65986659,,82.4058331,0.19170954400000,,,
PER,Peru,2020-05-30,85,-63.6571,89.69333613,,83.10044229,0.20765621200000,,,
PER,Peru,2020-05-31,86,-63.6,89.72601026,,83.38259946,0.23125956200000,,,
PER,Peru,2020-06-01,87,-63.2286,89.757917,,83.21365929,0.23984173600000,,,
PER,Peru,2020-06-02,88,-62.8286,89.78908308,,82.57029471,0.23645608300000,,,
PER,Peru,2020-06-03,89,-62.4571,89.81953402,,81.45600424,0.22761771400000,,,
PER,Peru,2020-06-04,90,-62.0571,89.84929416,,79.91220491,0.22268265800000,,,
PER,Peru,2020-06-05,91,-61.6857,89.87838676,,78.02486726,0.21485177300000,,,
PER,Peru,2020-06-06,92,-61.3714,89.90683402,,75.92262598,0.20398836000000,,,
PER,Peru,2020-06-07,93,-61.3429,89.93465721,,73.76385247,0.18833641000000,,,
PER,Peru,2020-06-08,94,-61.0571,89.96187665,,71.71396311,0.17924825700000,,,
PER,Peru,2020-06-09,95,-60.8571,89.98851177,,69.91843053,0.17904965400000,,,
PER,Peru,2020-06-10,96,-60.5714,90.01458121,,68.47911243,0.18949483900000,,,
PER,Peru,2020-06-11,97,-60.2857,90.0401028,,67.44008206,0.20327826700000,,,
PER,Peru,2020-06-12,98,-60.0286,90.06509364,,66.78564855,0.21651873800000,,,
PER,Peru,2020-06-13,99,-59.5714,90.08957013,,66.44962794,0.18913844300000,,,
PER,Peru,2020-06-14,100,-59.4857,90.11354798,,66.33268715,0.21702557300000,,,
PER,Peru,2020-06-15,101,-59.0286,90.13704229,,66.32341703,0.21753513900000,,,
PER,Peru,2020-06-16,102,-58.4286,90.16006753,,66.31860757,0.21836268700000,,,
PER,Peru,2020-06-17,103,-58.0286,90.18263763,,66.23873138,0.20980767800000,,,
PER,Peru,2020-06-18,104,-57.5714,90.20476596,,66.03621619,0.19403649400000,,,
PER,Peru,2020-06-19,105,-57,90.22646535,,65.6961229,0.17908422900000,,,
PER,Peru,2020-06-20,106,-56.0857,90.24774817,,65.23073409,0.20242611700000,,,
PER,Peru,2020-06-21,107,-55.8571,90.2686263,,64.67050514,0.16884025900000,,,
PER,Peru,2020-06-22,108,-55.9429,90.28911119,,64.05404105,0.16511825100000,,,
PER,Peru,2020-06-23,109,-55.8571,90.30921383,,63.41945553,0.16145303000000,,,
PER,Peru,2020-06-24,110,-55.6857,90.32894484,,62.7988529,0.16412085300000,,,
PER,Peru,2020-06-25,111,-55.4857,90.34831442,,62.21653369,0.16877650800000,,,
PER,Peru,2020-06-26,112,-55.4,90.36733243,,61.6901808,0.17185180700000,,,
PER,Peru,2020-06-27,113,-55.5143,90.38600834,,61.23332725,0.17461971100000,,,
PER,Peru,2020-06-28,114,-55.6571,90.40435132,,60.85738412,0.17449725700000,,,
PER,Peru,2020-06-29,115,-56.1143,90.42237018,,60.57223756,0.17821516200000,,,
PER,Peru,2020-06-30,116,-55.4571,90.44007345,,60.38534037,0.17502563600000,,,
PER,Peru,2020-07-01,117,-54.7143,85.09521002,,60.29985279,0.17089248500000,,,
PER,Peru,2020-07-02,118,-54.1429,85.11063911,,60.3126616,0.16809928200000,,,
PER,Peru,2020-07-03,119,-53.6,85.12580496,,60.41317808,0.16660335300000,,,
PER,Peru,2020-07-04,120,-53.2286,85.14071425,,60.58368722,0.16507835600000,,,
PER,Peru,2020-07-05,121,-49.4286,85.15537343,,60.80159219,0.16592883000000,,,
PER,Peru,2020-07-06,122,-47.9714,85.16978876,,61.04313587,0.16896461100000,,,
PER,Peru,2020-07-07,123,-47.8857,85.18396627,,61.28744351,0.17272232900000,,,
PER,Peru,2020-07-08,124,-47.8857,85.19791179,,61.51946339,0.17355210100000,,,
PER,Peru,2020-07-09,125,-47.7714,85.21163098,,61.78162913,0.17245498800000,,,
PER,Peru,2020-07-10,126,-47.6857,85.22512929,,62.0722862,0.17083864400000,,,
PER,Peru,2020-07-11,127,-47.4571,85.23841203,,62.39415391,0.16998641100000,,,
PER,Peru,2020-07-12,128,-46.8286,85.25148432,,62.75249952,0.16797177700000,,,
PER,Peru,2020-07-13,129,-46.9143,85.26435112,,63.15307508,0.16712387200000,,,
PER,Peru,2020-07-14,130,-46.8,85.27701725,,63.60045517,0.16616197100000,,,
PER,Peru,2020-07-15,131,-46.4571,85.28948735,,64.09733372,0.16508080100000,,,
PER,Peru,2020-07-16,132,-46.1143,85.30176594,,64.59421228,0.16401627700000,,,
PER,Peru,2020-07-17,133,-45.7714,85.31385742,,65.09109084,0.16296801600000,,,
PER,Peru,2020-07-18,134,-45.4286,85.32576601,,65.58796939,0.16193564800000,,,
PER,Peru,2020-07-19,135,-44.8857,85.33749584,,66.08484795,0.16091881600000,,,
PRY,Paraguay,2020-02-25,0,-1,,,0,,,,
PRY,Paraguay,2020-02-26,0,-1.1143,,,0,,,,
PRY,Paraguay,2020-02-27,0,-0.8857,,,0,,,,
PRY,Paraguay,2020-02-28,0,-0.2857,,,0,,,,
PRY,Paraguay,2020-02-29,0,0.2,,,0,,,,
PRY,Paraguay,2020-03-01,0,0.6,,,0,,,,
PRY,Paraguay,2020-03-02,0,1,,,0,,,,
PRY,Paraguay,2020-03-03,0,2.2,,,0,,,,
PRY,Paraguay,2020-03-04,0,2.8,,,0,,,,
PRY,Paraguay,2020-03-05,0,2.9714,,,0,,,,
PRY,Paraguay,2020-03-06,0,2.8857,,,0,,,,
PRY,Paraguay,2020-03-07,0,2.6857,,,0.004544459,,,,
PRY,Paraguay,2020-03-08,1,2.6571,11.11111111,,0.010535838,,,,
PRY,Paraguay,2020-03-09,2,2.2857,11.11111111,,0.018832315,,,,
PRY,Paraguay,2020-03-10,3,2.2,30.86932032,,0.030533146,,,,
PRY,Paraguay,2020-03-11,4,0.9714,35.30987651,,0.046874581,,,,
PRY,Paraguay,2020-03-12,5,-0.9714,37.61953046,,0.069049215,,,,
PRY,Paraguay,2020-03-13,6,-3.4857,43.58953066,,0.098050029,0.12766009200000,,,
PRY,Paraguay,2020-03-14,7,-6.3429,45.97330654,,0.130078112,0.12766009200000,,,
PRY,Paraguay,2020-03-15,8,-10.5714,47.5525631,,0.168772927,0.07990353200000,,,
PRY,Paraguay,2020-03-16,9,-14.8857,55.1811631,,0.213674693,0.09066056600000,,,
PRY,Paraguay,2020-03-17,10,-20.1429,61.5525255,,0.263973668,0.09527554200000,,,
PRY,Paraguay,2020-03-18,11,-25.1143,63.74352994,,0.318634531,0.03329787700000,,,
PRY,Paraguay,2020-03-19,12,-29.6857,65.41128284,,0.376605517,0.03329787700000,,,
PRY,Paraguay,2020-03-20,13,-33.2857,66.73902497,,0.437011799,0.02983224100000,,,
PRY,Paraguay,2020-03-21,14,-39,73.36878285,,0.499237871,0.04431258800000,,,
PRY,Paraguay,2020-03-22,15,-43.8571,75.38219014,,0.562914463,0.05487443000000,,,
PRY,Paraguay,2020-03-23,16,-48.9429,76.92469195,,0.627900999,0.04411739600000,,,
PRY,Paraguay,2020-03-24,17,-53.5429,80.20471565,,0.694319786,0.05064284900000,,,
PRY,Paraguay,2020-03-25,18,-57.1429,81.31417711,,0.76262113,0.06312303000000,,,
PRY,Paraguay,2020-03-26,19,-60.4,82.26813102,,0.833618632,0.07069539300000,,,
PRY,Paraguay,2020-03-27,20,-63.6857,83.10008435,,0.908447118,0.08345879600000,,,
PRY,Paraguay,2020-03-28,21,-64.2,83.83367736,,0.98843304,0.07538006800000,,,
PRY,Paraguay,2020-03-29,22,-63.3714,84.48635966,,1.074903294,0.06922396200000,,,
PRY,Paraguay,2020-03-30,23,-61.7143,85.07143345,,1.168984208,0.07596380900000,,,
PRY,Paraguay,2020-03-31,24,-59.2286,85.59928997,,1.271449573,0.06606265000000,,,
PRY,Paraguay,2020-04-01,25,-57.5714,86.07820488,,1.382658732,0.05009146700000,,,
PRY,Paraguay,2020-04-02,26,-56.4286,86.51487402,,1.502587026,0.05096345100000,,,
PRY,Paraguay,2020-04-03,27,-55.6,86.91478735,,1.630917331,0.04646939900000,,,
PRY,Paraguay,2020-04-04,28,-55.4857,87.28249756,,1.767150606,0.04370094100000,,,
PRY,Paraguay,2020-04-05,29,-56.1143,87.62181757,,1.910702318,0.04605975700000,,,
PRY,Paraguay,2020-04-06,30,-58.1143,87.93596872,,2.0609616,0.04642328000000,,,
PRY,Paraguay,2020-04-07,31,-59.9143,88.22769372,,2.217298805,0.04666186100000,,,
PRY,Paraguay,2020-04-08,32,-61.0286,88.49934415,,2.379024932,0.04486951800000,,,
PRY,Paraguay,2020-04-09,33,-63.0571,88.08946535,,2.545334718,0.03969608900000,,,
PRY,Paraguay,2020-04-10,34,-66.8857,88.28911149,,2.715280616,0.02811937400000,,,
PRY,Paraguay,2020-04-11,35,-67.6571,88.47651072,,2.887805112,0.02683372300000,,,
PRY,Paraguay,2020-04-12,36,-67.1429,88.65276472,,3.06181166,0.02062758700000,,,
PRY,Paraguay,2020-04-13,37,-65.8857,88.81884584,,3.236216633,0.02045186100000,,,
PRY,Paraguay,2020-04-14,38,-64.7143,88.97561566,,3.409931074,0.02509509000000,,,
PRY,Paraguay,2020-04-15,39,-63.6286,89.1238405,,3.581773824,0.02329851400000,,,
PRY,Paraguay,2020-04-16,40,-61.0857,89.26420427,,3.750380666,0.02616576900000,,,
PRY,Paraguay,2020-04-17,41,-56.4571,89.3973194,,3.914197931,0.03449339500000,,,
PRY,Paraguay,2020-04-18,42,-54.5143,89.52373593,,4.071611901,0.03347680200000,,,
PRY,Paraguay,2020-04-19,43,-53.8286,89.64394936,,4.221194745,0.03464732100000,,,
PRY,Paraguay,2020-04-20,44,-52.8857,89.75840725,,4.361992503,0.02856405100000,,,
PRY,Paraguay,2020-04-21,45,-52.3714,89.86751493,,4.493769655,0.02244297000000,,,
PRY,Paraguay,2020-04-22,46,-51.6286,89.97164037,,4.617143089,0.02348545000000,,,
PRY,Paraguay,2020-04-23,47,-51.2286,90.07111844,,4.733566022,0.01734727700000,,,
PRY,Paraguay,2020-04-24,48,-51.0857,90.16625451,,4.845159214,0.00980393400000,,,
PRY,Paraguay,2020-04-25,49,-50.8,90.25732771,,4.954450977,0.01036979200000,,,
PRY,Paraguay,2020-04-26,50,-50.6286,90.34459364,,5.064159813,0.00864085600000,,,
PRY,Paraguay,2020-04-27,51,-50.2857,90.42828685,,5.177173719,0.00779648300000,,,
PRY,Paraguay,2020-04-28,52,-49.7143,90.50862294,,5.296791694,0.01167101800000,,,
PRY,Paraguay,2020-04-29,53,-49.0857,90.58580046,,5.427120633,0.00964878700000,,,
PRY,Paraguay,2020-04-30,54,-47.5429,90.66000256,,5.573371933,0.01854228500000,,,
PRY,Paraguay,2020-05-01,55,-49.7429,90.73139847,,5.741772497,0.03581682200000,,,
PRY,Paraguay,2020-05-02,56,-49.5429,90.80014478,,5.938905563,0.04504778900000,,,
PRY,Paraguay,2020-05-03,57,-49.2,90.86638662,,6.170453006,0.05246315300000,,,
PRY,Paraguay,2020-05-04,58,-48.0571,90.93025869,,6.439483605,0.05759295900000,,,
PRY,Paraguay,2020-05-05,59,-47.2857,90.99188618,,6.744615534,0.05781524200000,,,
PRY,Paraguay,2020-05-06,60,-46.4286,91.05138559,,7.078590613,0.06001292000000,,,
PRY,Paraguay,2020-05-07,61,-46.1714,91.10886548,,7.427912445,0.05628764000000,,,
PRY,Paraguay,2020-05-08,62,-42.2857,91.16442713,,7.774058744,0.05820916400000,,,
PRY,Paraguay,2020-05-09,63,-40.9143,91.21816517,,8.096267759,0.07538886800000,,,
PRY,Paraguay,2020-05-10,64,-40,91.27016806,,8.375255629,0.07332911600000,,,
PRY,Paraguay,2020-05-11,65,-39.5714,91.32051866,,8.596828348,0.07065563900000,,,
PRY,Paraguay,2020-05-12,66,-39.8,91.36929458,,8.754469753,0.06947596200000,,,
PRY,Paraguay,2020-05-13,67,-38.9143,91.41656868,,8.850387708,0.06795541500000,,,
PRY,Paraguay,2020-05-14,68,-39.2286,91.46240937,,8.894883279,0.06596014800000,,,
PRY,Paraguay,2020-05-15,69,-42.0857,91.50688096,,8.904163913,0.04402046300000,,,
PRY,Paraguay,2020-05-16,70,-42.6571,91.55004396,,8.897056069,0.02000555700000,,,
PRY,Paraguay,2020-05-17,71,-42.8,91.59195536,,8.891457055,0.01644297800000,,,
PRY,Paraguay,2020-05-18,72,-42.1714,91.6326689,,8.901535891,0.01442977000000,,,
PRY,Paraguay,2020-05-19,73,-40.8857,91.67223527,,8.936364392,0.02046822900000,,,
PRY,Paraguay,2020-05-20,74,-40.8,91.71070233,,9.000027522,0.02065076600000,,,
PRY,Paraguay,2020-05-21,75,-40.2286,91.74811533,,9.092729975,0.01811122200000,,,
PRY,Paraguay,2020-05-22,76,-37.8857,91.78451706,,9.212284468,0.01739165600000,,,
PRY,Paraguay,2020-05-23,77,-37.1143,91.819948,,9.355545343,0.01553468900000,,,
PRY,Paraguay,2020-05-24,78,-36.4571,91.85444653,,9.519618643,0.01612490600000,,,
PRY,Paraguay,2020-05-25,79,-36.2,79.23536877,,9.70283386,0.01626388400000,,,
PRY,Paraguay,2020-05-26,80,-35.8571,79.2622529,,9.905480552,0.00957826700000,,,
PRY,Paraguay,2020-05-27,81,-35.4571,79.28845607,,10.13024346,0.01000572100000,,,
PRY,Paraguay,2020-05-28,82,-34.2571,79.31400385,,10.38221738,0.01222084900000,,,
PRY,Paraguay,2020-05-29,83,-32.0857,79.33892056,,10.66839299,0.01472364200000,,,
PRY,Paraguay,2020-05-30,84,-30.4286,79.36322931,,10.99659478,0.02002594300000,,,
PRY,Paraguay,2020-05-31,85,-30.1143,79.38695211,,11.37397692,0.02110504100000,,,
PRY,Paraguay,2020-06-01,86,-30.1143,79.4101099,,11.8053208,0.02187403100000,,,
PRY,Paraguay,2020-06-02,87,-29.5143,79.43272267,,12.2914857,0.02218081300000,,,
PRY,Paraguay,2020-06-03,88,-29.1429,79.45480943,,12.82842184,0.02868584200000,,,
PRY,Paraguay,2020-06-04,89,-30.7714,79.47638834,,13.40709226,0.02793172700000,,,
PRY,Paraguay,2020-06-05,90,-32.2286,79.49747675,,14.01444344,0.02514042800000,,,
PRY,Paraguay,2020-06-06,91,-32.3143,79.51809119,,14.6352076,0.01776647500000,,,
PRY,Paraguay,2020-06-07,92,-31.4286,79.53824748,,15.25395618,0.01958795000000,,,
PRY,Paraguay,2020-06-08,93,-30.7429,79.55796074,,15.85665213,0.01937741400000,,,
PRY,Paraguay,2020-06-09,94,-30.9714,79.57724542,,16.431171,0.02147073300000,,,
PRY,Paraguay,2020-06-10,95,-30.9429,83.33391554,,16.96681855,0.01531130500000,,,
PRY,Paraguay,2020-06-11,96,-28.7143,83.35280263,,17.45346028,0.01621470200000,,,
PRY,Paraguay,2020-06-12,97,-29.2,83.37129224,,17.88108808,0.01862996500000,,,
PRY,Paraguay,2020-06-13,98,-29.9143,83.3893968,,18.24035277,0.01900295100000,,,
PRY,Paraguay,2020-06-14,99,-30.0571,83.40712821,,18.52403508,0.01666401200000,,,
PRY,Paraguay,2020-06-15,100,-29.7714,86.00333989,,18.72899695,0.01626154400000,,,
PRY,Paraguay,2020-06-16,101,-29.1143,86.02237441,,18.85801562,0.01233264400000,,,
PRY,Paraguay,2020-06-17,102,-28.7714,86.04102826,,18.9209052,0.01123144600000,,,
PRY,Paraguay,2020-06-18,103,-28.9714,86.05931274,,18.93437748,0.01057724200000,,,
PRY,Paraguay,2020-06-19,104,-26.6286,86.07723872,,18.92027769,0.00867479200000,,,
PRY,Paraguay,2020-06-20,105,-24.8857,86.09481664,,18.90232812,0.01069316300000,,,
PRY,Paraguay,2020-06-21,106,-23.9143,86.11205657,,18.90214108,0.00953636800000,,,
PRY,Paraguay,2020-06-22,107,-24.2,86.12896814,,18.93563682,0.01015229700000,,,
PRY,Paraguay,2020-06-23,108,-24.4857,86.14556067,,19.01082496,0.01250163300000,,,
PRY,Paraguay,2020-06-24,109,-24.8857,86.1618431,,19.12738333,0.02277070500000,,,
PRY,Paraguay,2020-06-25,110,-25.9714,82.43454724,,19.2779278,0.02456292600000,,,
PRY,Paraguay,2020-06-26,111,-26.9714,82.44992277,,19.45053403,0.03812587800000,,,
PRY,Paraguay,2020-06-27,112,-27.9429,82.46501871,,19.63185284,0.05830972400000,,,
PRY,Paraguay,2020-06-28,113,-28.8857,82.47984263,,19.81003416,0.07478405300000,,,
PRY,Paraguay,2020-06-29,114,-29.0286,82.49440182,,19.9767026,0.07971466400000,,,
PRY,Paraguay,2020-06-30,115,-29.3429,82.50870331,,20.13837506,0.07954466500000,,,
PRY,Paraguay,2020-07-01,116,-29.1143,82.52275389,,20.29472002,0.07250829600000,,,
PRY,Paraguay,2020-07-02,117,-28.2,82.5365601,,20.44805222,0.07248759200000,,,
PRY,Paraguay,2020-07-03,118,-27.3714,82.55012827,,20.60224156,0.06265128700000,,,
PRY,Paraguay,2020-07-04,119,-26.7714,82.5634645,,20.76139056,0.04309996800000,,,
PRY,Paraguay,2020-07-05,120,-26.4,78.83041067,,20.92872014,0.02875732500000,,,
PRY,Paraguay,2020-07-06,121,-26.1714,78.84303817,,21.10608218,0.02515702700000,,,
PRY,Paraguay,2020-07-07,122,-27.4571,78.85545515,,21.28344421,0.02645978600000,,,
PRY,Paraguay,2020-07-08,123,-28.2571,78.86766686,,21.46080625,0.02743120000000,,,
PRY,Paraguay,2020-07-09,124,-28.3143,78.87967833,,21.63816828,0.03090475300000,,,
PRY,Paraguay,2020-07-10,125,-28.2,78.89149445,,21.81553032,0.03532271300000,,,
PRY,Paraguay,2020-07-11,126,-28.3143,78.90311995,,21.99289235,0.03940408500000,,,
PRY,Paraguay,2020-07-12,127,-28.0857,78.91455942,,22.17025439,0.04534776400000,,,
PRY,Paraguay,2020-07-13,128,-28.2,78.92581728,,22.34761642,0.05360846200000,,,
PRY,Paraguay,2020-07-14,129,-26.8,78.93689782,,22.52497846,0.06139513800000,,,
PRY,Paraguay,2020-07-15,130,-26.0286,78.9478052,,22.70234049,0.06971812500000,,,
PRY,Paraguay,2020-07-16,131,-25.7714,78.95854345,,22.87970253,0.07622085400000,,,
PRY,Paraguay,2020-07-17,132,-25.7429,78.96911648,,23.05706456,0.08254632100000,,,
PRY,Paraguay,2020-07-18,133,-25.6571,78.97952807,,23.2344266,0.09118788000000,,,
PRY,Paraguay,2020-07-19,134,-25.2857,78.98978189,,23.41178863,0.09842238700000,,,
SLV,El Salvador,2020-02-25,0,0.2857,,,0,,,,
SLV,El Salvador,2020-02-26,0,0.2,,,0,,,,
SLV,El Salvador,2020-02-27,0,0.1143,,,0,,,,
SLV,El Salvador,2020-02-28,0,0.2571,,,0,,,,
SLV,El Salvador,2020-02-29,0,0.7143,,,0,,,,
SLV,El Salvador,2020-03-01,0,1.4,,,0,,,,
SLV,El Salvador,2020-03-02,0,1.9429,,,0,,,,
SLV,El Salvador,2020-03-03,0,2.2,,,0,,,,
SLV,El Salvador,2020-03-04,0,2.3714,,,0,,,,
SLV,El Salvador,2020-03-05,0,2.3714,,,0,,,,
SLV,El Salvador,2020-03-06,0,2.2,,,0,,,,
SLV,El Salvador,2020-03-07,0,1.6286,,,0,,,,
SLV,El Salvador,2020-03-08,0,0.7714,,,0,,,,
SLV,El Salvador,2020-03-09,0,0.1714,,,0,,,,
SLV,El Salvador,2020-03-10,0,-0.1143,,,0,,,,
SLV,El Salvador,2020-03-11,0,0.2,,,0,,,,
SLV,El Salvador,2020-03-12,0,-0.5143,,,0,,,,
SLV,El Salvador,2020-03-13,0,-1.3714,,,0,,,,
SLV,El Salvador,2020-03-14,0,-2.2,,,0,,,,
SLV,El Salvador,2020-03-15,0,-3.8857,,,0,,,,
SLV,El Salvador,2020-03-16,0,-5.3714,,,0,,,,
SLV,El Salvador,2020-03-17,0,-7.6571,,,0,,,,
SLV,El Salvador,2020-03-18,0,-11.2857,,,0,,,,
SLV,El Salvador,2020-03-19,1,-14.5143,68.44444444,,0.096300913,,,,
SLV,El Salvador,2020-03-20,2,-19.4,68.44444444,,0.208216573,,,,
SLV,El Salvador,2020-03-21,3,-24.6,84.19278077,,0.341525009,,,,
SLV,El Salvador,2020-03-22,4,-32.5143,85.63451979,,0.502925425,,,,
SLV,El Salvador,2020-03-23,5,-40.3143,86.38440744,,0.699678362,,,,
SLV,El Salvador,2020-03-24,6,-47.6571,86.84996201,,0.938800215,,,,
SLV,El Salvador,2020-03-25,7,-54.0857,87.16838061,,1.226028646,0.01500108400000,,,
SLV,El Salvador,2020-03-26,8,-59.6,87.40028226,,1.468747729,0.01544617200000,,,
SLV,El Salvador,2020-03-27,9,-63.2857,87.57685671,,1.749175451,0.01544617200000,,,
SLV,El Salvador,2020-03-28,10,-66.7143,87.71585768,,2.061461365,0.01496237000000,,,
SLV,El Salvador,2020-03-29,11,-66.5714,87.82815593,,2.398009453,0.01812172800000,,,
SLV,El Salvador,2020-03-30,12,-65.8857,87.9207881,,2.750426172,0.02155934900000,,,
SLV,El Salvador,2020-03-31,13,-64.8286,87.99851346,,3.110567752,0.01997781200000,,,
SLV,El Salvador,2020-04-01,14,-63.8571,88.06466778,,3.471562213,0.01559607900000,,,
SLV,El Salvador,2020-04-02,15,-63.1143,88.12165929,,3.828493744,0.01595263600000,,,
SLV,El Salvador,2020-04-03,16,-62.7714,88.17127052,,4.178495282,0.01807186300000,,,
SLV,El Salvador,2020-04-04,17,-62.3714,88.2148493,,4.52038111,0.01783071400000,,,
SLV,El Salvador,2020-04-05,18,-61.9714,88.2534338,,4.854297875,0.01694075800000,,,
SLV,El Salvador,2020-04-06,19,-62.1714,88.2878367,,5.18181399,0.01601541300000,,,
SLV,El Salvador,2020-04-07,20,-63.0286,88.31870331,,5.50650494,0.01803014800000,,,
SLV,El Salvador,2020-04-08,21,-63.9714,88.34655257,,5.834717317,0.02286364000000,,,
SLV,El Salvador,2020-04-09,22,-65.3714,88.37180655,,6.176019113,0.02182813400000,,,
SLV,El Salvador,2020-04-10,23,-67.8571,88.39481207,,6.542885407,0.02368015500000,,,
SLV,El Salvador,2020-04-11,24,-69.4571,88.41585675,,6.949399584,0.01994815000000,,,
SLV,El Salvador,2020-04-12,25,-70.2286,88.43518116,,7.40907101,0.01938406300000,,,
SLV,El Salvador,2020-04-13,26,-70.6857,88.45298803,,7.932206547,0.01956904100000,,,
SLV,El Salvador,2020-04-14,27,-70.3714,88.46944943,,8.523493001,0.01899601700000,,,
SLV,El Salvador,2020-04-15,28,-69.6857,88.48471235,,9.180477584,0.01608878700000,,,
SLV,El Salvador,2020-04-16,29,-68.3143,88.49890313,,9.893420471,0.01395426500000,,,
SLV,El Salvador,2020-04-17,30,-65.8286,88.51213092,,10.6466552,0.01217922200000,,,
SLV,El Salvador,2020-04-18,31,-64.4857,88.52449057,,11.42121673,0.01399352800000,,,
SLV,El Salvador,2020-04-19,32,-64.4,88.53606485,,12.19819069,0.01396141500000,,,
SLV,El Salvador,2020-04-20,33,-64.1429,88.54692632,,12.96201534,0.01373631700000,,,
SLV,El Salvador,2020-04-21,34,-64.2,94.11269445,,13.70295823,0.01222071500000,,,
SLV,El Salvador,2020-04-22,35,-64.4857,94.12231458,,14.41821789,0.01190202500000,,,
SLV,El Salvador,2020-04-23,36,-64.8571,94.1313924,,15.11152308,0.01267711200000,,,
SLV,El Salvador,2020-04-24,37,-64.8571,94.1399725,,15.79148459,0.01345106300000,,,
SLV,El Salvador,2020-04-25,38,-64.6857,94.14809474,,16.46919612,0.01137323900000,,,
SLV,El Salvador,2020-04-26,39,-64.4286,94.15579482,,17.15565277,0.01244103100000,,,
SLV,El Salvador,2020-04-27,40,-64.0571,94.16310483,,17.85953007,0.01271200400000,,,
SLV,El Salvador,2020-04-28,41,-63.5143,94.17005367,,18.58571897,0.01405680300000,,,
SLV,El Salvador,2020-04-29,42,-62.8857,94.17666748,,19.33479469,0.01569947500000,,,
SLV,El Salvador,2020-04-30,43,-61.8286,94.18296991,,20.10337082,0.01578871200000,,,
SLV,El Salvador,2020-05-01,44,-62.8,94.18898245,,20.88515321,0.01556344800000,,,
SLV,El Salvador,2020-05-02,45,-62.1429,94.19472467,,21.67242726,0.01757946200000,,,
SLV,El Salvador,2020-05-03,46,-61.6857,94.20021438,,22.45766706,0.01874901300000,,,
SLV,El Salvador,2020-05-04,47,-61.0857,94.20546788,,23.23493233,0.02161706500000,,,
SLV,El Salvador,2020-05-05,48,-60.6,94.21050012,,24.00078573,0.02198226500000,,,
SLV,El Salvador,2020-05-06,49,-60,94.21532476,,24.75460137,0.02248981600000,,,
SLV,El Salvador,2020-05-07,50,-62.5143,99.77550997,,25.49829393,0.02565806500000,,,
SLV,El Salvador,2020-05-08,51,-63.2857,99.77995621,,26.23559429,0.02655421400000,,,
SLV,El Salvador,2020-05-09,52,-65.2,99.78422973,,26.97103952,0.02770800100000,,,
SLV,El Salvador,2020-05-10,53,-65.5429,99.7883404,,27.70885274,0.03151998800000,,,
SLV,El Salvador,2020-05-11,54,-67.2857,99.79229737,,28.45189359,0.03085661300000,,,
SLV,El Salvador,2020-05-12,55,-69.2286,99.79610908,,29.20084633,0.03096896800000,,,
SLV,El Salvador,2020-05-13,56,-71.3429,99.7997834,,29.95379318,0.02987615100000,,,
SLV,El Salvador,2020-05-14,57,-70.1429,99.80332763,,30.70627727,0.02995675000000,,,
SLV,El Salvador,2020-05-15,58,-68.9714,99.80674854,,31.45187131,0.03273013100000,,,
SLV,El Salvador,2020-05-16,59,-68.4286,99.81005248,,32.18309554,0.03309184600000,,,
SLV,El Salvador,2020-05-17,60,-68.7143,99.81324534,,32.89234096,0.02997478000000,,,
SLV,El Salvador,2020-05-18,61,-68.2,99.81633262,,33.57239133,0.02968335200000,,,
SLV,El Salvador,2020-05-19,62,-67.3143,99.81931949,,34.21632758,0.03208685600000,,,
SLV,El Salvador,2020-05-20,63,-66.7143,99.82221075,,34.81697262,0.03383455100000,,,
SLV,El Salvador,2020-05-21,64,-66.7143,99.82501094,,35.36636214,0.03295176000000,,,
SLV,El Salvador,2020-05-22,65,-66.4,99.82772428,,35.85576997,0.03158678500000,,,
SLV,El Salvador,2020-05-23,66,-65.7714,99.83035475,,36.27653877,0.03361366500000,,,
SLV,El Salvador,2020-05-24,67,-65.6286,99.8329061,,36.62157248,0.03467280800000,,,
SLV,El Salvador,2020-05-25,68,-65.6286,99.83538185,,36.8870753,0.03402804700000,,,
SLV,El Salvador,2020-05-26,69,-65.2857,99.83778529,,37.07406472,0.03231010800000,,,
SLV,El Salvador,2020-05-27,70,-64.6571,99.84011956,,37.18922121,0.03185976200000,,,
SLV,El Salvador,2020-05-28,71,-64.2857,99.8423876,,37.24470536,0.03276414900000,,,
SLV,El Salvador,2020-05-29,72,-64.2571,99.84459219,,37.25673906,0.03269343200000,,,
