state_code,state_name,state_short,country ,date,days,daily_cases,total_cases,deaths_daily,deaths_dotal,sdchool_closure,days_since_schools_closed,workplace_closure,days_workplace_closure,public_events_cancelled,public_events_cancelled_days,public_transit_suspended,days_since_transit_suspend,information_campaign,information_campaign_days,internal_travel_control,days_since_internal_travel_ban,international_travel_controls,days_since_international_ban,use_face_masks,days_use_face_mask,stay_at_home,days_since_stay_at_home,rest_on_gatherings,days_rest_on_gatherings,mobility_index,policy_index,policy_accumulated,ranking_mobility_accumulated,ranking_policy_accumulated,facemask_index,test_rate,testpositivity_rate,ranking_facemask
4,Amapá,AP,Brazil,2020-05-25,90,,,,,1,68,1,65,1,67,0.5,50,1,67,1,51,0,0,0.5,37,1,6,0,0,-57.77143,53.64819,2683.698,10,18,32.05898,9.695675,4.473864,15
4,Amapá,AP,Brazil,2020-05-26,91,,,,,1,69,1,66,1,68,0.5,51,1,68,0,0,0,0,0.5,38,1,7,0,0,-56.6,45.58822,2729.286,10,18,32.31031,9.84717,4.577272,15
4,Amapá,AP,Brazil,2020-05-27,92,,,,,1,70,1,67,1,69,0.5,52,1,69,0,0,0,0,0.5,39,1,8,0,0,-55.65714,45.87222,2775.158,10,18,32.5543,9.998665,5.201047,15
4,Amapá,AP,Brazil,2020-05-28,93,,,,,1,71,1,68,1,70,0.5,53,1,70,0,0,0,0,0.5,40,1,9,0,0,-54.8,46.1393,2821.297,9,18,32.79129,10.15016,4.919114,14
4,Amapá,AP,Brazil,2020-05-29,94,,,,,1,72,1,69,1,71,0.5,54,1,71,0,0,0,0,0.5,41,1,10,0,0,-53.4,46.39186,2867.689,9,18,33.02159,10.30165,4.603338,14
4,Amapá,AP,Brazil,2020-05-30,95,,,,,1,73,1,70,1,72,0.5,55,1,72,0,0,0,0,0.5,42,1,11,0,0,-52.17143,46.63173,2914.321,9,18,33.2455,10.45315,5.162454,14
4,Amapá,AP,Brazil,2020-05-31,96,,,,,1,74,1,71,1,73,0.5,56,1,73,0,0,0,0,0.5,43,1,12,0,0,-50.94286,46.86037,2961.181,9,18,33.46329,10.60464,5.161251,14
4,Amapá,AP,Brazil,2020-06-01,97,,,,,1,75,1,72,1,74,0.5,57,1,74,0,0,0,0,0.5,44,1,13,0,0,-49.97143,47.07895,3008.26,8,18,33.67522,10.75614,5.210771,14
4,Amapá,AP,Brazil,2020-06-02,98,,,,,1,76,1,73,1,75,0.5,58,1,75,0,0,0,0,0.5,45,1,14,0,0,-48.54286,47.28844,3055.549,8,19,33.88155,10.90763,5.505981,14
4,Amapá,AP,Brazil,2020-06-03,99,,,,,1,77,1,74,1,76,0.5,59,1,76,0,0,0,0,0.5,46,0,0,0,0,-46.54286,43.16465,3098.713,8,19,34.08249,11.05913,5.326783,14
4,Amapá,AP,Brazil,2020-06-04,100,,,,,1,78,1,75,1,77,0.5,60,1,77,0,0,0,0,0.5,47,0,0,0,0,-44.57143,43.23881,3141.952,8,19,34.27827,11.21062,5.120727,14
4,Amapá,AP,Brazil,2020-06-05,101,,,,,1,79,1,76,1,78,0.5,61,1,78,0,0,0,0,0.5,48,0,0,0,0,-43.31429,43.31136,3185.263,8,19,34.4691,11.36212,5.732181,14
4,Amapá,AP,Brazil,2020-06-06,102,,,,,1,80,1,77,1,79,0.5,62,1,79,0,0,0,0,0.5,49,0,0,0,0,-42.08571,43.38235,3228.646,8,19,34.65516,11.51361,5.054639,13
4,Amapá,AP,Brazil,2020-06-07,103,,,,,1,81,1,78,1,80,0.5,63,1,80,0,0,0,0,0.5,50,0,0,0,0,-41.31429,43.45185,3272.098,8,19,34.83665,11.66511,4.992321,13
4,Amapá,AP,Brazil,2020-06-08,104,,,,,1,82,1,79,1,81,0.5,64,1,81,0,0,0,0,0.5,51,0,0,0,0,-40.05714,43.51989,3315.617,8,19,35.01373,11.8166,4.901135,13
4,Amapá,AP,Brazil,2020-06-09,105,,,,,1,83,1,80,1,82,0.5,65,1,82,0,0,0,0,0.5,52,0,0,0,0,-39.11428,43.58652,3359.204,8,19,35.18658,11.9681,4.626521,12
4,Amapá,AP,Brazil,2020-06-10,106,,,,,1,84,1,81,1,83,0.5,66,1,83,0,0,0,0,0.5,53,0,0,0,0,-38.51429,43.65179,3402.856,8,19,35.35534,12.11959,4.896679,12
4,Amapá,AP,Brazil,2020-06-11,107,,,,,1,85,1,82,1,84,0.5,67,1,84,0,0,0,0,0.5,54,0,0,0,0,-38.82857,43.71572,3446.572,8,19,35.52017,12.27109,4.974511,12
4,Amapá,AP,Brazil,2020-06-12,108,,,,,1,86,1,83,1,85,0.5,68,1,85,0,0,0,0,0.5,55,0,0,0,0,-38.25714,43.77839,3490.35,8,19,35.6812,12.42258,4.543415,8
4,Amapá,AP,Brazil,2020-06-13,109,,,,,1,87,1,84,1,86,0.5,69,1,86,0,0,0,0,0.5,56,0,0,0,0,-38.4,43.83979,3534.19,8,19,35.83858,12.57408,4.742403,8
4,Amapá,AP,Brazil,2020-06-14,110,,,,,1,88,1,85,1,87,0.5,70,1,87,0,0,0,0,0.5,57,0,0,0,0,-37.77143,43.89999,3578.09,8,19,35.99242,12.72557,4.60681,8
4,Amapá,AP,Brazil,2020-06-15,111,,,,,1,89,1,86,1,88,0.5,71,1,88,0,0,0,0,0.5,58,0,0,0,0,-37.62857,43.95903,3622.049,8,19,36.14286,12.87707,4.645431,7
4,Amapá,AP,Brazil,2020-06-16,112,,,,,1,90,1,87,1,89,0.5,72,1,89,0,0,0,0,0.5,59,0,0,0,0,-37.77143,44.01692,3666.066,8,19,36.29,13.02856,5.513972,7
4,Amapá,AP,Brazil,2020-06-17,113,,,,,1,91,1,88,1,90,0.5,73,1,90,0,0,0,0,0.5,60,0,0,0,0,-38.31429,44.0737,3710.139,8,19,36.43396,13.18006,5.105321,7
4,Amapá,AP,Brazil,2020-06-18,114,,,,,1,92,1,89,1,91,0.5,74,1,91,0,0,0,0,0.5,61,0,0,0,0,-37.71429,44.12942,3754.269,8,19,36.57484,13.33155,5.326788,7
4,Amapá,AP,Brazil,2020-06-19,115,,,,,1,93,1,90,1,92,0.5,75,1,92,0,0,0,0,0.5,62,0,0,0,0,-37.48571,44.18409,3798.453,8,19,36.71275,13.48305,5.297002,7
4,Amapá,AP,Brazil,2020-06-20,116,,,,,1,94,1,91,1,93,0.5,76,1,93,0,0,0,0,0.5,63,0,0,0,0,-36.14286,44.23774,3842.691,8,19,36.84777,13.63454,6.449147,7
4,Amapá,AP,Brazil,2020-06-21,117,,,,,1,95,1,92,1,94,0.5,77,1,94,0,0,0,0,0.5,64,0,0,0,0,-36.05714,44.29041,3886.981,8,19,36.98001,13.78604,6.521162,7
4,Amapá,AP,Brazil,2020-06-22,118,,,,,1,96,1,93,1,95,0.5,78,1,95,0,0,0,0,0.5,65,0,0,0,0,-35.31429,44.34211,3931.323,9,19,37.10955,13.93753,9.475369,7
4,Amapá,AP,Brazil,2020-06-23,119,,,,,1,97,1,94,1,96,0.5,79,1,96,0,0,0,0,0.5,66,0,0,0,0,-34.25714,44.39289,3975.716,8,19,37.23647,14.08903,9.996573,7
4,Amapá,AP,Brazil,2020-06-24,120,,,,,1,98,1,95,1,97,0.5,80,1,97,0,0,0,0,0.5,67,0,0,0,0,-33.28571,44.44276,4020.159,10,19,37.36085,14.24052,9.814726,6
4,Amapá,AP,Brazil,2020-06-25,121,,,,,1,99,1,96,1,98,0.5,81,1,98,0,0,0,0,0.5,68,0,0,0,0,-32.25714,44.49174,4064.651,10,19,37.48278,14.39202,9.436819,6
4,Amapá,AP,Brazil,2020-06-26,122,,,,,1,100,1,97,1,99,0.5,82,1,99,0,0,0,0,0.5,69,0,0,0,0,-32.17143,44.53986,4109.19,10,19,37.60232,14.54351,9.066612,6
4,Amapá,AP,Brazil,2020-06-27,123,,,,,1,101,1,98,1,100,0.5,83,1,100,0,0,0,0,0.5,70,0,0,0,0,-31.91429,44.58715,4153.777,10,19,37.71955,14.69501,7.352486,4
4,Amapá,AP,Brazil,2020-06-28,124,,,,,1,102,1,99,1,101,0.5,84,1,101,0,0,0,0,0.5,71,0,0,0,0,-31.48571,44.63362,4198.411,10,19,37.83453,14.8465,7.129699,4
4,Amapá,AP,Brazil,2020-06-29,125,,,,,1,103,1,100,1,102,0.5,85,1,102,0,0,0,0,0.5,72,0,0,0,0,-31.28572,44.67929,4243.09,10,19,37.94733,14.998,4.087072,4
4,Amapá,AP,Brazil,2020-06-30,126,,,,,1,104,1,101,1,103,0.5,86,1,103,0,0,0,0,0.5,73,0,0,0,0,-30.22857,44.7242,4287.814,10,19,38.05802,15.14949,2.30745,4
4,Amapá,AP,Brazil,2020-07-01,127,,,,,1,105,1,102,1,104,0.5,87,1,104,0,0,0,0,0.5,74,0,0,0,0,-28.4,44.76834,4332.583,10,19,38.16665,15.30099,2.219769,4
4,Amapá,AP,Brazil,2020-07-02,128,,,,,1,106,1,103,1,105,0.5,88,1,105,0,0,0,0,0.5,75,0,0,0,0,-26.82857,44.81175,4377.395,10,19,38.27328,15.45248,1.895435,4
4,Amapá,AP,Brazil,2020-07-03,129,,,,,1,107,1,104,1,106,0.5,89,1,106,0,0,0,0,0.5,76,0,0,0,0,-25.05714,44.85445,4422.249,10,19,38.37796,15.60398,2.060091,3
4,Amapá,AP,Brazil,2020-07-04,130,,,,,1,108,1,105,1,107,0.5,90,1,107,0,0,0,0,0.5,77,0,0,0,0,-24.11429,44.89644,4467.146,10,19,38.48077,15.75547,2.03849,3
4,Amapá,AP,Brazil,2020-07-05,131,,,,,1,109,1,106,1,108,0.5,91,1,108,0,0,0,0,0.5,78,0,0,0,0,-22.62857,44.93775,4512.083,10,19,38.58173,15.90697,2.022155,3
4,Amapá,AP,Brazil,2020-07-06,132,,,,,1,110,1,107,1,109,0.5,92,1,109,0,0,0,0,0.5,79,0,0,0,0,-20.77143,44.97839,4557.062,10,19,38.6809,16.05846,1.852971,3
4,Amapá,AP,Brazil,2020-07-07,133,,,,,1,111,1,108,1,110,0.5,93,1,110,0,0,0,0,0.5,80,0,0,0,0,-19.82857,45.01838,4602.08,10,19,38.77834,16.20996,1.888202,3
4,Amapá,AP,Brazil,2020-07-08,134,,,,,1,112,1,109,1,111,0.5,94,1,111,0,0,0,0,0.5,81,0,0,0,0,-19.91429,45.05774,4647.138,10,19,38.87408,16.36145,1.65287,3
4,Amapá,AP,Brazil,2020-07-09,135,,,,,1,113,1,110,1,112,0.5,95,1,112,0,0,0,0,0.5,82,0,0,0,0,-20.14286,45.09649,4692.234,10,19,38.96817,16.51295,1.650812,2
4,Amapá,AP,Brazil,2020-07-10,136,,,,,1,114,1,111,1,113,0.5,96,1,113,0,0,0,0,0.5,83,0,0,0,0,-19.74286,45.13462,4737.369,10,19,39.06066,16.66444,1.520761,2
4,Amapá,AP,Brazil,2020-07-11,137,,,,,1,115,1,112,1,114,0.5,97,1,114,0,0,0,0,0.5,84,0,0,0,0,-19.17143,45.17216,4782.541,10,19,39.15158,16.81594,1.470514,2
4,Amapá,AP,Brazil,2020-07-12,138,,,,,1,116,1,113,1,115,0.5,98,1,115,0,0,0,0,0.5,85,0,0,0,0,-18.68571,45.20913,4827.75,10,19,39.24099,16.96743,1.476529,2
4,Amapá,AP,Brazil,2020-07-13,139,,,,,1,117,1,114,1,116,0.5,99,1,116,0,0,0,0,0.5,86,0,0,0,0,-18.62857,45.24553,4872.996,10,19,39.3289,17.11893,1.53346,2
4,Amapá,AP,Brazil,2020-07-14,140,,,,,1,118,1,115,1,117,0.5,100,1,117,0,0,0,0,0.5,87,0,0,0,0,-18.71428,45.28139,4918.277,10,19,39.41537,17.27042,1.556852,2
4,Amapá,AP,Brazil,2020-07-15,141,,,,,1,119,1,116,1,118,0.5,101,1,118,0,0,0,0,0.5,88,0,0,0,0,-18.31429,45.3167,4963.594,10,19,39.50043,17.42192,1.820004,2
4,Amapá,AP,Brazil,2020-07-16,142,,,,,1,120,0.5,117,1,119,0.5,102,1,119,0,0,0,0,0.5,89,0,0,0,0,-17.71428,40.30864,5003.902,10,19,39.58411,17.57341,2.140506,2
4,Amapá,AP,Brazil,2020-07-17,143,,,,,1,121,0.5,118,1,120,0.5,103,1,120,0,0,0,0,0.5,90,0,0,0,0,-17.88571,40.33914,5044.242,10,19,39.66644,17.72491,2.229113,2
4,Amapá,AP,Brazil,2020-07-18,144,,,,,1,122,0.5,119,1,121,0.5,104,1,121,0,0,0,0,0.5,91,0,0,0,0,-17.11429,40.3692,5084.611,10,19,39.74747,17.8764,2.171779,2
4,Amapá,AP,Brazil,2020-07-19,145,,,,,1,123,0.5,120,1,122,0.5,105,1,122,0,0,0,0,0.5,92,0,0,0,0,-16.77143,40.39882,5125.01,11,19,39.82721,18.0279,2.199038,2
4,Amapá,AP,Brazil,2020-07-20,146,,,,,1,124,0.5,121,1,123,0.5,106,1,123,0,0,0,0,0.5,93,0,0,0,0,-16.57143,40.42801,5165.438,11,19,39.90571,18.17939,2.417191,2
4,Amapá,AP,Brazil,2020-07-21,147,,,,,1,125,0.5,122,1,124,0.5,107,1,124,0,0,0,0,0.5,94,0,0,0,0,-16.22857,40.45678,5205.895,11,19,39.98299,18.33089,2.333636,2
4,Amapá,AP,Brazil,2020-07-22,148,,,,,1,126,0.5,123,1,125,0.5,108,1,125,0,0,0,0,0.5,95,0,0,0,0,-16.11429,40.48514,5246.38,11,19,40.05908,18.48238,2.066907,2
4,Amapá,AP,Brazil,2020-07-23,149,,,,,1,127,0.5,124,1,126,0.5,109,1,126,0,0,0,0,0.5,96,0,0,0,0,-15.62857,40.5131,5286.893,11,19,40.134,18.63387,1.665989,2
4,Amapá,AP,Brazil,2020-07-24,150,,,,,1,128,0.5,125,1,127,0.5,110,1,127,0,0,0,0,0.5,97,0,0,0,0,-15.08571,40.54067,5327.434,11,19,40.20779,18.78537,1.429646,2
4,Amapá,AP,Brazil,2020-07-25,151,,,,,1,129,0.5,126,1,128,0.5,111,1,128,0,0,0,0,0.5,98,0,0,0,0,-15.2,40.56785,5368.001,11,19,40.28047,18.93686,1.410813,2
4,Amapá,AP,Brazil,2020-07-26,152,,,,,1,130,0.5,127,1,129,0.5,112,1,129,0,0,0,0,0.5,99,0,0,0,0,-14.51429,40.59465,5408.596,11,19,40.35207,19.08836,1.351274,2
4,Amapá,AP,Brazil,2020-07-27,153,,,,,1,131,0.5,128,1,130,0.5,113,1,130,0,0,0,0,0.5,100,0,0,0,0,-14.02857,40.62109,5449.217,11,19,40.4226,19.23985,1.075922,2
4,Amapá,AP,Brazil,2020-07-28,154,,,,,1,132,0.5,129,1,131,0.5,114,1,131,0,0,0,0,0.5,101,0,0,0,0,-13.71429,40.64716,5489.864,12,19,40.4921,19.39135,1.125562,2
4,Amapá,AP,Brazil,2020-07-29,155,,,,,1,133,0.5,130,1,132,0.5,115,1,132,0,0,0,0,0.5,102,0,0,0,0,-13.05714,40.67288,5530.537,12,19,40.56059,19.54284,1.131238,2
4,Amapá,AP,Brazil,2020-07-30,156,,,,,1,134,0.5,131,1,133,0.5,116,1,133,0,0,0,0,0.5,103,0,0,0,0,-12.68571,40.69825,5571.235,12,19,40.62808,19.69434,1.224387,2
4,Amapá,AP,Brazil,2020-07-31,157,,,,,1,135,0.5,132,1,134,0.5,117,1,134,0,0,0,0,0.5,104,0,0,0,0,-11.31429,40.72328,5611.958,12,19,40.69461,19.84583,1.222422,2
4,Amapá,AP,Brazil,2020-08-01,158,,,,,1,136,0.5,133,1,135,0.5,118,1,135,0,0,0,0,0.5,105,0,0,0,0,-9.8,40.74798,5652.707,12,19,40.76018,19.99733,1.208846,2
4,Amapá,AP,Brazil,2020-08-02,159,,,,,1,137,0.5,134,1,136,0.5,119,1,136,0,0,0,0,0.5,106,0,0,0,0,-8.6,40.77235,5693.479,12,19,40.82483,20.14882,1.194788,2
5,Bahia,BA,Brazil,2020-02-25,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.514286,0,0,15,5,,0,0,10
5,Bahia,BA,Brazil,2020-02-26,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.371428,0,0,15,11,0,0,0,25
5,Bahia,BA,Brazil,2020-02-27,2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.371428,0,0,14,22,0,0,0,23
5,Bahia,BA,Brazil,2020-02-28,3,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.028572,0,0,9,10,0,0,0,11
5,Bahia,BA,Brazil,2020-02-29,4,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.6,0,0,6,11,0,0,0,10
5,Bahia,BA,Brazil,2020-03-01,5,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.14286,0,0,8,7,0,0,0,4
5,Bahia,BA,Brazil,2020-03-02,6,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.742857,0,0,10,22,0,0,0,26
5,Bahia,BA,Brazil,2020-03-03,7,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.257143,0,0,10,20,0,0,0,23
5,Bahia,BA,Brazil,2020-03-04,8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.228571,0,0,10,4,0,0,0,23
5,Bahia,BA,Brazil,2020-03-05,9,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.771429,0,0,10,25,0,0,0,5
5,Bahia,BA,Brazil,2020-03-06,10,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.6,0,0,9,12,0,0.0143497,0,11
5,Bahia,BA,Brazil,2020-03-07,11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.428571,0,0,8,20,0,0.043049,0,19
5,Bahia,BA,Brazil,2020-03-08,12,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.6,0,0,6,5,0,0.086098,0,7
5,Bahia,BA,Brazil,2020-03-09,13,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.8,0,0,6,16,0,0.1434967,0,13
5,Bahia,BA,Brazil,2020-03-10,14,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.942857,0,0,7,6,0,0.215245,0,5
5,Bahia,BA,Brazil,2020-03-11,15,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.057143,0,0,6,7,0,0.301343,0,20
5,Bahia,BA,Brazil,2020-03-12,16,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.571429,0,0,6,9,0,0.4017907,0.0143434,1
5,Bahia,BA,Brazil,2020-03-13,17,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.457143,0,0,6,24,0,0.5022383,0.0047811,21
5,Bahia,BA,Brazil,2020-03-14,18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.542857,0,0,6,12,0,0.602686,0,2
5,Bahia,BA,Brazil,2020-03-15,19,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.914286,0,0,6,7,0,0.7031337,0,7
5,Bahia,BA,Brazil,2020-03-16,20,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-5.457143,0,0,6,15,0,0.8035814,0,13
5,Bahia,BA,Brazil,2020-03-17,21,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-6.657143,2.424643,2.424643,6,17,0,0.9040291,0.0007969,11
5,Bahia,BA,Brazil,2020-03-18,22,,,,,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0.75,0,-8.971429,3.350126,5.774769,7,12,0,1.004477,0.0007969,25
5,Bahia,BA,Brazil,2020-03-19,23,,,,,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0.75,1,-12.05714,8.067309,13.84208,6,14,0,1.104924,0.0192384,12
5,Bahia,BA,Brazil,2020-03-20,24,,,,,1,2,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0.75,2,-16.22857,10.14922,23.9913,5,15,0,1.205372,0.0211509,13
5,Bahia,BA,Brazil,2020-03-21,25,,,,,1,3,0,0,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0.75,3,-21.6,13.92702,37.91832,6,15,0,1.30582,0.025932,10
5,Bahia,BA,Brazil,2020-03-22,26,,,,,1,4,0,0,1,2,0,0,1,6,0,0,0,0,0,0,0,0,0.75,4,-27.71428,16.04601,53.96433,6,14,0,1.406267,0.0304319,12
5,Bahia,BA,Brazil,2020-03-23,27,,,,,1,5,0,0,1,3,0.5,0,1,7,1,0,0,0,0,0,0,0,0.75,5,-34.54286,17.72876,71.69308,6,14,0,1.506715,0.0378692,11
5,Bahia,BA,Brazil,2020-03-24,28,,,,,1,6,0,0,1,4,0.5,1,1,8,1,1,0,0,0,0,0,0,0.75,6,-41.42857,22.28948,93.98257,6,14,0,1.607163,0.043615,13
5,Bahia,BA,Brazil,2020-03-25,29,,,,,1,7,0,0,1,5,0.5,2,1,9,1,2,0,0,0,0,0,0,0.75,7,-47.28571,24.73349,118.7161,5,14,0,1.70761,0.0474399,5
5,Bahia,BA,Brazil,2020-03-26,30,,,,,1,8,0,0,1,6,0.5,3,1,10,1,3,0,0,0,0,0,0,0.75,8,-52.05714,26.69557,145.4116,5,15,0,1.808058,0.0381053,15
5,Bahia,BA,Brazil,2020-03-27,31,,,,,1,9,0,0,1,7,0.5,4,1,11,1,4,0,0,0,0,0,0,0.75,9,-55.6,28.36242,173.774,5,15,0,1.908506,0.040974,5
5,Bahia,BA,Brazil,2020-03-28,32,,,,,1,10,0,0,1,8,0.5,5,1,12,1,5,0,0,0,0,0,0,0.75,10,-57.11428,29.81755,203.5916,5,16,0,2.008953,0.0411819,15
5,Bahia,BA,Brazil,2020-03-29,33,,,,,1,11,0,0,1,9,0.5,6,1,13,1,6,0,0,0,0,0,0,0.75,11,-57.25714,31.10938,234.701,5,16,0,2.109401,0.0474395,26
5,Bahia,BA,Brazil,2020-03-30,34,,,,,1,12,0,0,1,10,0.5,7,1,14,1,7,0,0,0,0,0,0,0.75,12,-56.97143,32.26982,266.9708,5,17,0,2.209849,0.048417,21
5,Bahia,BA,Brazil,2020-03-31,35,,,,,1,13,0,0,1,11,0.5,8,1,15,1,8,0,0,0,0,0,0,0.75,13,-55.62857,33.32155,300.2924,5,17,0,2.310297,0.0554823,3
5,Bahia,BA,Brazil,2020-04-01,36,,,,,1,14,0,0,1,12,0.5,9,1,16,1,9,0,0,0,0,0,0,0.75,14,-54.28571,34.28149,334.5739,5,17,0,2.410744,0.0633446,25
5,Bahia,BA,Brazil,2020-04-02,37,,,,,1,15,0,0,1,13,0.5,10,1,17,1,10,0,0,0,0,0,0,0.75,15,-52.88572,35.16274,369.7366,5,18,0,2.511192,0.0614094,25
5,Bahia,BA,Brazil,2020-04-03,38,,,,,1,16,0,0,1,14,0.5,11,1,18,1,11,0,0,0,0,0,0,0.75,16,-51.68571,35.97573,405.7123,5,18,0,2.611639,0.0615742,19
5,Bahia,BA,Brazil,2020-04-04,39,,,,,1,17,0,0,1,15,0.5,12,1,19,1,12,0,0,0,0,0,0,0.75,17,-50.65714,36.7289,442.4412,5,18,0,2.712087,0.0725223,19
5,Bahia,BA,Brazil,2020-04-05,40,,,,,1,18,0,0,1,16,0.5,13,1,20,1,13,0,0,0,0,0,0,0.75,18,-50.11428,37.42922,479.8704,5,18,0,2.812535,0.0830486,18
5,Bahia,BA,Brazil,2020-04-06,41,,,,,1,19,0,0,1,17,0.5,14,1,21,1,14,0,0,0,0,0,0,0.75,19,-49.74286,38.08252,517.9529,5,18,0,2.912982,0.0835984,22
5,Bahia,BA,Brazil,2020-04-07,42,,,,,1,20,0,0,1,18,0.5,15,1,22,1,15,0,0,0,0,0,0,0.75,20,-48.8,38.69374,556.6467,5,18,0,3.01343,0.0772347,22
5,Bahia,BA,Brazil,2020-04-08,43,,,,,1,21,0,0,1,19,0.5,16,1,23,1,16,0,0,0,0,0,0,0.75,21,-47.68571,39.26709,595.9138,5,18,0,3.113878,0.0770784,25
5,Bahia,BA,Brazil,2020-04-09,44,,,,,1,22,0,0,1,20,0.5,17,1,24,1,17,0,0,0,0,0,0,0.75,22,-46.22857,39.8062,635.72,5,19,0,3.214325,0.0868456,25
5,Bahia,BA,Brazil,2020-04-10,45,,,,,1,23,0,0,1,21,0.5,18,1,25,1,18,0,0,0,0,0,0,0.75,23,-49.17143,40.31422,676.0342,5,19,0,3.314773,0.0938525,11
5,Bahia,BA,Brazil,2020-04-11,46,,,,,1,24,0,0,1,22,0.5,19,1,26,1,19,0,0,0,0,0,0,0.75,24,-49.62857,40.79391,716.8281,5,19,0,3.415221,0.085927,16
5,Bahia,BA,Brazil,2020-04-12,47,,,,,1,25,0,0,1,23,0.5,20,1,27,1,20,0,0,0,0,0,0,0.75,25,-49.57143,41.24768,758.0758,5,19,0,3.515669,0.0742055,19
5,Bahia,BA,Brazil,2020-04-13,48,,,,,1,26,0,0,1,24,0.5,21,1,28,1,21,0,0,0,0,0,0,0.75,26,-49.6,41.67768,799.7535,5,19,0,3.616116,0.0775002,2
5,Bahia,BA,Brazil,2020-04-14,49,,,,,1,27,0,0,1,25,0.5,22,1,29,1,22,0,0,0,0,0,0,0.75,27,-50.17143,42.0858,841.8393,5,19,0,3.716564,0.0788621,24
5,Bahia,BA,Brazil,2020-04-15,50,,,,,1,28,0,0,1,26,0.5,23,1,30,1,23,0,0,1,0,0,0,0.75,28,-50.8,42.47374,884.313,5,19,0,3.817012,0.0785259,22
5,Bahia,BA,Brazil,2020-04-16,51,,,,,1,29,0,0,1,27,0.5,24,1,31,1,24,0,0,1,1,0,0,0.75,29,-51.62857,42.84301,927.156,5,19,14.0028,3.917459,0.094372,25
5,Bahia,BA,Brazil,2020-04-17,52,,,,,1,30,0,0,1,28,0.5,25,1,32,1,25,0,0,1,2,0,0,0.75,30,-48.22857,43.19497,970.351,5,19,19.61161,4.017907,0.1064361,25
5,Bahia,BA,Brazil,2020-04-18,53,,,,,1,31,0,0,1,29,0.5,26,1,33,1,26,0,0,1,3,0,0,0.75,31,-47.65714,43.53085,1013.882,5,19,23.79155,4.118354,0.1275459,25
5,Bahia,BA,Brazil,2020-04-19,54,,,,,1,32,0,0,1,30,0.5,27,1,34,1,27,0,0,1,4,0,0,0.75,32,-47.62857,43.85176,1057.734,5,19,27.21655,4.218802,0.125846,25
5,Bahia,BA,Brazil,2020-04-20,55,,,,,1,33,0,0,1,31,0.5,28,1,35,1,28,0,0,1,5,0,0,0.75,33,-47.02857,44.15872,1101.892,5,20,30.15113,4.31925,0.1366608,25
5,Bahia,BA,Brazil,2020-04-21,56,,,,,1,34,0,0,1,32,0.5,29,1,36,1,29,0,0,1,6,0,0,0.75,34,-49.57143,44.45262,1146.345,5,20,32.73269,4.419698,0.1581658,25
5,Bahia,BA,Brazil,2020-04-22,57,,,,,1,35,0,0,1,33,0.5,30,1,37,1,30,0,0,1,7,0,0,0.75,35,-49.14286,44.73432,1191.079,5,20,35.04383,4.520145,0.1778491,25
5,Bahia,BA,Brazil,2020-04-23,58,,,,,1,36,0,0,1,34,0.5,31,1,38,1,31,0,0,1,8,0,0,0.75,36,-49.74286,45.00457,1236.084,6,20,37.13907,4.620593,0.1733607,25
