State_Code,Date,Days,State_Name,GoogleNonEssential,avg_google_7d,State_code,National_google_7d
20,19-Mar-20,22,Oaxaca,-7.1999998,-1.31429,Oax,-2.9993358
20,20-Mar-20,23,Oaxaca,-10.4,-3.31429,Oax,-6.0511632
20,21-Mar-20,24,Oaxaca,-13.8,-5.9428601,Oax,-9.8126249
20,22-Mar-20,25,Oaxaca,-19.799999,-9.1142902,Oax,-13.846058
20,23-Mar-20,26,Oaxaca,-23.799999,-11.2857,Oax,-15.72114
20,24-Mar-20,27,Oaxaca,-27,-15.1714,Oax,-19.699438
20,25-Mar-20,28,Oaxaca,-29.4,-18.7714,Oax,-23.121817
20,26-Mar-20,29,Oaxaca,-32,-22.314301,Oax,-26.222815
20,27-Mar-20,30,Oaxaca,-32.400002,-25.4571,Oax,-28.716715
20,28-Mar-20,31,Oaxaca,-29.6,-27.7143,Oax,-30.190027
20,29-Mar-20,32,Oaxaca,-34,-29.742901,Oax,-31.5557
20,30-Mar-20,33,Oaxaca,-31.200001,-30.799999,Oax,-32.414841
20,31-Mar-20,34,Oaxaca,-31.799999,-31.485701,Oax,-32.910957
20,1-Apr-20,35,Oaxaca,-33.599998,-32.085701,Oax,-33.248947
20,2-Apr-20,36,Oaxaca,-38.599998,-33.028599,Oax,-33.866886
20,3-Apr-20,37,Oaxaca,-41.200001,-34.285702,Oax,-34.647175
20,4-Apr-20,38,Oaxaca,-38.599998,-35.5714,Oax,-35.58028
20,5-Apr-20,39,Oaxaca,-42.400002,-36.7714,Oax,-36.477962
20,6-Apr-20,40,Oaxaca,-41.200001,-38.200001,Oax,-37.59491
20,7-Apr-20,41,Oaxaca,-41.400002,-39.5714,Oax,-38.739082
20,8-Apr-20,42,Oaxaca,-42.599998,-40.857101,Oax,-39.600433
20,9-Apr-20,43,Oaxaca,-48.799999,-42.314301,Oax,-40.897007
20,10-Apr-20,44,Oaxaca,-60,-45,Oax,-43.676853
20,11-Apr-20,45,Oaxaca,-52,-46.914299,Oax,-45.697903
20,12-Apr-20,46,Oaxaca,-49.599998,-47.942902,Oax,-46.5546
20,13-Apr-20,47,Oaxaca,-43.599998,-48.285702,Oax,-46.869102
20,14-Apr-20,48,Oaxaca,-44,-48.657101,Oax,-47.083946
20,15-Apr-20,49,Oaxaca,-42.400002,-48.628601,Oax,-47.128235
20,16-Apr-20,50,Oaxaca,-43.799999,-47.914299,Oax,-46.479736
20,17-Apr-20,51,Oaxaca,-45.799999,-45.8857,Oax,-44.314949
20,18-Apr-20,52,Oaxaca,-43.799999,-44.714298,Oax,-43.143311
20,19-Apr-20,53,Oaxaca,-47.400002,-44.400002,Oax,-42.848949
20,20-Apr-20,54,Oaxaca,-44.200001,-44.485699,Oax,-43.121155
20,21-Apr-20,55,Oaxaca,-46.599998,-44.857101,Oax,-43.725368
20,22-Apr-20,56,Oaxaca,-48,-45.657101,Oax,-44.686371
20,23-Apr-20,57,Oaxaca,-49.599998,-46.485699,Oax,-45.612629
20,24-Apr-20,58,Oaxaca,-50.799999,-47.200001,Oax,-46.387611
20,25-Apr-20,59,Oaxaca,-47.400002,-47.714298,Oax,-46.83543
20,26-Apr-20,60,Oaxaca,-51,-48.2286,Oax,-47.282829
20,27-Apr-20,61,Oaxaca,-48,-48.7714,Oax,-47.67907
20,28-Apr-20,62,Oaxaca,-47.200001,-48.857101,Oax,-47.704323
20,29-Apr-20,63,Oaxaca,-45.599998,-48.514301,Oax,-47.324909
20,30-Apr-20,64,Oaxaca,-41.599998,-47.371399,Oax,-45.981838
20,1-May-20,65,Oaxaca,-51.599998,-47.485699,Oax,-46.350597
20,2-May-20,66,Oaxaca,-44,-47,Oax,-46.010628
20,3-May-20,67,Oaxaca,-47.799999,-46.5429,Oax,-45.675522
20,4-May-20,68,Oaxaca,-43.599998,-45.914299,Oax,-45.204643
20,5-May-20,69,Oaxaca,-46.200001,-45.7714,Oax,-45.055805
20,6-May-20,70,Oaxaca,-45,-45.685699,Oax,-45.113831
20,7-May-20,71,Oaxaca,-46.200001,-46.342899,Oax,-46.035656
20,8-May-20,72,Oaxaca,,,Oax,0
20,9-May-20,73,Oaxaca,,,Oax,0
20,10-May-20,74,Oaxaca,,,Oax,0
20,11-May-20,75,Oaxaca,,,Oax,0
20,12-May-20,76,Oaxaca,,,Oax,0
20,13-May-20,77,Oaxaca,,,Oax,0
20,14-May-20,78,Oaxaca,,,Oax,0
20,15-May-20,79,Oaxaca,,-46.342899,Oax,-46.035656
21,27-Feb-20,1,Puebla,0.60000002,1.6,Pue,1.890146
21,28-Feb-20,2,Puebla,3,1.8,Pue,2.4199331
21,29-Feb-20,3,Puebla,5.5999999,2.2571399,Pue,2.8990023
21,1-Mar-20,4,Puebla,6,2.88571,Pue,3.2682176
21,2-Mar-20,5,Puebla,3,3.08571,Pue,3.4790695
21,3-Mar-20,6,Puebla,1.2,2.91429,Pue,3.57763
21,4-Mar-20,7,Puebla,2.2,3.08571,Pue,3.9831676
21,5-Mar-20,8,Puebla,3.5999999,3.5142901,Pue,4.2334437
21,6-Mar-20,9,Puebla,1,3.22857,Pue,3.8093014
21,7-Mar-20,10,Puebla,1.8,2.68571,Pue,3.3428574
21,8-Mar-20,11,Puebla,3,2.2571399,Pue,2.9867105
21,9-Mar-20,12,Puebla,-12.6,0.028571,Pue,1.1049826
21,10-Mar-20,13,Puebla,1.4,0.057142999,Pue,1.0398666
21,11-Mar-20,14,Puebla,1.2,-0.085713997,Pue,0.89568043
21,12-Mar-20,15,Puebla,3.2,-0.142857,Pue,0.96168196
21,13-Mar-20,16,Puebla,1.6,-0.057142999,Pue,1.3242532
21,14-Mar-20,17,Puebla,6,0.54285699,Pue,1.990034
21,15-Mar-20,18,Puebla,1,0.25714299,Pue,1.9140642
21,16-Mar-20,19,Puebla,-13.8,0.085713997,Pue,1.2489482
21,17-Mar-20,20,Puebla,-1.2,-0.285714,Pue,0.64473975
21,18-Mar-20,21,Puebla,-5,-1.17143,Pue,-0.84828395
21,19-Mar-20,22,Puebla,-8,-2.77143,Pue,-2.9993358
21,20-Mar-20,23,Puebla,-14.2,-5.0285702,Pue,-6.0511632
21,21-Mar-20,24,Puebla,-14,-7.8857098,Pue,-9.8126249
21,22-Mar-20,25,Puebla,-20.200001,-10.9143,Pue,-13.846058
21,23-Mar-20,26,Puebla,-24.200001,-12.4,Pue,-15.72114
21,24-Mar-20,27,Puebla,-28,-16.2286,Pue,-19.699438
21,25-Mar-20,28,Puebla,-30.200001,-19.8286,Pue,-23.121817
21,26-Mar-20,29,Puebla,-31.4,-23.1714,Pue,-26.222815
21,27-Mar-20,30,Puebla,-31.799999,-25.685699,Pue,-28.716715
21,28-Mar-20,31,Puebla,-25.4,-27.314301,Pue,-30.190027
21,29-Mar-20,32,Puebla,-31.4,-28.914301,Pue,-31.5557
21,30-Mar-20,33,Puebla,-32,-30.028601,Pue,-32.414841
21,31-Mar-20,34,Puebla,-32.400002,-30.657101,Pue,-32.910957
21,1-Apr-20,35,Puebla,-32.799999,-31.028601,Pue,-33.248947
21,2-Apr-20,36,Puebla,-36.200001,-31.7143,Pue,-33.866886
21,3-Apr-20,37,Puebla,-37.599998,-32.5429,Pue,-34.647175
21,4-Apr-20,38,Puebla,-31.4,-33.400002,Pue,-35.58028
21,5-Apr-20,39,Puebla,-36.799999,-34.171398,Pue,-36.477962
21,6-Apr-20,40,Puebla,-36.599998,-34.828602,Pue,-37.59491
21,7-Apr-20,41,Puebla,-37,-35.485699,Pue,-38.739082
21,8-Apr-20,42,Puebla,-36.200001,-35.971401,Pue,-39.600433
21,9-Apr-20,43,Puebla,-40,-36.514301,Pue,-40.897007
21,10-Apr-20,44,Puebla,-54.400002,-38.914299,Pue,-43.676853
21,11-Apr-20,45,Puebla,-45.400002,-40.914299,Pue,-45.697903
21,12-Apr-20,46,Puebla,-42.599998,-41.742901,Pue,-46.5546
21,13-Apr-20,47,Puebla,-39,-42.085701,Pue,-46.869102
21,14-Apr-20,48,Puebla,-38.599998,-42.314301,Pue,-47.083946
21,15-Apr-20,49,Puebla,-37,-42.4286,Pue,-47.128235
21,16-Apr-20,50,Puebla,-38.599998,-42.2286,Pue,-46.479736
21,17-Apr-20,51,Puebla,-40.400002,-40.2286,Pue,-44.314949
21,18-Apr-20,52,Puebla,-37.400002,-39.085701,Pue,-43.143311
21,19-Apr-20,53,Puebla,-42,-39,Pue,-42.848949
21,20-Apr-20,54,Puebla,-43.200001,-39.599998,Pue,-43.121155
21,21-Apr-20,55,Puebla,-43.799999,-40.342899,Pue,-43.725368
21,22-Apr-20,56,Puebla,-44.200001,-41.371399,Pue,-44.686371
21,23-Apr-20,57,Puebla,-45.400002,-42.342899,Pue,-45.612629
21,24-Apr-20,58,Puebla,-46,-43.142899,Pue,-46.387611
21,25-Apr-20,59,Puebla,-40.599998,-43.599998,Pue,-46.83543
21,26-Apr-20,60,Puebla,-43.200001,-43.7714,Pue,-47.282829
21,27-Apr-20,61,Puebla,-44,-43.8857,Pue,-47.67907
21,28-Apr-20,62,Puebla,-44,-43.914299,Pue,-47.704323
21,29-Apr-20,63,Puebla,-41.799999,-43.5714,Pue,-47.324909
21,30-Apr-20,64,Puebla,-35.799999,-42.200001,Pue,-45.981838
21,1-May-20,65,Puebla,-47.799999,-42.4571,Pue,-46.350597
21,2-May-20,66,Puebla,-37.400002,-42,Pue,-46.010628
21,3-May-20,67,Puebla,-40.799999,-41.657101,Pue,-45.675522
21,4-May-20,68,Puebla,-41,-41.2286,Pue,-45.204643
21,5-May-20,69,Puebla,-43,-41.085701,Pue,-45.055805
21,6-May-20,70,Puebla,-43.400002,-41.314301,Pue,-45.113831
21,7-May-20,71,Puebla,-43.799999,-42.4571,Pue,-46.035656
21,8-May-20,72,Puebla,,,Pue,0
21,9-May-20,73,Puebla,,,Pue,0
21,10-May-20,74,Puebla,,,Pue,0
21,11-May-20,75,Puebla,,,Pue,0
21,12-May-20,76,Puebla,,,Pue,0
21,13-May-20,77,Puebla,,,Pue,0
21,14-May-20,78,Puebla,,,Pue,0
21,15-May-20,79,Puebla,,-42.4571,Pue,-46.035656
22,27-Feb-20,1,Querétaro,4,3.7428601,Qro,1.890146
22,28-Feb-20,2,Querétaro,6.8000002,4.3714299,Qro,2.4199331
22,29-Feb-20,3,Querétaro,8.3999996,5.0571399,Qro,2.8990023
22,1-Mar-20,4,Querétaro,8.3999996,5.6285701,Qro,3.2682176
22,2-Mar-20,5,Querétaro,6.5999999,6.1428599,Qro,3.4790695
22,3-Mar-20,6,Querétaro,6.1999998,6.4285698,Qro,3.57763
22,4-Mar-20,7,Querétaro,5.5999999,6.5714302,Qro,3.9831676
22,5-Mar-20,8,Querétaro,5.5999999,6.8000002,Qro,4.2334437
22,6-Mar-20,9,Querétaro,2.8,6.22857,Qro,3.8093014
22,7-Mar-20,10,Querétaro,5,5.7428598,Qro,3.3428574
22,8-Mar-20,11,Querétaro,6.8000002,5.5142899,Qro,2.9867105
22,9-Mar-20,12,Querétaro,-10.2,3.11429,Qro,1.1049826
22,10-Mar-20,13,Querétaro,5.5999999,3.0285699,Qro,1.0398666
22,11-Mar-20,14,Querétaro,5.1999998,2.9714301,Qro,0.89568043
22,12-Mar-20,15,Querétaro,5.8000002,3,Qro,0.96168196
22,13-Mar-20,16,Querétaro,2,2.88571,Qro,1.3242532
22,14-Mar-20,17,Querétaro,5.5999999,2.9714301,Qro,1.990034
22,15-Mar-20,18,Querétaro,4.4000001,2.6285701,Qro,1.9140642
22,16-Mar-20,19,Querétaro,-19.200001,1.34286,Qro,1.2489482
22,17-Mar-20,20,Querétaro,1.4,0.74285698,Qro,0.64473975
22,18-Mar-20,21,Querétaro,-10.8,-1.54286,Qro,-0.84828395
22,19-Mar-20,22,Querétaro,-14.6,-4.45714,Qro,-2.9993358
22,20-Mar-20,23,Querétaro,-18.200001,-7.3428602,Qro,-6.0511632
22,21-Mar-20,24,Querétaro,-18.799999,-10.8286,Qro,-9.8126249
22,22-Mar-20,25,Querétaro,-26.799999,-15.2857,Qro,-13.846058
22,23-Mar-20,26,Querétaro,-24.799999,-16.085699,Qro,-15.72114
22,24-Mar-20,27,Querétaro,-27,-20.1429,Qro,-19.699438
22,25-Mar-20,28,Querétaro,-28.799999,-22.7143,Qro,-23.121817
22,26-Mar-20,29,Querétaro,-29.6,-24.8571,Qro,-26.222815
22,27-Mar-20,30,Querétaro,-30.200001,-26.5714,Qro,-28.716715
22,28-Mar-20,31,Querétaro,-26.6,-27.685699,Qro,-30.190027
22,29-Mar-20,32,Querétaro,-33.400002,-28.628599,Qro,-31.5557
22,30-Mar-20,33,Querétaro,-29.799999,-29.342899,Qro,-32.414841
22,31-Mar-20,34,Querétaro,-30.4,-29.8286,Qro,-32.910957
22,1-Apr-20,35,Querétaro,-33,-30.4286,Qro,-33.248947
22,2-Apr-20,36,Querétaro,-34.400002,-31.1143,Qro,-33.866886
22,3-Apr-20,37,Querétaro,-35.599998,-31.8857,Qro,-34.647175
22,4-Apr-20,38,Querétaro,-33.599998,-32.8857,Qro,-35.58028
22,5-Apr-20,39,Querétaro,-40.400002,-33.8857,Qro,-36.477962
22,6-Apr-20,40,Querétaro,-39.599998,-35.285702,Qro,-37.59491
22,7-Apr-20,41,Querétaro,-38.599998,-36.4571,Qro,-38.739082
22,8-Apr-20,42,Querétaro,-37.799999,-37.142899,Qro,-39.600433
22,9-Apr-20,43,Querétaro,-44,-38.514301,Qro,-40.897007
22,10-Apr-20,44,Querétaro,-58.400002,-41.7714,Qro,-43.676853
22,11-Apr-20,45,Querétaro,-49.799999,-44.085701,Qro,-45.697903
22,12-Apr-20,46,Querétaro,-46.200001,-44.914299,Qro,-46.5546
22,13-Apr-20,47,Querétaro,-40.200001,-45,Qro,-46.869102
22,14-Apr-20,48,Querétaro,-39.799999,-45.171398,Qro,-47.083946
22,15-Apr-20,49,Querétaro,-37.599998,-45.142899,Qro,-47.128235
22,16-Apr-20,50,Querétaro,-39.400002,-44.485699,Qro,-46.479736
22,17-Apr-20,51,Querétaro,-39.799999,-41.828602,Qro,-44.314949
22,18-Apr-20,52,Querétaro,-40,-40.4286,Qro,-43.143311
22,19-Apr-20,53,Querétaro,-43.599998,-40.057098,Qro,-42.848949
22,20-Apr-20,54,Querétaro,-42.599998,-40.400002,Qro,-43.121155
22,21-Apr-20,55,Querétaro,-44.799999,-41.1143,Qro,-43.725368
22,22-Apr-20,56,Querétaro,-44.799999,-42.142899,Qro,-44.686371
22,23-Apr-20,57,Querétaro,-45.400002,-43,Qro,-45.612629
22,24-Apr-20,58,Querétaro,-45,-43.742901,Qro,-46.387611
22,25-Apr-20,59,Querétaro,-42.400002,-44.085701,Qro,-46.83543
22,26-Apr-20,60,Querétaro,-46.200001,-44.4571,Qro,-47.282829
22,27-Apr-20,61,Querétaro,-45,-44.799999,Qro,-47.67907
22,28-Apr-20,62,Querétaro,-44.400002,-44.742901,Qro,-47.704323
22,29-Apr-20,63,Querétaro,-42.599998,-44.4286,Qro,-47.324909
22,30-Apr-20,64,Querétaro,-39.200001,-43.5429,Qro,-45.981838
22,1-May-20,65,Querétaro,-49.599998,-44.200001,Qro,-46.350597
22,2-May-20,66,Querétaro,-42.599998,-44.2286,Qro,-46.010628
22,3-May-20,67,Querétaro,-46.200001,-44.2286,Qro,-45.675522
22,4-May-20,68,Querétaro,-43.400002,-44,Qro,-45.204643
22,5-May-20,69,Querétaro,-46.200001,-44.257099,Qro,-45.055805
22,6-May-20,70,Querétaro,-44.400002,-44.514301,Qro,-45.113831
22,7-May-20,71,Querétaro,-46.400002,-45.5429,Qro,-46.035656
22,8-May-20,72,Querétaro,,,Qro,0
22,9-May-20,73,Querétaro,,,Qro,0
22,10-May-20,74,Querétaro,,,Qro,0
22,11-May-20,75,Querétaro,,,Qro,0
22,12-May-20,76,Querétaro,,,Qro,0
22,13-May-20,77,Querétaro,,,Qro,0
22,14-May-20,78,Querétaro,,,Qro,0
22,15-May-20,79,Querétaro,,-45.5429,Qro,-46.035656
23,27-Feb-20,1,Quintana Roo,0,2.4000001,Q.Roo,1.890146
23,28-Feb-20,2,Quintana Roo,2,2.2857101,Q.Roo,2.4199331
23,29-Feb-20,3,Quintana Roo,5,2.0571401,Q.Roo,2.8990023
23,1-Mar-20,4,Quintana Roo,1.6,1.57143,Q.Roo,3.2682176
23,2-Mar-20,5,Quintana Roo,2.5999999,1.74286,Q.Roo,3.4790695
23,3-Mar-20,6,Quintana Roo,0.40000001,1.62857,Q.Roo,3.57763
23,4-Mar-20,7,Quintana Roo,0.2,1.68571,Q.Roo,3.9831676
23,5-Mar-20,8,Quintana Roo,1.6,1.91429,Q.Roo,4.2334437
23,6-Mar-20,9,Quintana Roo,-1.8,1.37143,Q.Roo,3.8093014
23,7-Mar-20,10,Quintana Roo,0.80000001,0.771429,Q.Roo,3.3428574
23,8-Mar-20,11,Quintana Roo,-0.40000001,0.48571399,Q.Roo,2.9867105
23,9-Mar-20,12,Quintana Roo,-7.1999998,-0.91428602,Q.Roo,1.1049826
23,10-Mar-20,13,Quintana Roo,-0.40000001,-1.0285701,Q.Roo,1.0398666
23,11-Mar-20,14,Quintana Roo,0.2,-1.0285701,Q.Roo,0.89568043
23,12-Mar-20,15,Quintana Roo,1.4,-1.05714,Q.Roo,0.96168196
23,13-Mar-20,16,Quintana Roo,2,-0.51428598,Q.Roo,1.3242532
23,14-Mar-20,17,Quintana Roo,4,-0.057142999,Q.Roo,1.990034
23,15-Mar-20,18,Quintana Roo,-0.60000002,-0.085713997,Q.Roo,1.9140642
23,16-Mar-20,19,Quintana Roo,-13.4,-0.97142899,Q.Roo,1.2489482
23,17-Mar-20,20,Quintana Roo,-6.8000002,-1.88571,Q.Roo,0.64473975
23,18-Mar-20,21,Quintana Roo,-10.6,-3.42857,Q.Roo,-0.84828395
23,19-Mar-20,22,Quintana Roo,-14,-5.6285701,Q.Roo,-2.9993358
23,20-Mar-20,23,Quintana Roo,-19.4,-8.68571,Q.Roo,-6.0511632
23,21-Mar-20,24,Quintana Roo,-23.799999,-12.6571,Q.Roo,-9.8126249
23,22-Mar-20,25,Quintana Roo,-33.200001,-17.314301,Q.Roo,-13.846058
23,23-Mar-20,26,Quintana Roo,-34.799999,-20.371401,Q.Roo,-15.72114
23,24-Mar-20,27,Quintana Roo,-39.400002,-25.028601,Q.Roo,-19.699438
23,25-Mar-20,28,Quintana Roo,-43,-29.657101,Q.Roo,-23.121817
23,26-Mar-20,29,Quintana Roo,-45,-34.085701,Q.Roo,-26.222815
23,27-Mar-20,30,Quintana Roo,-47,-38.028599,Q.Roo,-28.716715
23,28-Mar-20,31,Quintana Roo,-47,-41.342899,Q.Roo,-30.190027
23,29-Mar-20,32,Quintana Roo,-53.599998,-44.257099,Q.Roo,-31.5557
23,30-Mar-20,33,Quintana Roo,-50.599998,-46.514301,Q.Roo,-32.414841
23,31-Mar-20,34,Quintana Roo,-51.400002,-48.2286,Q.Roo,-32.910957
23,1-Apr-20,35,Quintana Roo,-53.400002,-49.714298,Q.Roo,-33.248947
23,2-Apr-20,36,Quintana Roo,-55.200001,-51.171398,Q.Roo,-33.866886
23,3-Apr-20,37,Quintana Roo,-57.599998,-52.685699,Q.Roo,-34.647175
23,4-Apr-20,38,Quintana Roo,-57.200001,-54.142899,Q.Roo,-35.58028
23,5-Apr-20,39,Quintana Roo,-62.200001,-55.371399,Q.Roo,-36.477962
23,6-Apr-20,40,Quintana Roo,-60.599998,-56.799999,Q.Roo,-37.59491
23,7-Apr-20,41,Quintana Roo,-62,-58.314301,Q.Roo,-38.739082
23,8-Apr-20,42,Quintana Roo,-62.200001,-59.5714,Q.Roo,-39.600433
23,9-Apr-20,43,Quintana Roo,-64.800003,-60.942902,Q.Roo,-40.897007
23,10-Apr-20,44,Quintana Roo,-69.199997,-62.599998,Q.Roo,-43.676853
23,11-Apr-20,45,Quintana Roo,-65.599998,-63.799999,Q.Roo,-45.697903
23,12-Apr-20,46,Quintana Roo,-67,-64.485703,Q.Roo,-46.5546
23,13-Apr-20,47,Quintana Roo,-64,-64.971397,Q.Roo,-46.869102
23,14-Apr-20,48,Quintana Roo,-65.199997,-65.428596,Q.Roo,-47.083946
23,15-Apr-20,49,Quintana Roo,-63.400002,-65.599998,Q.Roo,-47.128235
23,16-Apr-20,50,Quintana Roo,-64.199997,-65.514297,Q.Roo,-46.479736
23,17-Apr-20,51,Quintana Roo,-65.599998,-65,Q.Roo,-44.314949
23,18-Apr-20,52,Quintana Roo,-66,-65.057098,Q.Roo,-43.143311
23,19-Apr-20,53,Quintana Roo,-68.599998,-65.285698,Q.Roo,-42.848949
23,20-Apr-20,54,Quintana Roo,-67.400002,-65.7714,Q.Roo,-43.121155
23,21-Apr-20,55,Quintana Roo,-69.199997,-66.342903,Q.Roo,-43.725368
23,22-Apr-20,56,Quintana Roo,-69.400002,-67.199997,Q.Roo,-44.686371
23,23-Apr-20,57,Quintana Roo,-69.800003,-68,Q.Roo,-45.612629
23,24-Apr-20,58,Quintana Roo,-70,-68.628601,Q.Roo,-46.387611
23,25-Apr-20,59,Quintana Roo,-69.199997,-69.085701,Q.Roo,-46.83543
23,26-Apr-20,60,Quintana Roo,-71.199997,-69.4571,Q.Roo,-47.282829
23,27-Apr-20,61,Quintana Roo,-69.400002,-69.742897,Q.Roo,-47.67907
23,28-Apr-20,62,Quintana Roo,-69.400002,-69.7714,Q.Roo,-47.704323
23,29-Apr-20,63,Quintana Roo,-67.800003,-69.5429,Q.Roo,-47.324909
23,30-Apr-20,64,Quintana Roo,-64.400002,-68.7714,Q.Roo,-45.981838
23,1-May-20,65,Quintana Roo,-69.599998,-68.714302,Q.Roo,-46.350597
23,2-May-20,66,Quintana Roo,-66.800003,-68.371399,Q.Roo,-46.010628
23,3-May-20,67,Quintana Roo,-68.800003,-68.028603,Q.Roo,-45.675522
23,4-May-20,68,Quintana Roo,-67,-67.685699,Q.Roo,-45.204643
23,5-May-20,69,Quintana Roo,-68,-67.485703,Q.Roo,-45.055805
23,6-May-20,70,Quintana Roo,-68.199997,-67.5429,Q.Roo,-45.113831
23,7-May-20,71,Quintana Roo,-68.800003,-68.171402,Q.Roo,-46.035656
23,8-May-20,72,Quintana Roo,,,Q.Roo,0
23,9-May-20,73,Quintana Roo,,,Q.Roo,0
23,10-May-20,74,Quintana Roo,,,Q.Roo,0
23,11-May-20,75,Quintana Roo,,,Q.Roo,0
23,12-May-20,76,Quintana Roo,,,Q.Roo,0
23,13-May-20,77,Quintana Roo,,,Q.Roo,0
23,14-May-20,78,Quintana Roo,,,Q.Roo,0
23,15-May-20,79,Quintana Roo,,-68.171402,Q.Roo,-46.035656
24,27-Feb-20,1,San Luis Potosí,1.8,1.05714,SLP,1.890146
24,28-Feb-20,2,San Luis Potosí,6,2.08571,SLP,2.4199331
24,29-Feb-20,3,San Luis Potosí,7.4000001,3.1428599,SLP,2.8990023
24,1-Mar-20,4,San Luis Potosí,9.1999998,4.1714301,SLP,3.2682176
24,2-Mar-20,5,San Luis Potosí,5.8000002,4.4857101,SLP,3.4790695
24,3-Mar-20,6,San Luis Potosí,3.8,4.91429,SLP,3.57763
24,4-Mar-20,7,San Luis Potosí,4,5.4285698,SLP,3.9831676
24,5-Mar-20,8,San Luis Potosí,3.4000001,5.6571398,SLP,4.2334437
24,6-Mar-20,9,San Luis Potosí,1.8,5.0571399,SLP,3.8093014
24,7-Mar-20,10,San Luis Potosí,3,4.4285698,SLP,3.3428574
24,8-Mar-20,11,San Luis Potosí,5.8000002,3.9428599,SLP,2.9867105
24,9-Mar-20,12,San Luis Potosí,-9.3999996,1.77143,SLP,1.1049826
24,10-Mar-20,13,San Luis Potosí,4.4000001,1.8571399,SLP,1.0398666
24,11-Mar-20,14,San Luis Potosí,4.5999999,1.94286,SLP,0.89568043
24,12-Mar-20,15,San Luis Potosí,5.5999999,2.2571399,SLP,0.96168196
24,13-Mar-20,16,San Luis Potosí,6.1999998,2.88571,SLP,1.3242532
24,14-Mar-20,17,San Luis Potosí,12.8,4.2857099,SLP,1.990034
24,15-Mar-20,18,San Luis Potosí,6,4.31429,SLP,1.9140642
24,16-Mar-20,19,San Luis Potosí,-10.4,4.1714301,SLP,1.2489482
24,17-Mar-20,20,San Luis Potosí,0.80000001,3.65714,SLP,0.64473975
24,18-Mar-20,21,San Luis Potosí,-5,2.2857101,SLP,-0.84828395
24,19-Mar-20,22,San Luis Potosí,-9.3999996,0.142857,SLP,-2.9993358
24,20-Mar-20,23,San Luis Potosí,-16.799999,-3.1428599,SLP,-6.0511632
24,21-Mar-20,24,San Luis Potosí,-19.6,-7.77143,SLP,-9.8126249
24,22-Mar-20,25,San Luis Potosí,-26.200001,-12.3714,SLP,-13.846058
24,23-Mar-20,26,San Luis Potosí,-26.4,-14.6571,SLP,-15.72114
24,24-Mar-20,27,San Luis Potosí,-30.6,-19.1429,SLP,-19.699438
24,25-Mar-20,28,San Luis Potosí,-32,-23,SLP,-23.121817
24,26-Mar-20,29,San Luis Potosí,-33.400002,-26.4286,SLP,-26.222815
24,27-Mar-20,30,San Luis Potosí,-34,-28.8857,SLP,-28.716715
24,28-Mar-20,31,San Luis Potosí,-30.4,-30.4286,SLP,-30.190027
24,29-Mar-20,32,San Luis Potosí,-36.599998,-31.914301,SLP,-31.5557
24,30-Mar-20,33,San Luis Potosí,-33.599998,-32.942902,SLP,-32.414841
24,31-Mar-20,34,San Luis Potosí,-34.799999,-33.5429,SLP,-32.910957
24,1-Apr-20,35,San Luis Potosí,-34.799999,-33.942902,SLP,-33.248947
24,2-Apr-20,36,San Luis Potosí,-37.799999,-34.5714,SLP,-33.866886
24,3-Apr-20,37,San Luis Potosí,-39.400002,-35.342899,SLP,-34.647175
24,4-Apr-20,38,San Luis Potosí,-36.200001,-36.171398,SLP,-35.58028
24,5-Apr-20,39,San Luis Potosí,-40.799999,-36.7714,SLP,-36.477962
24,6-Apr-20,40,San Luis Potosí,-40.599998,-37.7714,SLP,-37.59491
24,7-Apr-20,41,San Luis Potosí,-41,-38.657101,SLP,-38.739082
24,8-Apr-20,42,San Luis Potosí,-39.400002,-39.314301,SLP,-39.600433
24,9-Apr-20,43,San Luis Potosí,-47.400002,-40.685699,SLP,-40.897007
24,10-Apr-20,44,San Luis Potosí,-61.200001,-43.799999,SLP,-43.676853
24,11-Apr-20,45,San Luis Potosí,-52.400002,-46.1143,SLP,-45.697903
24,12-Apr-20,46,San Luis Potosí,-48.400002,-47.200001,SLP,-46.5546
24,13-Apr-20,47,San Luis Potosí,-42.599998,-47.485699,SLP,-46.869102
24,14-Apr-20,48,San Luis Potosí,-43.400002,-47.828602,SLP,-47.083946
24,15-Apr-20,49,San Luis Potosí,-40.400002,-47.971401,SLP,-47.128235
24,16-Apr-20,50,San Luis Potosí,-42,-47.200001,SLP,-46.479736
24,17-Apr-20,51,San Luis Potosí,-43.599998,-44.685699,SLP,-44.314949
24,18-Apr-20,52,San Luis Potosí,-43,-43.342899,SLP,-43.143311
24,19-Apr-20,53,San Luis Potosí,-46,-43,SLP,-42.848949
24,20-Apr-20,54,San Luis Potosí,-44.400002,-43.257099,SLP,-43.121155
24,21-Apr-20,55,San Luis Potosí,-46.400002,-43.685699,SLP,-43.725368
24,22-Apr-20,56,San Luis Potosí,-46,-44.485699,SLP,-44.686371
24,23-Apr-20,57,San Luis Potosí,-46.400002,-45.1143,SLP,-45.612629
24,24-Apr-20,58,San Luis Potosí,-47,-45.599998,SLP,-46.387611
24,25-Apr-20,59,San Luis Potosí,-43.400002,-45.657101,SLP,-46.83543
24,26-Apr-20,60,San Luis Potosí,-47.200001,-45.828602,SLP,-47.282829
24,27-Apr-20,61,San Luis Potosí,-46.200001,-46.085701,SLP,-47.67907
