state_code,state_name,state_short,country,date,days,daily_cases,total_cases,deaths_daily,deaths_dotal,sdchool_closure,days_since_schools_closed,workplace_closure,days_workplace_closure,public_events_cancelled,public_events_cancelled_days,public_transit_suspended,days_since_transit_suspend,information_campaign,information_campaign_days,internal_travel_control,days_since_internal_travel_ban,international_travel_controls,days_since_international_ban,use_face_masks,days_use_face_mask,stay_at_home,days_since_stay_at_home,rest_on_gatherings,days_rest_on_gatherings,mobility_index,policy_index,policy_accumulated,ranking_mobility_daily,ranking_mobility_accumulated,ranking_policy_daily,ranking_policy_accumulated,facemask_index,test_rate,testpositivity_rate,ranking_facemask,ranking_testrate,ranking_testpositivity
7,Chiapas,Chis,México,2020-02-27,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0857141,0,0,1,4,9,13,0,,,15,11,8
7,Chiapas,Chis,México,2020-02-28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.285714,0,0,1,5,30,7,0,,,32,13,1
7,Chiapas,Chis,México,2020-02-29,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34285721,0,0,1,3,30,11,0,,,28,31,26
7,Chiapas,Chis,México,2020-03-01,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057142898,0,0,3,4,26,2,0,,,13,25,27
7,Chiapas,Chis,México,2020-03-02,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60000002,0,0,4,2,4,16,0,0.0126687,0,13,29,5
7,Chiapas,Chis,México,2020-03-03,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54285723,0,0,1,1,4,4,0,0.0159229,0,22,29,27
7,Chiapas,Chis,México,2020-03-04,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5714286,0,0,1,1,6,19,0,0.0192037,0,10,29,8
7,Chiapas,Chis,México,2020-03-05,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62857151,0,0,1,1,17,7,0,0.0227881,0,23,29,9
7,Chiapas,Chis,México,2020-03-06,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028571401,0,0,1,1,2,9,0,0.026768999,0,13,29,18
7,Chiapas,Chis,México,2020-03-07,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.71428567,0,0,1,1,21,14,0,0.035592601,0.25698331,8,29,30
7,Chiapas,Chis,México,2020-03-08,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.371429,0,0,2,1,14,2,0,0.0436332,0,6,29,30
7,Chiapas,Chis,México,2020-03-09,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7714291,0,0,2,1,6,10,0,0.052899901,0,32,29,30
7,Chiapas,Chis,México,2020-03-10,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.685714,0,0,1,1,4,18,0,0.063179202,0,14,29,30
7,Chiapas,Chis,México,2020-03-11,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7714291,0.0081072,0.0081072,2,1,2,11,0,0.074211203,0,29,29,30
7,Chiapas,Chis,México,2020-03-12,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.514286,0.0110765,0.019183701,2,1,14,6,0,0.085723698,0,16,29,30
7,Chiapas,Chis,México,2020-03-13,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6,0.0131351,0.032318801,3,2,14,15,0,0.097467601,0,6,29,30
7,Chiapas,Chis,México,2020-03-14,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65714288,0.028060401,0.0603792,3,2,8,17,0,0.1092467,0,6,29,30
7,Chiapas,Chis,México,2020-03-15,17,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4285714,2.6508141,2.7111931,4,2,20,18,0,0.1209301,0,20,29,30
7,Chiapas,Chis,México,2020-03-16,18,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.62857151,3.6399,6.3510928,7,2,19,20,0,0.13244259,0.0071342,32,29,30
7,Chiapas,Chis,México,2020-03-17,19,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2285714,4.3982759,10.74937,12,3,13,17,0,0.1437422,0.0086463,4,28,30
7,Chiapas,Chis,México,2020-03-18,20,0,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17142861,4.9560218,15.70539,17,5,12,13,0,0.1547945,0.0143778,28,27,28
7,Chiapas,Chis,México,2020-03-19,21,0,3,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.74285722,5.421463,21.12685,21,7,12,13,0,0.16555239,0.0251338,15,27,27
7,Chiapas,Chis,México,2020-03-20,22,1,4,0,0,1,1,0,0,1,6,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,-2.6571431,9.3731565,30.50001,27,9,14,12,0,0.17594101,0.033576399,1,25,27
7,Chiapas,Chis,México,2020-03-21,23,1,5,0,0,1,2,0,0,1,7,0,0,0.5,2,0,0,0,0,0,0,0,0,0,0,-5.3428569,11.05565,41.55566,27,10,16,12,0,0.1858523,0.043655299,6,24,26
7,Chiapas,Chis,México,2020-03-22,24,3,8,0,0,1,3,0,0,1,8,0,0,0.5,3,0,0,0,0,0,0,0,0,0,0,-8.2857141,12.32031,53.875969,30,12,17,12,0,0.1951495,0.056986898,7,24,24
7,Chiapas,Chis,México,2020-03-23,25,1,9,0,0,1,4,0,0,1,9,0,0,0.5,4,0,0,0,0,0,0,0,0,0,0,-10.31429,13.35116,67.227127,31,13,13,11,0,0.20368449,0.0598321,19,21,25
7,Chiapas,Chis,México,2020-03-24,26,1,10,0,0,1,5,0.5,1,1,10,0,0,0.5,5,0,0,0,0,0,0,0,0,0,0,-14.31429,15.2936,82.520729,32,13,11,11,0,0.2113224,0.065443702,19,19,22
7,Chiapas,Chis,México,2020-03-25,27,1,11,0,0,1,6,0.5,2,1,11,0,0,0.5,6,0,0,0,0,0,0,0,0,0,0,-18.171431,16.490141,99.010872,31,13,9,11,0,0.2179669,0.073077902,26,18,22
7,Chiapas,Chis,México,2020-03-26,28,0,11,0,0,1,7,0.5,3,1,12,0,0,0.5,7,0,0,0,0,0,0,0.30000001,1,0,0,-22.11429,18.080271,117.0911,28,14,9,11,0,0.2235776,0.083284304,7,17,22
7,Chiapas,Chis,México,2020-03-27,29,0,11,0,0,1,8,0.5,4,1,13,0,0,0.5,8,0,0,0,0,0,0,0.30000001,2,0,0,-25.51429,19.16016,136.2513,25,14,9,11,0,0.22817869,0.099752001,17,13,22
7,Chiapas,Chis,México,2020-03-28,30,0,11,0,0,1,9,0.5,5,1,14,0,0,0.5,9,0,0,0,0,0,0,0.30000001,3,0,0,-27.42857,20.075689,156.327,25,15,5,12,0,0.2318552,0.1141045,13,13,23
7,Chiapas,Chis,México,2020-03-29,31,0,11,0,0,1,10,0.5,6,1,15,0,0,0.5,10,0,0,0,0,0,0,0.30000001,4,0,0,-29.200001,20.878189,177.2052,23,15,4,12,0,0.23474,0.1276181,27,13,23
7,Chiapas,Chis,México,2020-03-30,32,0,11,0,0,1,11,0.5,7,1,16,0,0,0.5,11,0,0,0,0,0,0,0.30000001,5,0.75,1,-30.257139,23.04464,200.2498,23,15,4,11,0,0.2369961,0.1360119,16,12,23
7,Chiapas,Chis,México,2020-03-31,33,0,11,0,0,1,12,0.5,8,1,17,0,0,0.5,12,0,0,0,0,0,0,0.30000001,6,0.75,2,-31.257139,24.26095,224.5108,23,16,4,10,0,0.23880249,0.15086199,31,10,23
7,Chiapas,Chis,México,2020-04-01,34,2,13,0,0,1,13,0.5,9,1,18,0,0,0.5,13,0,0,0,0,0,0,0.30000001,7,0.75,3,-31.97143,25.32349,249.8343,22,16,4,10,0,0.2403549,0.16704351,7,10,24
7,Chiapas,Chis,México,2020-04-02,35,2,15,0,0,1,14,0.5,10,1,19,0,0,0.5,14,0,0,0,0,0,0,0.30000001,8,0.75,4,-32.94286,26.20244,276.03671,21,16,3,10,0,0.2418834,0.1640808,30,7,24
7,Chiapas,Chis,México,2020-04-03,36,3,18,0,0,1,15,0.5,11,1,20,0,0,0.5,15,0,0,0,0,0,0,0.30000001,9,0.75,5,-33.771431,26.986151,303.02289,21,16,3,10,0,0.2436792,0.19235361,18,6,24
7,Chiapas,Chis,México,2020-04-04,37,1,19,0,0,1,16,0.5,12,1,21,0.5,1,0.5,16,0,0,0,0,0,0,0.30000001,10,0.75,6,-34.828571,28.59606,331.6189,20,16,4,10,0,0.2461125,0.1852347,27,4,25
7,Chiapas,Chis,México,2020-04-05,38,6,25,0,0,1,17,0.5,13,1,22,0.5,2,0.5,17,0,0,0,0,0,0,0.30000001,11,0.75,7,-35.742859,29.599939,361.21881,21,16,5,9,0,0.24962419,0.2588059,5,3,27
7,Chiapas,Chis,México,2020-04-06,39,1,26,0,0,1,18,0.5,14,1,23,0.5,3,0.5,18,0,0,0,0,0,0,0.30000001,12,0.75,8,-37.114281,30.458281,391.67709,21,17,5,9,0,0.2546854,0.25644651,21,3,27
7,Chiapas,Chis,México,2020-04-07,40,2,28,0,0,1,19,0.5,15,1,24,0.5,4,0.5,19,0,0,0,0,0,0,0.30000001,13,0.75,9,-38.171429,31.22229,422.89941,21,18,4,9,0,0.26172671,0.26485789,4,3,27
7,Chiapas,Chis,México,2020-04-08,41,4,32,0,0,1,20,0.5,16,1,25,0.5,5,0.5,20,0,0,0,0,0,0,0.30000001,14,0.75,10,-39.228569,31.91503,454.81451,21,17,4,9,0,0.27105439,0.29265541,10,3,28
7,Chiapas,Chis,México,2020-04-09,42,2,34,0,0,1,21,0.5,17,1,26,0.5,6,0.5,21,0,0,0,0,0,0,0.30000001,15,0.75,11,-40.685711,32.550129,487.36459,21,17,4,9,0,0.28277391,0.30166799,13,3,28
7,Chiapas,Chis,México,2020-04-10,43,4,38,1,1,1,22,0.5,18,1,27,0.5,7,0.5,22,0,0,0,0,0,0,0.30000001,16,0.75,12,-43.771431,33.136871,520.50153,21,16,3,9,0,0.2967447,0.2803551,12,3,29
7,Chiapas,Chis,México,2020-04-11,44,1,39,0,1,1,23,0.5,19,1,28,0.5,8,0.5,23,0,0,0,0,0,0,0.30000001,17,0.75,13,-46.228569,33.68203,554.18347,18,16,3,9,0,0.3125816,0.29325801,24,3,29
7,Chiapas,Chis,México,2020-04-12,45,4,43,2,3,1,24,0.5,20,1,29,0.5,9,0.5,24,0,0,0,0,0,0,0.30000001,18,0.75,14,-47.42857,34.190861,588.37433,17,16,3,7,0,0.3297126,0.2389407,5,3,29
7,Chiapas,Chis,México,2020-04-13,46,0,43,0,3,1,25,0.5,21,1,30,0.5,10,0.5,25,0,0,0,0,0,0,0.5,19,0.75,15,-47.799999,36.080471,624.45477,16,16,3,7,0,0.34748459,0.2229268,12,3,30
7,Chiapas,Chis,México,2020-04-14,47,2,45,0,3,1,26,0.5,22,1,31,0.5,11,0.5,26,0,0,0,0,0,0,0.5,20,0.75,16,-48.085709,36.550011,661.00482,16,16,3,7,0,0.3653079,0.2138337,17,3,30
7,Chiapas,Chis,México,2020-04-15,48,3,48,0,3,1,27,0.5,23,1,32,0.5,12,0.5,27,0,0,0,0,0,0,0.5,21,0.75,17,-48,36.992569,697.99738,17,17,3,7,0,0.38281491,0.1873008,9,3,29
7,Chiapas,Chis,México,2020-04-16,49,6,54,0,3,1,28,0.5,24,1,33,0.5,13,0.5,28,0,0,0,0,0,0,0.5,22,0.75,18,-47.14286,37.410679,735.40808,18,17,3,6,0,0.40000549,0.2196047,9,3,30
7,Chiapas,Chis,México,2020-04-17,50,4,58,0,3,1,29,0.5,25,1,34,0.5,14,0.5,29,0,0,0,0,0,0,0.5,23,0.75,19,-44.885719,37.806541,773.2146,17,17,3,6,0,0.4173443,0.22554541,12,3,29
7,Chiapas,Chis,México,2020-04-18,51,4,62,0,3,1,30,0.5,26,1,35,0.5,15,0.5,30,0,0,0,0,0,0,0.5,24,0.75,20,-43.51429,38.182041,811.39673,17,17,3,6,0,0.43578029,0.23110311,4,3,27
7,Chiapas,Chis,México,2020-04-19,52,5,67,0,3,1,31,0.5,27,1,36,0.5,16,1,31,0,0,0,0,0,0,0.5,25,0.75,21,-43.14286,42.787708,854.18439,17,18,16,7,0,0.45666751,0.2267708,3,3,27
7,Chiapas,Chis,México,2020-04-20,53,1,68,0,3,1,32,0.5,28,1,37,0.5,17,1,32,0,0,0,0,0,0,0.5,26,0.75,22,-43.285709,43.155159,897.33948,17,18,16,7,0,0.48158261,0.2344767,3,3,26
7,Chiapas,Chis,México,2020-04-21,54,7,75,0,3,1,33,0.5,29,1,38,0.5,18,1,33,0,0,0,0,0,0,0.5,27,0.75,23,-43.57143,43.505508,940.84497,18,18,16,7,0,0.5120526,0.26248449,4,3,26
7,Chiapas,Chis,México,2020-04-22,55,8,83,1,4,1,34,0.5,30,1,39,0.5,19,1,34,0,0,0,0,0,0,0.5,28,0.75,24,-44.371429,43.840031,984.68512,18,18,15,7,0,0.54922622,0.2829566,6,3,26
7,Chiapas,Chis,México,2020-04-23,56,12,95,1,5,1,35,0.5,31,1,40,0.5,20,1,35,0,0,0,0,0,0,0.5,29,0.75,25,-45.028568,44.159809,1028.845,18,18,15,7,0,0.59355748,0.2937867,7,3,26
7,Chiapas,Chis,México,2020-04-24,57,5,100,1,6,1,36,0.5,32,1,41,0.5,21,1,36,0,0,0,0,0.30000001,1,0.5,30,0.75,26,-45.542858,44.46587,1073.311,19,19,15,7,3.939193,0.64458722,0.2828182,5,3,25
7,Chiapas,Chis,México,2020-04-25,58,14,114,0,6,1,37,0.5,33,1,42,0.5,22,1,37,0,0,0,0,0.30000001,2,0.5,31,0.75,27,-45.799999,44.759109,1118.0699,18,19,15,7,5.523448,0.70089871,0.31682569,3,3,24
7,Chiapas,Chis,México,2020-04-26,59,4,118,0,6,1,38,0.5,34,1,43,0.5,23,1,38,0,0,0,0,0.30000001,3,0.5,32,0.75,28,-46.200001,45.040359,1163.11,18,19,15,7,6.7082038,0.76028699,0.29380491,3,3,23
7,Chiapas,Chis,México,2020-04-27,60,10,128,0,6,1,39,0.5,35,1,44,0.5,24,1,39,0,0,0,0,0.30000001,4,0.5,33,0.75,29,-46.542858,45.310379,1208.421,18,19,15,7,7.6822128,0.82012278,0.3307136,3,3,23
7,Chiapas,Chis,México,2020-04-28,61,9,137,0,6,1,40,0.5,36,1,45,0.5,25,1,40,0,0,0,0,0.30000001,5,0.5,34,0.75,30,-46.628571,45.569851,1253.99,18,19,15,7,8.5194283,0.87783808,0.32003781,3,3,23
7,Chiapas,Chis,México,2020-04-29,62,24,161,1,7,1,41,0.5,37,1,46,0.5,26,1,41,0,0,0,0,0.30000001,6,0.5,35,0.75,31,-46.171429,45.819408,1299.8101,18,19,15,7,9.2582016,0.93142933,0.36853901,3,3,23
7,Chiapas,Chis,México,2020-04-30,63,16,177,0,7,1,42,0.5,38,1,47,0.5,27,1,42,0,0,0,0,0.30000001,7,0.5,36,0.75,32,-44.685711,46.059631,1345.87,18,19,15,7,9.9215679,0.97986132,0.34688589,3,3,23
7,Chiapas,Chis,México,2020-05-01,64,16,193,0,7,1,43,0.5,39,1,48,0.5,28,1,43,0,0,0,0,0.30000001,8,0.5,37,0.75,33,-44.914291,46.291039,1392.161,19,19,14,7,10.5247,1.0232821,0.37499851,3,3,23
7,Chiapas,Chis,México,2020-05-02,65,23,216,2,9,1,44,0.5,40,1,49,0.5,29,1,44,0,0,0,0,0.30000001,9,0.5,38,0.75,34,-44.457142,46.514141,1438.675,20,19,12,7,11.07823,1.062997,0.39258179,3,3,23
7,Chiapas,Chis,México,2020-05-03,66,11,227,0,9,1,45,0.5,41,1,50,0.5,30,1,45,0,0,0,0,0.30000001,10,0.5,39,0.75,35,-44.085709,46.72937,1485.4041,21,19,12,7,11.59001,1.101213,0.41768709,3,3,24
7,Chiapas,Chis,México,2020-05-04,67,4,231,2,11,1,46,0.5,42,1,51,0.5,31,1,46,0,0,0,0,0.30000001,11,0.5,40,0.75,36,-43.57143,46.99197,1532.396,21,19,12,7,12.066,1.140606,0.39053851,3,3,25
7,Chiapas,Chis,México,2020-05-05,68,10,241,1,12,1,47,0.5,43,1,52,0.5,32,1,47,0,0,0,0,0.30000001,12,0.5,41,0.75,37,-43.685711,47.193501,1579.589,21,19,11,7,12.51087,1.183835,0.38511571,3,3,25
7,Chiapas,Chis,México,2020-05-06,69,22,263,0,12,1,48,0.5,44,1,53,0.5,33,1,48,0,0,0,0,0.30000001,13,0.5,42,0.75,38,-43.657139,47.388321,1626.978,21,19,11,7,12.92837,1.233137,0.35445321,3,3,25
7,Chiapas,Chis,México,2020-05-07,70,28,291,3,15,1,49,0.5,45,1,54,0.5,34,1,49,0,0,0,0,0.30000001,14,0.5,43,0.75,39,-44.828571,47.576759,1674.5551,20,18,11,7,13.32159,1.290114,0.38007349,3,3,25
7,Chiapas,Chis,México,2020-05-08,71,39,330,2,17,1,50,0.5,46,1,55,0.5,35,1,50,0,0,0,0,0.30000001,15,0.5,44,0.75,40,-44,47.75914,1722.314,20,18,10,7,13.69306,1.3557301,0.42560941,2,3,24
7,Chiapas,Chis,México,2020-05-09,72,37,367,2,19,1,51,0.5,47,1,56,0.5,36,1,51,0,0,0,0,0.30000001,16,0.5,45,0.75,41,-43.42857,47.935749,1770.25,17,18,10,7,14.04494,1.43046,0.43007821,2,3,24
7,Chiapas,Chis,México,2020-05-10,73,27,394,0,19,1,52,0.5,48,1,57,0.5,37,1,52,0,0,0,0,0.30000001,17,0.5,46,0.75,42,-42.57143,48.10688,1818.356,18,18,10,6,14.37904,1.514487,0.45270029,2,3,24
7,Chiapas,Chis,México,2020-05-11,74,25,419,1,20,1,53,0.5,49,1,58,0.5,38,1,53,0,0,0,0,0.30000001,18,0.5,47,0.75,43,-42.828571,48.272758,1866.629,17,18,10,6,14.69694,1.607854,0.49059409,2,3,24
7,Chiapas,Chis,México,2020-05-12,75,14,433,5,25,1,54,0.5,50,1,59,0.5,39,1,54,0,0,0,0,0.30000001,19,0.5,48,0.75,44,-42.400002,48.433659,1915.063,19,18,10,6,15,1.710533,0.48546249,2,3,24
7,Chiapas,Chis,México,2020-05-13,76,17,450,6,31,1,55,0.5,51,1,60,0.5,40,1,55,0,0,0,0,0.30000001,20,0.5,49,0.75,45,-42.48571,48.58979,1963.653,18,18,10,6,15.28942,1.822418,0.4507015,2,3,24
7,Chiapas,Chis,México,2020-05-14,77,52,502,4,35,1,56,0.5,52,1,61,0.5,41,1,56,0,0,0,0,0.30000001,21,0.5,50,0.75,46,-41.971432,48.74136,2012.394,18,18,10,6,15.56624,1.943283,0.47508299,2,3,24
7,Chiapas,Chis,México,2020-05-15,78,31,533,4,39,1,57,0.5,53,1,62,0.5,42,1,57,0,0,0,0,0.30000001,22,0.5,51,0.75,47,-41.371429,48.88858,2061.282,19,18,10,6,15.83139,2.0727179,0.43149289,2,3,24
7,Chiapas,Chis,México,2020-05-16,79,67,600,5,44,1,58,0.5,54,1,63,0.5,43,1,58,0,0,0,0,0.30000001,23,0.5,52,0.75,48,-41.200001,49.031639,2110.314,19,18,10,6,16.085711,2.2100959,0.45508391,2,3,25
7,Chiapas,Chis,México,2020-05-17,80,53,653,0,44,1,59,0.5,55,1,64,0.5,44,1,59,0,0,0,0,0.30000001,24,0.5,53,0.75,49,-41.542858,49.1707,2159.4851,19,18,10,6,16.329929,2.3545949,0.46431121,2,3,25
7,Chiapas,Chis,México,2020-05-18,81,35,688,0,44,1,60,0.5,56,1,65,0.5,45,1,60,0,0,0,0,0.30000001,25,0.5,54,0.75,50,-40.828571,49.30595,2208.791,18,17,10,6,16.56473,2.50525,0.4566316,2,3,25
7,Chiapas,Chis,México,2020-05-19,82,49,737,1,45,1,61,0.5,57,1,66,0.5,46,1,61,0,0,0,0,0.30000001,26,0.5,55,0.75,51,-40.628571,49.437531,2258.228,18,17,10,5,16.790701,2.6610479,0.49204469,2,3,25
7,Chiapas,Chis,México,2020-05-20,83,71,808,8,53,1,62,0.5,58,1,67,0.5,47,1,62,0,0,0,0,0.30000001,27,0.5,56,0.75,52,-40.285709,49.565601,2307.7939,18,17,10,5,17.0084,2.820971,0.55139571,2,3,25
7,Chiapas,Chis,México,2020-05-21,84,87,895,11,64,1,63,0.5,59,1,68,0.5,48,1,63,0,0,0,0,0.30000001,28,0.5,57,0.75,53,-40.57143,49.690289,2357.4839,16,16,10,5,17.218321,2.9839849,0.55607909,2,3,25
7,Chiapas,Chis,México,2020-05-22,85,76,971,3,67,1,64,0.5,60,1,69,0.5,49,1,64,0,0,0,0,0.30000001,29,0.5,58,0.75,54,-41.228569,49.811749,2407.2959,14,16,11,5,17.420919,3.1489539,0.5927878,2,3,25
7,Chiapas,Chis,México,2020-05-23,86,79,1050,1,68,1,65,0.5,61,1,70,0.5,50,1,65,0,0,0,0,0.30000001,30,0.5,59,0.75,55,-41.799999,49.930092,2457.2261,13,16,11,4,17.61661,3.3145471,0.56933528,2,3,26
7,Chiapas,Chis,México,2020-05-24,87,114,1164,1,69,1,66,0.5,62,1,71,0.5,51,1,66,0,0,0,0,0.30000001,31,0.5,60,0.75,56,-42.05714,50.045429,2507.271,13,16,11,4,17.805771,3.4792061,0.61894608,2,3,26
7,Chiapas,Chis,México,2020-05-25,88,60,1224,3,72,1,67,0.5,63,1,72,0.5,52,1,67,0,0,0,0,0.30000001,32,0.5,61,0.75,57,-42.48571,50.157902,2557.429,13,16,11,4,17.98876,3.6412051,0.63493693,2,3,26
7,Chiapas,Chis,México,2020-05-26,89,65,1289,12,84,1,68,0.5,64,1,73,0.5,53,1,68,0,0,0,0,0.30000001,33,0.5,62,0.75,58,-42.828571,50.26759,2607.697,12,16,11,4,18.165899,3.798727,0.63622022,2,3,26
7,Chiapas,Chis,México,2020-05-27,90,113,1402,17,101,1,69,0.5,65,1,74,0.5,54,1,69,0,0,0,0,0.30000001,34,0.5,63,0.75,59,-43.457142,50.374611,2658.072,12,16,11,4,18.3375,3.9498689,0.65211421,2,3,26
7,Chiapas,Chis,México,2020-05-28,91,69,1471,13,114,1,70,0.5,66,1,75,0.5,55,1,70,0,0,0,0,0.30000001,35,0.5,64,0.75,60,-43.771431,50.479061,2708.551,10,16,11,4,18.50382,4.0924959,0.61329228,2,4,26
7,Chiapas,Chis,México,2020-05-29,92,95,1566,11,125,1,71,0.5,67,1,76,0.5,56,1,71,0,0,0,0,0.30000001,36,0.5,65,0.75,61,-43.51429,50.581032,2759.1321,10,15,11,4,18.665131,4.2240019,0.61288917,2,5,26
7,Chiapas,Chis,México,2020-05-30,93,145,1711,6,131,1,72,0.5,68,1,77,0.5,57,1,72,0,0,0,0,0.30000001,37,0.5,66,0.75,62,-43.371429,50.680611,2809.812,10,15,11,4,18.821671,4.3411522,0.65792632,2,5,26
7,Chiapas,Chis,México,2020-05-31,94,158,1869,4,135,1,73,0.5,69,1,78,0.5,58,1,73,0,0,0,0,0.30000001,38,0.5,67,0.75,63,-43.42857,50.777882,2860.5901,10,15,11,4,18.973669,4.4401951,0.6802367,2,5,26
7,Chiapas,Chis,México,2020-06-01,95,59,1928,1,136,1,74,0.5,70,1,79,0.5,59,1,74,0,0,0,0,0.30000001,39,0.5,68,0.75,64,-43.742859,50.872921,2911.4629,10,14,11,4,19.121321,4.5172982,0.67189628,2,5,26
7,Chiapas,Chis,México,2020-06-02,96,85,2013,10,146,1,75,0.5,71,1,80,0.5,60,1,75,0,0,0,0,0.30000001,40,0.5,69,0.75,65,-43.685711,50.965809,2962.429,9,14,11,5,19.264839,4.5692258,0.68218857,2,5,27
7,Chiapas,Chis,México,2020-06-03,97,26,2039,16,162,1,76,0.5,72,1,81,0.5,61,1,76,0,0,0,0,0.30000001,41,0.5,70,0.75,66,-45.114281,51.056622,3013.4861,8,14,11,5,19.4044,4.594038,0.5969848,2,6,27
7,Chiapas,Chis,México,2020-06-04,98,119,2158,8,170,1,77,0.5,73,1,82,0.5,62,1,77,0,0,0,0,0.30000001,42,0.5,71,0.75,67,-45.457142,51.14542,3064.6311,8,14,11,6,19.540171,4.5916171,0.64592838,2,6,28
7,Chiapas,Chis,México,2020-06-05,99,125,2283,6,176,1,78,0.5,74,1,83,0.5,63,1,78,0,0,0,0,0.30000001,43,0.5,72,0.75,68,-46.085709,51.232281,3115.863,8,14,11,6,19.672319,4.5639138,0.67743289,2,6,28
7,Chiapas,Chis,México,2020-06-06,100,204,2487,16,192,1,79,0.5,75,1,84,0.5,64,1,79,0,0,0,0,0.30000001,44,0.5,73,0.75,69,-46.14286,51.317261,3167.1799,8,14,11,6,19.800989,4.5148292,0.75050062,2,6,28
7,Chiapas,Chis,México,2020-06-07,101,123,2610,6,198,1,80,0.5,76,1,85,0.5,65,1,80,0,0,0,0,0.30000001,45,0.5,74,0.75,70,-45.828571,51.400429,3218.5811,8,14,11,6,19.92634,4.4496722,0.73273301,2,6,28
7,Chiapas,Chis,México,2020-06-08,102,3,2613,10,208,1,81,0.5,77,1,86,0.5,66,1,81,0,0,0,0,0.30000001,46,0.5,75,0.75,71,-45.257141,51.481831,3270.063,9,14,11,6,20.048479,4.374311,0.67740232,2,6,28
7,Chiapas,Chis,México,2020-06-09,103,166,2779,24,232,1,82,0.5,78,1,87,0.5,67,1,82,0,0,0,0,0.30000001,47,0.5,76,0.75,72,-45.085709,51.561531,3321.624,9,14,11,6,20.16757,4.2942328,0.78418249,2,6,28
7,Chiapas,Chis,México,2020-06-10,104,89,2868,22,254,1,83,0.5,79,1,88,0.5,68,1,83,0,0,0,0,0.30000001,48,0.5,77,0.75,73,-43.42857,51.63958,3373.2639,9,14,11,6,20.283701,4.2138209,0.8578136,2,6,28
7,Chiapas,Chis,México,2020-06-11,105,91,2959,3,257,1,84,0.5,80,1,89,0.5,69,1,84,0,0,0,0,0.30000001,49,0.5,78,0.75,74,-42.828571,51.71603,3424.98,10,14,11,6,20.396999,4.1360621,0.84864032,2,6,28
7,Chiapas,Chis,México,2020-06-12,106,140,3099,7,264,1,85,0.5,81,1,90,0.5,70,1,85,0,0,0,0,0.30000001,50,0.5,79,0.75,75,-42.457142,51.790939,3476.771,10,14,11,6,20.50758,4.062676,0.88589787,2,6,29
7,Chiapas,Chis,México,2020-06-13,107,44,3143,13,277,1,86,0.5,82,1,91,0.5,71,1,86,0,0,0,0,0.30000001,51,0.5,80,0.75,76,-42.314289,51.86433,3528.635,10,14,11,6,20.61553,3.9944651,0.72240222,2,7,29
7,Chiapas,Chis,México,2020-06-14,108,98,3241,14,291,1,87,0.5,83,1,92,0.5,72,1,87,0,0,0,0,0.30000001,52,0.5,81,0.75,77,-42.114281,51.936272,3580.572,10,12,11,6,20.720949,3.931684,0.70337099,2,7,29
7,Chiapas,Chis,México,2020-06-15,109,68,3309,9,300,1,88,0.5,84,1,93,0.5,73,1,88,0,0,0,0,0.30000001,53,0.5,82,0.75,78,-41.599998,51.94075,3632.512,10,12,14,6,20.82394,3.8742859,0.77728069,2,7,29
